ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
BWLPG.OL,2025-08-19,156.3,69.96,4.43,0.0848,133.32,17.24,34.5,67.65,75.58,SELL-watch,1.0,5.0,1.5,HIGH,
GJF.OL,2025-08-19,289.4,70.74,0.41,0.4257,268.652,7.72,37.89,65.35,80.41,SELL-watch,1.0,5.0,1.5,HIGH,
ODL.OL,2025-08-19,77.6,70.76,22.13,0.0117,71.058,9.21,25.5,46.64,81.93,SELL-watch,1.0,3.0,1.5,MODERATE,
KOA.OL,2025-08-19,1.836,70.86,3.66,0.034,1.6072,14.23,27.03,78.49,82.2,SELL-watch,1.0,3.0,1.5,MODERATE,
BRG.OL,2025-08-19,210.0,71.4,5.37,0.7515,198.012,6.05,22.87,84.9,89.82,SELL-watch,1.0,3.0,1.5,MODERATE,
TRE.OL,2025-08-19,36.5,79.59,1.88,0.2482,31.24,16.84,22.46,51.59,84.16,SELL-watch,1.0,3.0,1.5,MODERATE,
WSTEP.OL,2025-08-19,23.6,35.2,0.0,-0.0387,24.42,-3.36,14.13,67.82,21.48,NEUTRAL,0.0,1.75,0.0,LOW,
KIT.OL,2025-08-19,56.95,35.26,-13.26,-0.4606,61.188,-6.93,17.3,44.24,26.31,NEUTRAL,0.0,1.75,0.0,LOW,
HUNT.OL,2025-08-19,0.71,35.93,-3.27,-0.0097,0.9009,-21.19,13.14,49.57,29.05,NEUTRAL,0.0,1.75,0.0,LOW,
EQNR.OL,2025-08-19,245.8,36.25,3.14,-1.4601,261.4409,-5.98,14.57,42.76,28.09,NEUTRAL,0.0,1.75,0.0,LOW,
NORCO.OL,2025-08-19,41.65,36.39,-7.1,-0.0912,44.14,-5.64,12.1,51.39,27.61,NEUTRAL,0.0,1.75,0.0,LOW,
GYL.OL,2025-08-19,402.0,37.43,-42.05,1.483,419.65,-4.21,37.83,19.36,22.38,NEUTRAL,0.0,5.0,0.0,HIGH,
SOGN.OL,2025-08-19,262.05,37.79,-3.94,-0.5415,278.651,-5.96,20.44,14.17,35.38,NEUTRAL,0.0,3.0,0.0,MODERATE,
VOW.OL,2025-08-19,1.594,38.47,-0.32,0.0233,2.0447,-22.04,20.12,56.49,42.04,NEUTRAL,0.0,3.0,0.0,MODERATE,
ACR.OL,2025-08-19,7.88,39.88,-4.25,-0.1548,7.9576,-0.98,26.78,35.47,22.84,NEUTRAL,0.0,3.0,0.0,MODERATE,
POL.OL,2025-08-19,60.0,40.13,3.9,-0.1711,61.4,-2.28,18.03,61.94,33.97,NEUTRAL,0.0,1.75,0.0,LOW,
SATS.OL,2025-08-19,36.2,40.75,3.14,-0.2883,36.897,-1.89,18.75,34.45,31.59,NEUTRAL,0.0,1.75,0.0,LOW,
ENTRA.OL,2025-08-19,125.4,40.83,3.21,-0.4667,127.804,-1.88,13.48,48.07,32.33,NEUTRAL,0.0,1.75,0.0,LOW,
NAPA.OL,2025-08-19,23.1,41.64,-4.92,-0.047,24.552,-5.91,12.37,35.71,37.04,NEUTRAL,0.0,1.75,0.0,LOW,
NONG.OL,2025-08-19,143.8,41.8,-0.23,-0.2901,147.5616,-2.55,11.0,40.07,43.89,NEUTRAL,0.0,1.75,0.0,LOW,
INIFY.OL,2025-08-19,5.55,42.17,-2.56,-0.0538,6.002,-7.53,19.82,37.6,28.37,NEUTRAL,0.0,1.75,0.0,LOW,
ININ.OL,2025-08-18,2.02,42.86,0.0,-0.0004,2.2524,-10.32,11.43,39.79,43.94,NEUTRAL,0.0,1.75,0.0,LOW,
HYPRO.OL,2025-08-19,3.17,43.01,2.15,-0.0225,3.5508,-10.72,18.02,24.89,45.7,NEUTRAL,0.0,1.75,0.0,LOW,
OLT.OL,2025-08-19,291.0,43.18,-0.0,-2.0107,293.78,-0.95,33.56,18.16,30.56,NEUTRAL,0.0,5.0,0.0,HIGH,
XXL.OL,2025-07-18,9.87,44.37,0.0,0.0138,9.9424,-0.73,6.97,,51.46,NEUTRAL,0.0,1.75,0.0,LOW,
PRS.OL,2025-08-19,4.46,44.47,0.87,0.232,6.1079,-26.98,21.51,74.09,60.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
SPOG.OL,2025-08-19,74.56,44.6,-6.68,-0.001,75.9678,-1.85,14.44,34.38,43.51,NEUTRAL,0.0,1.75,0.0,LOW,
IOX.OL,2025-08-19,1.462,45.34,-1.43,0.0012,1.5744,-7.14,27.43,30.24,41.28,NEUTRAL,0.0,3.0,0.0,MODERATE,
GOD.OL,2025-08-19,9.46,45.37,-4.12,-0.0468,9.328,1.42,19.48,43.61,28.29,NEUTRAL,0.0,1.75,0.0,LOW,
PEN.OL,2025-08-19,23.15,45.43,2.54,-0.1015,23.721,-2.41,13.41,37.77,42.28,NEUTRAL,0.0,1.75,0.0,LOW,
BAKKA.OL,2025-08-19,426.6,45.9,2.36,0.7846,439.364,-2.91,11.23,62.53,42.81,NEUTRAL,0.0,1.75,0.0,LOW,
AFK.OL,2025-08-19,133.0,45.93,-2.7,-0.5226,134.33,-0.99,18.5,47.52,37.5,NEUTRAL,0.0,1.75,0.0,LOW,
BGBIO.OL,2025-08-19,1.184,45.99,-1.13,0.0074,1.2672,-6.56,13.89,46.26,53.27,NEUTRAL,0.0,1.75,0.0,LOW,
VAR.OL,2025-08-19,32.81,46.38,-2.62,-0.1693,32.8584,-0.15,16.37,13.34,33.59,NEUTRAL,0.0,1.75,0.0,LOW,
GOGL.OL,2025-08-19,83.45,46.5,3.3,-0.9498,82.378,1.3,21.1,53.47,40.85,NEUTRAL,0.0,3.0,0.0,MODERATE,
GENT.OL,2025-08-19,56.8,46.7,-5.24,0.192,59.124,-3.93,11.72,27.92,42.8,NEUTRAL,0.0,1.75,0.0,LOW,
DNO.OL,2025-08-19,13.9,46.73,0.21,-0.0614,13.9182,-0.13,13.49,47.54,35.96,NEUTRAL,0.0,1.75,0.0,LOW,
SKUE.OL,2025-08-19,324.75,46.73,4.04,-0.2909,335.428,-3.18,14.79,22.48,54.61,NEUTRAL,0.0,1.75,0.0,LOW,
HAVI.OL,2025-08-19,1.5,46.92,0.0,-0.013,1.445,3.81,41.73,61.91,33.31,NEUTRAL,0.0,5.0,0.0,HIGH,
YAR.OL,2025-08-19,376.9,47.05,-0.72,-0.3533,382.08,-1.36,14.58,48.63,47.78,NEUTRAL,0.0,1.75,0.0,LOW,
GSF.OL,2025-08-19,69.95,47.23,4.95,-0.0093,71.44,-2.09,11.8,49.5,50.28,NEUTRAL,0.0,1.75,0.0,LOW,
HEX.OL,2025-08-19,17.24,47.35,0.97,-0.0455,17.46,-1.26,19.45,61.01,44.02,NEUTRAL,0.0,1.75,0.0,LOW,
HELG.OL,2025-08-19,174.0,47.42,4.47,-0.9673,176.4884,-1.41,17.73,50.87,51.27,NEUTRAL,0.0,1.75,0.0,LOW,
ROGS.OL,2025-08-19,144.0,47.54,0.0,-0.1453,144.9332,-0.64,10.15,38.91,42.57,NEUTRAL,0.0,1.75,0.0,LOW,
VEI.OL,2025-08-19,164.0,47.71,10.38,-0.7611,163.52,0.29,19.77,38.68,44.99,NEUTRAL,0.0,1.75,0.0,LOW,
MING.OL,2025-08-19,192.56,47.77,-0.42,-0.0788,193.5476,-0.51,10.79,37.11,47.46,NEUTRAL,0.0,1.75,0.0,LOW,
MORG.OL,2025-08-19,104.54,47.85,4.14,-0.1925,105.5696,-0.98,16.12,27.31,48.08,NEUTRAL,0.0,1.75,0.0,LOW,
BMA.OL,2025-08-19,18.3,48.17,-2.14,-0.0253,18.442,-0.77,21.04,58.07,45.58,NEUTRAL,0.0,3.0,0.0,MODERATE,
NRC.OL,2025-08-19,7.1,48.26,3.45,-0.0922,6.9176,2.64,24.88,34.11,42.89,NEUTRAL,0.0,3.0,0.0,MODERATE,
VVL.OL,2025-08-19,380.0,48.5,5.43,-0.7602,382.0,-0.52,30.6,85.47,51.73,NEUTRAL,0.0,5.0,0.0,HIGH,
EIOF.OL,2025-08-19,13.15,49.06,3.76,-0.0565,12.98,1.31,16.31,61.9,41.6,NEUTRAL,0.0,1.75,0.0,LOW,
AKSO.OL,2025-08-19,31.12,49.19,9.12,0.1761,33.0608,-5.87,28.49,50.82,62.89,NEUTRAL,0.0,3.0,0.0,MODERATE,
SEAPT.OL,2025-08-19,0.1455,49.45,-1.01,-0.0013,0.1464,-0.64,22.05,68.23,46.33,NEUTRAL,0.0,3.0,0.0,MODERATE,
MELG.OL,2025-08-18,173.5,49.54,0.0,0.2854,175.8616,-1.34,45.65,19.16,58.4,NEUTRAL,0.0,5.0,0.0,HIGH,
ODF.OL,2025-08-19,121.6,49.59,4.92,-1.2377,118.004,3.05,23.02,43.71,45.88,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODFB.OL,2025-08-19,119.4,49.75,3.72,-1.0422,115.94,2.98,22.83,33.67,45.67,NEUTRAL,0.0,3.0,0.0,MODERATE,
SBO.OL,2025-08-19,36.6,49.97,1.39,-0.0888,36.087,1.42,14.63,50.47,41.73,NEUTRAL,0.0,1.75,0.0,LOW,
ABG.OL,2025-08-19,6.96,50.74,-3.62,0.0007,6.9144,0.66,7.78,50.78,46.24,NEUTRAL,0.0,1.75,0.0,LOW,
TIETO.OL,2025-08-19,183.5,51.47,7.19,0.589,186.424,-1.57,14.53,45.07,62.59,NEUTRAL,0.0,1.75,0.0,LOW,
PYRUM.OL,2025-08-19,370.0,51.82,-6.04,-0.4786,352.68,4.91,9.95,68.92,43.5,NEUTRAL,0.0,1.75,0.0,LOW,
FRO.OL,2025-08-19,194.35,52.39,3.26,-1.0963,188.209,3.26,11.38,60.12,51.48,NEUTRAL,0.0,1.75,0.0,LOW,
ATEA.OL,2025-08-19,144.8,52.83,1.27,0.6837,148.128,-2.25,19.18,72.09,74.53,NEUTRAL,0.0,1.75,0.0,LOW,
SPOL.OL,2025-08-19,191.32,53.37,5.57,-0.2515,189.5352,0.94,19.24,50.55,59.72,NEUTRAL,0.0,1.75,0.0,LOW,
PARB.OL,2025-08-19,92.4,53.82,3.96,-0.7077,87.846,5.18,29.22,63.16,46.72,NEUTRAL,0.0,3.0,0.0,MODERATE,
BOR.OL,2025-08-19,20.2,54.08,0.0,-0.0988,18.874,7.03,36.05,67.55,49.6,NEUTRAL,0.0,5.0,0.0,HIGH,
ASA.OL,2025-08-19,9.629,54.48,7.44,-0.052,9.3571,2.91,21.31,41.53,61.32,NEUTRAL,0.0,3.0,0.0,MODERATE,
ZAL.OL,2025-08-19,76.4,54.99,-2.88,0.3695,76.084,0.42,22.81,53.95,62.23,NEUTRAL,0.0,3.0,0.0,MODERATE,
MEDI.OL,2025-08-19,229.0,55.03,3.01,-0.4073,216.88,5.59,15.23,63.43,59.09,NEUTRAL,0.0,1.75,0.0,LOW,
QEC.OL,2025-08-19,2.805,56.27,-2.3,-0.025,2.3617,18.77,43.23,57.23,50.65,NEUTRAL,0.0,5.0,0.0,HIGH,
ELK.OL,2025-08-19,25.58,56.34,2.12,-0.011,24.2656,5.42,20.06,66.06,54.86,NEUTRAL,0.0,3.0,0.0,MODERATE,
VENDB.OL,2025-08-19,384.6,56.39,1.51,-2.331,360.972,6.55,15.6,45.48,44.5,NEUTRAL,0.0,1.75,0.0,LOW,
DNB.OL,2025-08-19,269.5,56.7,4.79,1.1083,269.292,0.08,19.36,78.18,66.04,NEUTRAL,0.0,1.75,0.0,LOW,
PHO.OL,2025-08-19,63.0,56.97,2.03,-0.2896,58.15,8.34,33.93,38.38,61.95,NEUTRAL,0.0,5.0,0.0,HIGH,
DOFG.OL,2025-08-19,95.45,57.68,7.77,-0.2241,91.783,4.0,21.5,43.28,60.31,NEUTRAL,0.0,3.0,0.0,MODERATE,
HAUTO.OL,2025-08-19,108.2,57.85,0.86,-0.7413,98.758,9.56,36.96,55.41,44.78,NEUTRAL,0.0,5.0,0.0,HIGH,
REACH.OL,2025-08-19,8.1,58.22,4.02,0.016,7.841,3.3,19.93,75.42,62.15,NEUTRAL,0.0,1.75,0.0,LOW,
FLNG.OL,2025-08-19,256.5,58.31,1.02,-0.6839,241.43,6.24,10.67,40.4,53.69,NEUTRAL,0.0,1.75,0.0,LOW,
LSG.OL,2025-08-19,49.2,58.31,5.71,0.0497,47.2048,4.23,22.81,52.89,62.89,NEUTRAL,0.0,3.0,0.0,MODERATE,
SBX.OL,2025-08-18,8.84,58.39,0.0,-0.0608,8.0952,9.2,32.3,41.21,56.89,NEUTRAL,0.0,5.0,0.0,HIGH,
SDSD.OL,2025-08-19,1.845,58.52,2.04,0.0024,1.8275,0.96,28.22,98.75,73.08,NEUTRAL,0.0,3.0,0.0,MODERATE,
VENDA.OL,2025-08-19,407.6,58.56,0.89,-2.1766,379.0796,7.52,24.94,55.8,48.0,NEUTRAL,0.0,3.0,0.0,MODERATE,
JIN.OL,2025-08-19,6.4,59.16,6.39,-0.0237,5.9064,8.36,38.07,65.18,62.87,NEUTRAL,0.0,5.0,0.0,HIGH,
AKER.OL,2025-08-19,700.0,59.68,4.82,-0.303,671.68,4.22,28.45,55.25,64.05,NEUTRAL,0.0,3.0,0.0,MODERATE,
TOM.OL,2025-08-19,156.1,59.75,3.27,1.4495,153.702,1.56,13.14,64.12,75.33,NEUTRAL,0.0,1.75,0.0,LOW,
PSE.OL,2025-08-19,4.31,60.21,-2.14,0.0456,3.959,8.87,27.33,97.12,68.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
SPIR.OL,2025-08-19,10.95,60.39,4.68,-0.0178,10.1086,8.32,36.08,57.07,67.9,NEUTRAL,0.0,5.0,0.0,HIGH,
2020.OL,2025-08-19,133.6,61.22,1.39,0.1531,124.9125,6.95,16.08,74.14,61.92,NEUTRAL,0.0,1.75,0.0,LOW,
AUSS.OL,2025-08-19,99.9,61.6,7.33,0.159,95.238,4.9,27.07,62.63,69.16,NEUTRAL,0.0,3.0,0.0,MODERATE,
AURG.OL,2025-08-19,237.95,61.63,0.0,0.1534,234.779,1.35,13.86,46.84,80.1,NEUTRAL,0.0,1.75,0.0,LOW,
SOFF.OL,2025-08-19,52.6,61.88,9.99,-0.2773,46.969,11.99,35.03,57.96,64.17,NEUTRAL,0.0,5.0,0.0,HIGH,
HSHP.OL,2025-08-19,75.1,61.93,-1.31,-0.1262,67.7152,10.91,40.52,72.84,56.3,NEUTRAL,0.0,5.0,0.0,HIGH,
MOWI.OL,2025-08-19,203.8,62.12,3.07,0.5064,194.43,4.82,20.81,72.66,68.3,NEUTRAL,0.0,3.0,0.0,MODERATE,
HSPG.OL,2025-08-19,170.98,62.34,0.0,0.1765,169.726,0.74,76.98,68.64,81.85,NEUTRAL,0.0,5.0,0.0,HIGH,
NHY.OL,2025-08-19,65.14,62.44,2.44,0.0227,60.4712,7.72,35.71,70.41,59.68,NEUTRAL,0.0,5.0,0.0,HIGH,
AFG.OL,2025-08-19,163.2,63.01,6.76,0.2334,155.92,4.67,12.33,63.56,65.73,NEUTRAL,0.0,1.75,0.0,LOW,
MOBA.OL,2025-08-19,13.15,63.02,5.96,0.0173,12.102,8.66,39.59,75.66,63.32,NEUTRAL,0.0,5.0,0.0,HIGH,
SCATC.OL,2025-08-19,105.1,63.32,4.26,-0.2484,97.434,7.87,27.35,67.36,70.81,NEUTRAL,0.0,3.0,0.0,MODERATE,
WWI.OL,2025-08-19,500.0,63.41,-3.86,-0.154,465.05,7.52,27.9,64.21,60.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
RING.OL,2025-08-19,392.0,63.43,-3.65,1.328,381.143,2.85,23.78,92.38,70.09,NEUTRAL,0.0,3.0,0.0,MODERATE,
KID.OL,2025-08-19,156.4,63.86,2.65,0.6093,150.016,4.26,19.01,72.67,77.78,NEUTRAL,0.0,1.75,0.0,LOW,
WAWI.OL,2025-08-19,100.4,64.45,0.72,0.0093,89.769,11.84,30.38,63.73,62.41,NEUTRAL,0.0,5.0,0.0,HIGH,
SALM.OL,2025-08-19,472.2,64.68,5.71,3.2177,434.3628,8.71,24.14,79.24,71.1,NEUTRAL,0.0,3.0,0.0,MODERATE,
WWIB.OL,2025-08-19,471.5,64.94,0.8,0.6669,441.03,6.91,38.42,66.95,67.77,NEUTRAL,0.0,5.0,0.0,HIGH,
EPR.OL,2025-08-19,98.9,64.96,7.02,-0.2701,91.71,7.84,27.54,52.31,73.42,NEUTRAL,0.0,3.0,0.0,MODERATE,
ENH.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
SWON.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
