# oslo-screener report=report_2026-04-21T0807Z.csv data_fetch_started=2026-04-21T08:06:57Z data_fetch_completed=2026-04-21T08:07:26Z generated_at=2026-04-21T08:07:26Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
NOD.OL,2026-04-21,181.8,71.17,-0.98,2.6372,151.924,19.67,19.89,91.52,76.66,SELL,2,1.75,3.0,LOW
MORG.OL,2026-04-21,117.98,65.8,1.15,0.3677,109.6255,7.62,37.6,85.42,69.6,SELL-watch,1,5.0,1.5,HIGH
IDEX.OL,2026-04-21,12.0,66.55,3.86,0.0842,8.5692,40.04,30.19,60.59,78.81,SELL-watch,1,5.0,1.5,HIGH
HEX.OL,2026-04-21,10.6,66.78,3.12,0.0082,9.0466,17.17,38.32,50.42,74.86,SELL-watch,1,5.0,1.5,HIGH
KID.OL,2026-04-21,137.6,66.99,0.93,0.9892,124.444,10.57,23.1,71.65,74.23,SELL-watch,1,3.0,1.5,MODERATE
SOAG.OL,2026-04-21,463.05,67.06,2.71,1.7528,432.4211,7.08,24.47,45.09,77.95,SELL-watch,1,3.0,1.5,MODERATE
AKVA.OL,2026-04-21,130.0,67.15,2.24,1.229,105.148,23.64,52.24,73.89,64.81,SELL-watch,1,5.0,1.5,HIGH
MEDI.OL,2026-04-21,238.0,68.79,1.51,2.0922,214.86,10.77,18.94,83.29,80.84,SELL-watch,1,1.75,1.5,LOW
AFK.OL,2026-04-21,196.0,73.51,0.25,3.8678,168.26,16.49,31.1,97.26,78.86,SELL-watch,1,5.0,1.5,HIGH
ZAL.OL,2026-04-21,98.6,74.11,0.0,-0.6062,87.792,12.31,49.19,84.64,86.02,SELL-watch,2,5.0,3.0,HIGH
SOGN.OL,2026-04-21,359.1,75.47,2.22,2.5195,301.7742,19.0,46.32,89.88,78.77,SELL-watch,1,5.0,1.5,HIGH
VVL.OL,2026-04-21,525.0,75.61,3.33,4.3356,435.18,20.64,44.87,64.38,82.18,SELL-watch,1,5.0,1.5,HIGH
AUSS.OL,2026-04-21,96.1,35.39,-0.23,-0.984,99.554,-3.47,21.64,30.14,17.54,NEUTRAL,0,3.0,0.0,MODERATE
KOG.OL,2026-04-21,366.4,37.72,-1.47,-5.5716,388.219,-5.62,23.06,47.96,20.08,NEUTRAL,0,3.0,0.0,MODERATE
LSG.OL,2026-04-21,47.26,38.38,1.39,-0.2553,49.2382,-4.02,14.46,44.15,25.93,NEUTRAL,0,1.75,0.0,LOW
ODL.OL,2026-04-21,96.3,39.46,-2.48,-0.681,100.6913,-4.36,17.81,52.52,25.14,NEUTRAL,0,1.75,0.0,LOW
TEL.OL,2026-04-21,162.6,39.68,-0.4,-0.7042,170.402,-4.58,21.78,43.3,38.74,NEUTRAL,0,3.0,0.0,MODERATE
HYPRO.OL,2026-04-21,1.42,40.47,-3.24,-0.014,1.5698,-9.54,15.65,29.73,34.69,NEUTRAL,0,1.75,0.0,LOW
INIFY.OL,2026-04-20,3.52,40.68,-9.83,-0.0661,4.0552,-13.2,22.29,34.35,38.32,NEUTRAL,0,3.0,0.0,MODERATE
MOWI.OL,2026-04-21,210.4,41.01,0.0,-0.5526,220.4097,-4.54,20.5,37.72,33.9,NEUTRAL,0,3.0,0.0,MODERATE
PCIB.OL,2026-04-21,0.146,41.14,0.0,-0.0008,0.1872,-21.99,24.35,52.55,32.51,NEUTRAL,0,3.0,0.0,MODERATE
ENH.OL,2026-04-21,8.4,41.47,0.82,-0.0334,8.7794,-4.32,14.34,35.32,32.96,NEUTRAL,0,1.75,0.0,LOW
GYL.OL,2026-04-20,432.0,41.88,0.0,1.3473,448.64,-3.71,19.48,85.75,34.78,NEUTRAL,0,1.75,0.0,LOW
SCATC.OL,2026-04-21,119.3,41.94,0.97,-1.7274,120.922,-1.34,22.15,13.54,28.52,NEUTRAL,0,3.0,0.0,MODERATE
2020.OL,2026-04-21,130.2,42.0,0.32,-0.4943,133.6639,-2.59,18.3,22.66,36.38,NEUTRAL,0,1.75,0.0,LOW
REACH.OL,2026-04-21,6.7,42.83,-1.31,-0.0326,6.785,-1.25,23.88,31.15,24.68,NEUTRAL,0,3.0,0.0,MODERATE
WWI.OL,2026-04-21,714.0,43.05,4.21,-4.3505,734.86,-2.84,17.48,52.19,38.49,NEUTRAL,0,1.75,0.0,LOW
EQNR.OL,2026-04-21,337.3,44.01,0.41,-10.1607,330.1361,2.17,30.3,37.53,33.94,NEUTRAL,0,5.0,0.0,HIGH
EMGS.OL,2026-04-21,0.243,44.24,2.25,-0.0059,0.2984,-18.56,41.51,30.46,39.82,NEUTRAL,0,5.0,0.0,HIGH
SDSD.OL,2026-04-20,1.855,44.49,-9.18,0.0007,1.8745,-1.04,9.58,14.56,36.36,NEUTRAL,0,1.75,0.0,LOW
ABG.OL,2026-04-21,7.41,44.64,-0.53,-0.0103,7.5108,-1.34,14.52,66.59,37.17,NEUTRAL,0,1.75,0.0,LOW
BWO.OL,2026-04-21,49.6,44.85,-0.62,-0.3046,50.9325,-2.62,18.14,40.43,41.86,NEUTRAL,0,1.75,0.0,LOW
VEI.OL,2026-04-21,188.8,45.11,2.0,-0.4743,190.732,-1.01,15.81,66.62,35.95,NEUTRAL,0,1.75,0.0,LOW
NAS.OL,2026-04-21,14.18,45.41,0.98,0.0378,15.4014,-7.93,23.58,53.1,45.7,NEUTRAL,0,3.0,0.0,MODERATE
WAWI.OL,2026-04-21,121.0,45.9,2.71,-0.6934,123.8799,-2.32,16.0,28.12,40.01,NEUTRAL,0,1.75,0.0,LOW
BAKKA.OL,2026-04-21,450.8,46.18,0.92,-0.7605,456.164,-1.18,13.65,62.09,38.09,NEUTRAL,0,1.75,0.0,LOW
ENTRA.OL,2026-04-21,106.6,46.19,-1.24,0.4008,110.164,-3.24,12.11,68.97,46.51,NEUTRAL,0,1.75,0.0,LOW
IOX.OL,2026-04-21,3.91,46.3,-0.49,-0.281,3.652,7.06,23.65,52.46,39.81,NEUTRAL,0,3.0,0.0,MODERATE
DNO.OL,2026-04-21,18.22,46.87,0.06,-0.3754,17.6381,3.3,22.9,44.71,40.97,NEUTRAL,0,3.0,0.0,MODERATE
YAR.OL,2026-04-21,522.0,46.95,-0.32,-7.0333,510.476,2.26,17.82,42.65,38.05,NEUTRAL,0,1.75,0.0,LOW
