ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
NAPA.OL,2025-12-08,33.05,66.68,-3.52,0.8135,28.582,15.63,21.4,85.53,78.28,SELL,2,3.0,3.0,MODERATE
NRC.OL,2025-12-08,8.83,69.49,-4.37,0.2477,7.9214,11.47,38.05,81.45,80.29,SELL,2,5.0,3.0,HIGH
PHO.OL,2025-12-08,66.1,73.68,-1.25,0.4757,57.756,14.45,40.56,78.9,85.19,SELL,2,5.0,3.0,HIGH
EMGS.OL,2025-12-08,0.262,24.82,-0.56,0.034,0.7497,-65.05,56.91,77.28,36.82,BUY-watch,2,5.0,3.0,HIGH
AFG.OL,2025-12-08,184.6,65.34,2.6,0.3443,170.3458,8.37,26.95,98.14,72.83,SELL-watch,1,3.0,1.5,MODERATE
HAUTO.OL,2025-12-08,96.15,65.61,8.89,1.1163,91.7733,4.77,20.93,74.6,83.21,SELL-watch,1,3.0,1.5,MODERATE
SALM.OL,2025-12-08,612.0,66.07,2.9,3.5213,580.23,5.48,20.38,88.05,77.07,SELL-watch,1,3.0,1.5,MODERATE
GSF.OL,2025-12-08,75.0,67.38,6.95,0.484,69.615,7.74,19.68,84.21,78.14,SELL-watch,1,1.75,1.5,LOW
HSHP.OL,2025-12-08,97.8,68.17,3.14,0.9533,83.6158,16.96,37.58,81.55,66.2,SELL-watch,1,5.0,1.5,HIGH
YAR.OL,2025-12-08,393.2,70.35,2.03,3.0334,371.842,5.74,17.79,89.42,89.58,SELL-watch,1,1.75,1.5,LOW
ELK.OL,2025-12-08,28.74,70.39,7.14,0.1724,26.9656,6.58,16.13,61.43,85.01,SELL-watch,1,1.75,1.5,LOW
ODL.OL,2025-12-08,88.8,73.2,0.59,0.5308,79.5449,11.64,38.71,76.48,86.12,SELL-watch,1,5.0,1.5,HIGH
ATEA.OL,2025-12-08,155.2,73.42,4.13,0.7275,145.4411,6.71,24.54,71.78,90.82,SELL-watch,1,3.0,1.5,MODERATE
WWIB.OL,2025-12-08,527.0,73.53,3.21,2.4243,483.19,9.07,30.26,80.83,88.59,SELL-watch,1,5.0,1.5,HIGH
MOWI.OL,2025-12-08,237.6,73.76,0.83,1.6736,222.7571,6.66,24.02,83.43,86.35,SELL-watch,1,3.0,1.5,MODERATE
WWI.OL,2025-12-08,576.0,75.74,3.11,3.5553,518.84,11.02,31.33,92.66,86.05,SELL-watch,1,5.0,1.5,HIGH
SPIR.OL,2025-12-08,8.44,76.04,0.23,0.1825,7.0048,20.49,37.94,70.36,85.36,SELL-watch,1,5.0,1.5,HIGH
PRS.OL,2025-12-08,4.075,76.51,4.64,0.0939,3.2575,25.1,34.25,86.1,92.68,SELL-watch,1,5.0,1.5,HIGH
HUNT.OL,2025-12-08,2.06,77.7,1.78,0.0387,1.3659,50.82,54.62,91.75,79.49,SELL-watch,1,5.0,1.5,HIGH
OLT.OL,2025-12-08,334.0,78.89,0.71,-1.6844,293.34,13.86,61.07,82.19,72.79,SELL-watch,2,5.0,3.0,HIGH
WAWI.OL,2025-12-08,100.7,80.4,6.78,0.8704,84.966,18.52,36.64,82.96,92.03,SELL-watch,1,5.0,1.5,HIGH
MELG.OL,2025-12-08,194.98,83.85,-0.0,0.8178,177.6404,9.76,40.86,81.79,93.42,SELL-watch,1,5.0,1.5,HIGH
KOA.OL,2025-12-08,2.185,85.38,3.61,0.0389,1.7276,26.48,37.77,90.98,96.32,SELL-watch,1,5.0,1.5,HIGH
VOW.OL,2025-12-08,3.015,86.69,1.39,0.1541,1.8433,63.57,35.39,99.1,96.9,SELL-watch,1,5.0,1.5,HIGH
INIFY.OL,2025-12-08,3.54,36.43,-1.5,-0.0153,5.042,-29.79,39.92,36.05,28.07,NEUTRAL,0,5.0,0.0,HIGH
TEL.OL,2025-12-08,144.8,38.32,-0.58,0.5076,153.4122,-5.61,29.49,52.09,43.17,NEUTRAL,0,3.0,0.0,MODERATE
WSTEP.OL,2025-12-08,17.7,38.52,0.0,0.0624,19.432,-8.91,33.33,44.97,41.31,NEUTRAL,0,5.0,0.0,HIGH
HAVI.OL,2025-12-08,1.13,39.56,-1.28,-0.0044,1.2161,-7.08,32.14,52.42,35.33,NEUTRAL,0,5.0,0.0,HIGH
IOX.OL,2025-12-08,1.04,39.99,1.84,-0.0132,1.2337,-15.7,16.28,28.82,36.72,NEUTRAL,0,1.75,0.0,LOW
BGBIO.OL,2025-12-08,0.58,40.73,0.09,0.0212,0.9023,-35.72,27.1,70.09,48.71,NEUTRAL,0,3.0,0.0,MODERATE
NORCO.OL,2025-12-08,44.2,40.88,-1.32,0.0049,46.391,-4.72,19.77,48.42,39.67,NEUTRAL,0,1.75,0.0,LOW
PCIB.OL,2025-12-08,0.255,41.23,1.07,0.0009,0.3004,-15.12,9.88,35.76,37.34,NEUTRAL,0,1.75,0.0,LOW
