ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
SOFF.OL,2025-10-27,44.35,29.68,2.09,-0.4183,52.56,-15.62,38.35,15.19,31.15,BUY,2,5.0,3.0,HIGH
WAWI.OL,2025-10-27,77.75,32.96,3.18,-0.196,88.2488,-11.9,40.05,25.27,41.02,BUY,2,5.0,3.0,HIGH
CLCO.OL,2025-10-27,96.0,66.95,-2.6,-0.65,86.528,10.95,21.52,72.61,52.43,SELL,3,3.0,3.0,MODERATE
MOWI.OL,2025-10-27,229.2,67.51,-2.39,0.3806,214.7068,6.75,42.67,73.66,63.93,SELL,2,5.0,3.0,HIGH
HSPG.OL,2025-10-27,158.0,16.83,-4.98,-0.9789,168.8264,-6.41,81.44,14.71,12.79,BUY-watch,1,5.0,1.5,HIGH
WSTEP.OL,2025-10-27,19.8,24.87,0.0,-0.053,21.942,-9.76,28.15,14.37,24.6,BUY-watch,1,3.0,1.5,MODERATE
VOW.OL,2025-10-27,1.5,27.29,-0.89,-0.0562,1.9434,-22.82,29.24,6.18,16.22,BUY-watch,1,3.0,1.5,MODERATE
BRG.OL,2025-10-27,185.4,30.79,-0.29,-0.2586,199.27,-6.96,32.46,46.91,22.48,BUY-watch,1,5.0,1.5,HIGH
GOD.OL,2025-10-27,8.5,33.64,-1.08,-0.0375,9.0408,-5.98,27.71,19.67,22.12,BUY-watch,1,3.0,1.5,MODERATE
BMA.OL,2025-10-27,13.6,34.38,0.0,-0.0858,16.33,-16.72,28.57,28.63,27.55,BUY-watch,1,3.0,1.5,MODERATE
TOM.OL,2025-10-27,126.6,34.68,-0.96,-0.8742,146.654,-13.67,35.12,29.02,35.7,BUY-watch,1,5.0,1.5,HIGH
EPR.OL,2025-10-27,103.4,65.71,5.15,0.4184,99.482,3.94,15.24,84.4,79.2,SELL-watch,1,1.75,1.5,LOW
ATEA.OL,2025-10-27,154.2,71.92,4.82,1.0474,143.644,7.35,21.52,84.19,85.6,SELL-watch,1,3.0,1.5,MODERATE
MEDI.OL,2025-10-27,273.0,73.11,5.83,4.2872,245.32,11.28,20.8,38.84,88.53,SELL-watch,1,3.0,1.5,MODERATE
TIETO.OL,2025-10-27,211.0,76.57,0.22,3.1393,185.415,13.8,24.14,87.59,86.49,SELL-watch,1,3.0,1.5,MODERATE
ZAL.OL,2025-10-27,94.4,78.75,2.24,0.4298,81.208,16.24,34.03,60.57,87.79,SELL-watch,1,5.0,1.5,HIGH
KIT.OL,2025-10-27,75.25,81.35,3.08,1.7918,59.953,25.51,25.88,84.59,91.27,SELL-watch,1,3.0,1.5,MODERATE
PLT.OL,2025-10-27,7.93,85.11,5.29,0.2791,5.3117,49.29,32.49,85.47,93.65,SELL-watch,1,5.0,1.5,HIGH
GYL.OL,2025-10-27,468.0,85.28,35.66,2.6476,432.2,8.28,10.87,100.0,98.91,SELL-watch,1,1.75,1.5,LOW
DOFG.OL,2025-10-27,89.6,35.53,-0.13,-0.5877,95.9333,-6.6,32.14,33.15,37.32,NEUTRAL,0,5.0,0.0,HIGH
HEX.OL,2025-10-27,9.93,35.61,10.22,0.1342,13.1986,-24.76,55.56,26.45,52.49,NEUTRAL,0,5.0,0.0,HIGH
SPOL.OL,2025-10-27,179.7,35.79,0.17,-0.5839,187.1304,-3.97,15.64,33.37,23.69,NEUTRAL,0,1.75,0.0,LOW
SUBC.OL,2025-10-27,192.8,35.96,-0.42,-1.1723,203.184,-5.11,22.73,34.14,30.8,NEUTRAL,0,3.0,0.0,MODERATE
BWLPG.OL,2025-10-27,126.7,36.76,0.9,0.4366,145.5935,-12.98,40.51,45.88,49.33,NEUTRAL,0,5.0,0.0,HIGH
DNO.OL,2025-10-27,13.22,37.3,3.53,-0.106,14.5177,-8.94,32.43,33.62,45.34,NEUTRAL,0,5.0,0.0,HIGH
ROGS.OL,2025-10-27,136.12,37.34,-11.0,-0.2504,141.572,-3.85,22.91,80.13,30.24,NEUTRAL,0,3.0,0.0,MODERATE
OLT.OL,2025-10-27,265.0,37.6,-4.57,0.1234,275.58,-3.84,27.28,34.23,29.08,NEUTRAL,0,3.0,0.0,MODERATE
QEC.OL,2025-10-27,2.23,38.05,-2.26,-0.0315,2.4014,-7.14,20.3,32.96,25.34,NEUTRAL,0,3.0,0.0,MODERATE
HAUTO.OL,2025-10-27,95.0,38.79,4.41,0.0432,105.0394,-9.56,35.48,43.21,49.15,NEUTRAL,0,5.0,0.0,HIGH
PCIB.OL,2025-10-27,0.297,39.02,-0.22,0.0049,0.3659,-18.83,15.82,73.47,32.53,NEUTRAL,0,1.75,0.0,LOW
ENTRA.OL,2025-10-27,115.4,39.17,-1.42,0.1634,119.7097,-3.6,19.59,41.48,33.38,NEUTRAL,0,1.75,0.0,LOW
INIFY.OL,2025-10-27,5.1,39.33,-2.82,-0.074,5.589,-8.75,13.28,38.13,22.88,NEUTRAL,0,1.75,0.0,LOW
SPIR.OL,2025-10-27,6.84,39.58,0.85,0.0123,7.4702,-8.44,30.79,35.55,44.82,NEUTRAL,0,5.0,0.0,HIGH
EMGS.OL,2025-10-27,1.14,40.01,2.25,0.01,1.3313,-14.37,26.3,36.27,51.46,NEUTRAL,0,3.0,0.0,MODERATE
HAVI.OL,2025-10-27,1.2,40.65,-3.71,0.0043,1.3533,-11.33,15.57,40.7,43.49,NEUTRAL,0,1.75,0.0,LOW
KOG.OL,2025-10-27,294.0,40.78,-1.05,-1.6101,303.5322,-3.14,23.08,31.68,37.63,NEUTRAL,0,3.0,0.0,MODERATE
NAS.OL,2025-10-27,15.42,40.78,1.8,-0.0835,16.1721,-4.65,17.86,36.91,31.27,NEUTRAL,0,1.75,0.0,LOW
PYRUM.OL,2025-10-27,317.0,40.94,-2.73,0.5288,340.0,-6.76,25.53,81.54,42.42,NEUTRAL,0,3.0,0.0,MODERATE
GJF.OL,2025-10-27,274.4,41.16,13.14,-1.8741,282.52,-2.87,22.59,33.5,39.2,NEUTRAL,0,3.0,0.0,MODERATE
JIN.OL,2025-10-27,5.8,41.18,6.28,-0.0296,6.1812,-6.17,12.3,32.36,43.11,NEUTRAL,0,1.75,0.0,LOW
REACH.OL,2025-10-27,6.87,41.55,-0.69,-0.0508,7.1972,-4.55,23.86,59.02,31.21,NEUTRAL,0,3.0,0.0,MODERATE
DNB.OL,2025-10-27,262.0,41.96,4.38,-1.48,268.252,-2.33,17.42,43.74,37.18,NEUTRAL,0,1.75,0.0,LOW
