# oslo-screener report=report_2026-09-24T114026Z.csv schema=oslo_screener.health.v1 snapshot_id=72ce9d0c2dbc4a2a9eba323884d51e9f data_fetch_started=2026-09-24T11:39:44Z data_fetch_completed=2026-09-24T11:40:26Z generated_at=2026-09-24T11:40:26Z expected_session=2026-09-23 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=current market_data_as_of=2026-09-23
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
PROT.OL,2026-09-23,2026-09-24,2026-09-23,current,,424.0,21.89,-4.0,-3.3655,477.102,-11.13,27.35,13.48,9.96,BUY-watch,1,3.0,1.5,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
GJF.OL,2026-09-23,2026-09-24,2026-09-23,current,,260.2,25.73,-10.11,-1.6608,279.652,-6.96,19.04,25.34,12.57,BUY-watch,1,1.75,1.5,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
APR.OL,2026-09-23,2026-09-24,2026-09-23,current,,34.0,26.02,-0.85,0.0782,40.86,-16.79,38.24,11.87,27.76,BUY-watch,2,5.0,3.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
VEND.OL,2026-09-23,2026-09-24,2026-09-23,current,,215.0,26.9,-11.0,-2.3928,243.264,-11.62,17.12,24.84,14.97,BUY-watch,1,1.75,1.5,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
NOM.OL,2026-09-23,2026-09-24,2026-09-23,current,,1.08,27.25,-9.26,0.0461,3.243,-66.7,26.99,58.99,18.83,BUY-watch,2,3.0,3.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
TOM.OL,2026-09-23,2026-09-24,2026-09-23,current,,90.95,29.02,-1.22,-0.73,102.996,-11.7,44.03,33.8,26.0,BUY-watch,1,5.0,1.5,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
ARCH.OL,2026-09-23,2026-09-24,2026-09-23,current,,21.65,29.74,-0.67,-0.2393,23.8385,-9.18,27.09,38.31,20.05,BUY-watch,1,3.0,1.5,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
TEL.OL,2026-09-23,2026-09-24,2026-09-23,current,,127.3,30.67,-8.38,-0.5863,133.974,-4.98,21.85,29.63,17.05,BUY-watch,1,3.0,1.5,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
STECH.OL,2026-09-23,2026-09-24,2026-09-23,current,,82.0,32.72,-2.06,-0.2312,87.096,-5.85,38.24,41.32,26.34,BUY-watch,1,5.0,1.5,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
PRS.OL,2026-09-23,2026-09-24,2026-09-23,current,,4.76,32.96,-0.95,-0.0662,5.3779,-11.49,20.23,28.16,21.67,BUY-watch,1,3.0,1.5,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
NEXT.OL,2026-09-23,2026-09-24,2026-09-23,current,,0.235,33.02,-2.08,0.0017,0.2687,-12.54,21.26,50.55,23.7,BUY-watch,2,3.0,3.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
ENSU.OL,2026-09-23,2026-09-24,2026-09-23,current,,0.57,33.48,-1.78,-0.0028,0.6471,-11.92,32.09,26.37,27.01,BUY-watch,1,5.0,1.5,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
PARB.OL,2026-09-23,2026-09-24,2026-09-23,current,,54.7,33.7,-3.28,0.1131,59.322,-7.79,27.32,24.01,34.18,BUY-watch,2,3.0,3.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
SBO.OL,2026-09-23,2026-09-24,2026-09-23,current,,31.3,34.22,-3.11,-0.1315,32.822,-4.64,14.99,48.69,20.28,BUY-watch,1,1.75,1.5,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
EPR.OL,2026-09-23,2026-09-24,2026-09-23,current,,82.2,34.9,-7.78,-0.379,85.676,-4.06,29.08,17.84,29.87,BUY-watch,1,3.0,1.5,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
OTEC.OL,2026-09-23,2026-09-24,2026-09-23,current,,19.1,65.06,1.19,0.06,17.6504,8.21,11.47,63.13,65.91,SELL-watch,1,1.75,1.5,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
AFG.OL,2026-09-23,2026-09-24,2026-09-23,current,,198.8,65.44,1.14,1.0753,190.72,4.24,18.84,80.52,82.15,SELL-watch,1,1.75,1.5,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
KOG.OL,2026-09-23,2026-09-24,2026-09-23,current,,330.2,66.25,6.39,2.2906,307.904,7.24,16.14,58.23,82.18,SELL-watch,1,1.75,1.5,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
NOD.OL,2026-09-23,2026-09-24,2026-09-23,current,,186.7,66.83,1.78,1.7361,166.764,11.95,14.87,83.39,78.58,SELL-watch,1,1.75,1.5,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ELMRA.OL,2026-09-23,2026-09-24,2026-09-23,current,,46.95,70.21,2.4,-0.0152,46.019,2.02,48.52,37.29,74.03,SELL-watch,2,5.0,3.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
VOW.OL,2026-09-23,2026-09-24,2026-09-23,current,,2.97,78.25,9.19,0.038,2.3691,25.36,40.68,78.62,88.65,SELL-watch,1,5.0,1.5,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
GSF.OL,2026-09-23,2026-09-24,2026-09-23,current,,25.64,35.44,6.81,-0.1238,28.7676,-10.87,26.05,22.41,43.4,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
HYPRO.OL,2026-09-23,2026-09-24,2026-09-23,current,,0.499,35.8,0.35,0.0071,0.5785,-13.74,17.88,40.77,33.48,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
NHY.OL,2026-09-23,2026-09-24,2026-09-23,current,,84.34,36.06,-2.68,-0.72,89.1444,-5.39,21.18,32.04,29.24,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
STB.OL,2026-09-23,2026-09-24,2026-09-23,current,,195.0,36.7,-9.2,-0.7249,202.096,-3.51,22.12,29.67,27.96,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
EQVA.OL,2026-09-23,2026-09-24,2026-09-23,current,,2.85,37.85,-2.44,-0.0156,3.0704,-7.18,18.65,16.69,30.23,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
TRMED.OL,2026-09-23,2026-09-24,2026-09-23,current,,4.625,37.96,-1.31,-0.0476,5.2902,-12.57,17.09,17.5,33.21,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
OTOVO.OL,2026-09-23,2026-09-24,2026-09-23,current,,10.45,37.97,-0.69,-0.075,11.329,-7.76,13.18,24.05,29.12,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
GYL.OL,2026-09-23,2026-09-23,2026-09-23,current,,408.0,38.13,1.35,-3.4954,437.88,-6.82,16.99,32.97,32.04,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
INIFY.OL,2026-09-23,2026-09-24,2026-09-23,current,,6.0,38.25,0.0,0.0404,7.167,-16.28,36.33,4.29,45.52,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
WSTEP.OL,2026-09-23,2026-09-24,2026-09-23,current,,12.75,38.65,-0.61,0.0061,14.116,-9.68,8.0,26.7,36.61,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
CAPSL.OL,2026-09-23,2026-09-24,2026-09-23,current,,4.45,38.69,-0.96,-0.066,5.0598,-12.05,16.49,19.78,33.15,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ENTRA.OL,2026-09-23,2026-09-24,2026-09-23,current,,100.0,38.83,-4.79,-0.0807,104.424,-4.24,36.13,12.33,38.48,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
SALME.OL,2026-09-23,2026-09-24,2026-09-23,current,,3.355,38.91,2.9,0.0063,3.8025,-11.77,37.78,30.0,50.7,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
ONCIN.OL,2026-09-23,2026-09-24,2026-09-23,current,,86.0,38.99,-12.8,-3.1567,93.962,-8.47,31.87,17.67,21.96,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
GENT.OL,2026-09-23,2026-09-24,2026-09-23,current,,37.2,39.03,-7.21,-0.1464,39.118,-4.9,15.08,65.83,24.06,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
HSPG.OL,2026-09-23,2026-09-23,2026-09-23,current,,116.02,39.45,-0.14,0.0133,135.6608,-14.48,31.17,52.01,39.56,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
PUBLI.OL,2026-09-23,2026-09-24,2026-09-23,current,,17.4,39.54,-2.67,-0.0355,18.6404,-6.65,9.71,20.3,35.86,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
SATS.OL,2026-09-23,2026-09-24,2026-09-23,current,,42.5,39.75,-9.93,-0.2846,42.8624,-0.85,21.23,37.93,26.26,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
SDSD.OL,2026-09-23,2026-09-24,2026-09-23,current,,1.75,39.87,-9.92,-0.0014,1.8026,-2.92,13.71,9.15,30.87,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ARR.OL,2026-09-23,2026-09-24,2026-09-23,current,,5.5,40.72,0.0,-0.0218,5.6956,-3.43,24.87,42.66,31.53,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
ZLNA.OL,2026-09-23,2026-09-24,2026-09-23,current,,20.0,40.86,-4.39,-0.2723,22.248,-10.1,14.78,31.64,32.64,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
KID.OL,2026-09-23,2026-09-24,2026-09-23,current,,120.0,41.05,-5.11,0.2754,126.408,-5.07,24.26,32.1,41.3,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
VOIM.OL,2026-09-23,2026-09-24,2026-09-23,current,,0.312,41.32,1.06,-0.0049,0.4108,-24.06,18.57,56.82,34.63,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ININ.OL,2026-09-23,2026-09-24,2026-09-23,current,,3.04,41.48,-13.35,-0.0326,3.2496,-6.45,23.7,44.33,30.39,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
KOA.OL,2026-09-23,2026-09-24,2026-09-23,current,,1.97,41.89,-5.71,0.0064,2.0644,-4.57,19.93,38.8,39.98,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
HBC.OL,2026-09-23,2026-09-24,2026-09-23,current,,1.265,42.03,-7.54,-0.0074,1.3399,-5.59,24.97,52.42,34.02,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
BIEN.OL,2026-09-23,2026-09-24,2026-09-23,current,,143.0,42.4,-4.97,-0.2656,145.14,-1.47,17.98,17.61,36.67,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
PHO.OL,2026-09-23,2026-09-24,2026-09-23,current,,51.9,42.43,0.7,-0.0217,53.832,-3.59,12.18,27.16,43.42,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
CRNA.OL,2026-09-23,2026-09-24,2026-09-23,current,,10.56,42.8,0.73,-0.4029,10.3502,2.03,38.38,52.28,27.47,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
BWO.OL,2026-09-23,2026-09-24,2026-09-23,current,,39.65,42.86,-5.61,0.3024,42.716,-7.18,20.09,35.07,42.5,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
MORLD.OL,2026-09-23,2026-09-24,2026-09-23,current,,23.15,42.88,-4.33,-0.2921,22.5983,2.44,34.2,25.36,21.18,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
DFENS.OL,2026-09-23,2026-09-24,2026-09-23,current,,14.4,42.93,-2.92,-0.0011,15.142,-4.9,12.93,41.08,41.79,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ASA.OL,2026-09-23,2026-09-24,2026-09-23,current,,0.75,43.17,-3.31,0.0032,0.8609,-12.88,16.4,52.62,46.15,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
AKER.OL,2026-09-23,2026-09-24,2026-09-23,current,,1468.0,43.26,-3.73,-20.7663,1427.92,2.81,27.43,34.23,26.74,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
KCC.OL,2026-09-23,2026-09-24,2026-09-23,current,,98.0,43.4,-7.08,-0.435,98.9625,-0.97,21.56,78.07,31.27,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
LINK.OL,2026-09-23,2026-09-24,2026-09-23,current,,23.74,43.53,4.37,-0.0064,25.0636,-5.28,16.66,44.16,50.42,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
NAS.OL,2026-09-23,2026-09-24,2026-09-23,current,,12.275,43.77,-8.58,0.0148,12.8327,-4.35,20.89,30.15,47.02,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
NORCO.OL,2026-09-23,2026-09-24,2026-09-23,current,,38.0,43.88,-0.47,-0.1412,38.512,-1.33,17.74,50.12,33.18,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
SWON.OL,2026-09-23,2026-09-24,2026-09-23,current,,102.2,44.09,-5.83,-0.5286,104.546,-2.24,17.51,32.84,34.59,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
SKUE.OL,2026-09-23,2026-09-24,2026-09-23,current,,325.75,44.16,-0.32,-0.1505,330.711,-1.5,11.41,53.36,37.25,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
BOUV.OL,2026-09-23,2026-09-24,2026-09-23,current,,46.8,44.31,-0.5,-0.3976,46.819,-0.04,18.62,31.23,35.59,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
SUBC.OL,2026-09-23,2026-09-24,2026-09-23,current,,319.8,44.44,-3.14,-0.1702,328.736,-2.72,20.75,18.95,42.59,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
AGLX.OL,2026-09-23,2026-09-24,2026-09-23,current,,16.65,44.58,-4.01,0.0555,17.682,-5.84,19.99,45.65,51.33,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
AUSS.OL,2026-09-23,2026-09-24,2026-09-23,current,,83.3,44.64,5.34,-0.3718,85.354,-2.41,19.5,44.19,47.32,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
PYRUM.OL,2026-09-23,2026-09-24,2026-09-23,current,,313.0,44.91,-45.74,-0.3744,302.44,3.49,56.02,42.17,29.84,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
ORK.OL,2026-09-23,2026-09-24,2026-09-23,current,,93.25,44.92,-3.42,0.5705,99.091,-5.89,38.06,49.92,55.42,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
NKR.OL,2026-09-23,2026-09-24,2026-09-23,current,,14.3,45.14,3.61,-0.0226,14.64,-2.32,11.14,53.68,43.2,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
AKAST.OL,2026-09-23,2026-09-24,2026-09-23,current,,12.98,45.15,0.88,-0.0643,13.0252,-0.35,19.25,42.94,36.66,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ITERA.OL,2026-09-23,2026-09-24,2026-09-23,current,,5.98,45.25,2.19,0.0037,6.264,-4.53,20.23,26.95,46.75,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
HAVI.OL,2026-09-23,2026-09-24,2026-09-23,current,,1.09,45.55,-2.48,0.0007,1.1276,-3.33,15.72,71.89,40.89,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
SCANA.OL,2026-09-23,2026-09-24,2026-09-23,current,,1.41,45.62,2.68,-0.0018,1.4365,-1.84,8.68,52.51,47.2,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ENVIP.OL,2026-09-23,2026-09-24,2026-09-23,current,,35.95,45.88,14.03,-0.0178,39.888,-9.87,30.22,42.6,61.83,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
VVL.OL,2026-09-23,2026-09-23,2026-09-23,current,,426.0,46.2,-2.9,1.6917,442.56,-3.74,15.48,31.44,51.54,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
TECH.OL,2026-09-23,2026-09-24,2026-09-23,current,,2.73,46.26,1.69,-0.0727,2.7244,0.21,35.68,38.83,38.99,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
IOX.OL,2026-09-23,2026-09-24,2026-09-23,current,,2.61,46.52,-0.81,-0.022,2.9078,-10.24,21.4,70.73,42.05,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
BRG.OL,2026-09-23,2026-09-24,2026-09-23,current,,150.8,46.53,2.3,0.0015,155.884,-3.26,31.19,23.66,58.17,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
B2I.OL,2026-09-23,2026-09-24,2026-09-23,current,,24.9,46.57,1.93,-0.1821,25.397,-1.96,20.56,25.2,49.05,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
PSE.OL,2026-09-23,2026-09-24,2026-09-23,current,,6.25,46.64,0.0,-0.0311,6.246,0.06,32.1,24.6,37.94,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
BINT.OL,2026-09-23,2026-09-24,2026-09-23,current,,21.9,47.19,-2.24,0.018,22.752,-3.74,17.11,18.18,50.73,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
HGSB.OL,2026-09-23,2026-09-24,2026-09-23,current,,157.98,47.27,13.77,-0.1571,159.1648,-0.74,38.25,88.16,46.82,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
AKRBP.OL,2026-09-23,2026-09-24,2026-09-23,current,,351.6,47.42,3.66,-2.5192,346.4932,1.47,21.99,46.85,37.76,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
SNOR.OL,2026-09-23,2026-09-24,2026-09-23,current,,182.54,47.58,0.09,-0.4314,181.9812,0.31,12.94,42.33,42.77,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
LSG.OL,2026-09-23,2026-09-24,2026-09-23,current,,42.48,47.72,7.25,-0.3413,42.5428,-0.15,16.65,29.14,50.11,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
KOMPL.OL,2026-09-23,2026-09-24,2026-09-23,current,,6.94,47.88,0.9,-0.0074,7.0312,-1.3,19.1,43.13,51.32,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
DELIA.OL,2026-09-23,2026-09-24,2026-09-23,current,,22.2,47.95,-3.32,0.2251,24.0183,-7.57,14.31,61.75,46.51,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
JIN.OL,2026-09-23,2026-09-24,2026-09-23,current,,6.64,48.25,-4.58,-0.0341,6.4912,2.29,35.55,69.29,41.27,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
SAGA.OL,2026-09-23,2026-09-24,2026-09-23,current,,1.55,48.57,0.0,0.0009,1.5648,-0.95,11.59,73.89,47.03,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ACR.OL,2026-09-23,2026-09-24,2026-09-23,current,,4.985,48.58,2.67,-0.0163,5.0382,-1.06,19.71,29.81,56.01,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ZAL.OL,2026-09-23,2026-09-23,2026-09-23,current,,100.0,48.77,0.0,-0.0665,100.598,-0.59,41.59,41.48,44.4,NEUTRAL,0,5.0,0.0,HIGH,72ce9d0c2dbc4a2a9eba323884d51e9f
NEL.OL,2026-09-23,2026-09-24,2026-09-23,current,,2.09,48.79,0.64,0.009,2.1239,-1.6,17.38,63.76,53.69,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
ABG.OL,2026-09-23,2026-09-24,2026-09-23,current,,7.3,48.9,0.0,-0.0014,7.293,0.1,17.48,24.0,49.95,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
HEX.OL,2026-09-23,2026-09-24,2026-09-23,current,,12.81,48.99,-8.44,-0.0707,12.5724,1.89,23.96,49.53,48.03,NEUTRAL,0,3.0,0.0,MODERATE,72ce9d0c2dbc4a2a9eba323884d51e9f
ATEA.OL,2026-09-23,2026-09-24,2026-09-23,current,,170.0,49.0,-2.78,0.2566,170.592,-0.35,14.47,44.74,49.58,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
DNB.OL,2026-09-23,2026-09-24,2026-09-23,current,,314.4,49.1,-7.61,-0.7498,310.278,1.33,17.22,40.29,40.71,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
AKSO.OL,2026-09-23,2026-09-24,2026-09-23,current,,42.1,49.19,1.62,0.0576,42.2464,-0.35,12.87,26.91,53.51,NEUTRAL,0,1.75,0.0,LOW,72ce9d0c2dbc4a2a9eba323884d51e9f
