# oslo-screener report=report_2026-02-27T0711Z.csv data_fetch_started=2026-02-27T07:11:11Z data_fetch_completed=2026-02-27T07:11:32Z generated_at=2026-02-27T07:11:32Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
NORCO.OL,2026-02-26,39.3,29.79,0.95,-0.2888,43.561,-9.78,26.31,34.28,22.1,BUY,2,3.0,3.0,MODERATE
PCIB.OL,2026-02-26,0.1355,31.04,1.29,-0.008,0.2269,-40.29,17.64,30.43,17.57,BUY,2,1.75,3.0,LOW
ODL.OL,2026-02-26,106.0,65.02,-19.28,0.5977,93.508,13.36,49.32,75.27,57.55,SELL,2,5.0,3.0,HIGH
MING.OL,2026-02-26,212.4,65.53,-1.79,0.9612,200.494,5.94,34.12,74.55,65.79,SELL,2,5.0,3.0,HIGH
AKVA.OL,2026-02-26,99.0,65.91,-1.37,0.5349,89.32,10.84,34.45,90.98,68.33,SELL,2,5.0,3.0,HIGH
WWIB.OL,2026-02-26,662.0,67.67,-3.0,2.7128,588.18,12.55,43.19,69.23,63.02,SELL,2,5.0,3.0,HIGH
EQNR.OL,2026-02-26,279.0,67.76,-0.41,0.9935,248.872,12.11,40.87,57.75,69.22,SELL,2,5.0,3.0,HIGH
AFK.OL,2026-02-26,172.5,68.03,-1.16,0.185,150.92,14.3,44.19,29.37,63.01,SELL,2,5.0,3.0,HIGH
BWO.OL,2026-02-26,51.9,70.1,-6.25,0.05,46.459,11.71,43.26,96.03,63.49,SELL,2,5.0,3.0,HIGH
ORK.OL,2026-02-26,129.9,71.99,-0.87,0.176,116.872,11.15,44.78,80.51,67.67,SELL,2,5.0,3.0,HIGH
AKSO.OL,2026-02-26,40.3,72.35,-0.97,0.1179,34.2772,17.57,53.61,73.94,72.07,SELL,2,5.0,3.0,HIGH
ROGS.OL,2026-02-26,151.98,73.73,-0.1,0.61,142.8896,6.36,23.81,92.68,86.98,SELL,2,3.0,3.0,MODERATE
WWI.OL,2026-02-26,765.0,74.1,-2.96,3.6913,656.76,16.48,51.17,61.31,70.9,SELL,2,5.0,3.0,HIGH
KIT.OL,2026-02-26,106.8,75.23,-9.54,1.3925,82.987,28.69,61.82,78.83,70.96,SELL,2,5.0,3.0,HIGH
PEN.OL,2026-02-26,25.41,76.69,-5.2,0.2511,20.8649,21.78,38.37,73.89,79.33,SELL,2,5.0,3.0,HIGH
PHO.OL,2026-02-26,58.8,27.44,-1.12,-0.3822,68.62,-14.31,52.16,17.65,28.84,BUY-watch,1,5.0,1.5,HIGH
GENT.OL,2026-02-26,40.2,29.65,-1.14,-0.5152,53.906,-25.43,27.57,37.32,28.87,BUY-watch,1,3.0,1.5,MODERATE
SWON.OL,2026-02-26,82.5,30.82,-0.26,-0.0792,100.1126,-17.59,44.16,57.52,25.15,BUY-watch,1,5.0,1.5,HIGH
ZAL.OL,2026-02-26,74.4,31.55,-11.2,-0.2639,85.1,-12.57,25.71,20.45,28.77,BUY-watch,1,3.0,1.5,MODERATE
HYPRO.OL,2026-02-26,1.43,32.36,-1.43,-0.0204,1.9368,-26.17,14.37,31.13,26.84,BUY-watch,1,1.75,1.5,LOW
BMA.OL,2026-02-26,15.7,65.02,4.11,0.1287,14.416,8.91,11.69,63.01,76.16,SELL-watch,1,1.75,1.5,LOW
SOGN.OL,2026-02-26,305.05,65.31,1.34,1.9096,280.961,8.57,39.56,78.55,62.53,SELL-watch,1,5.0,1.5,HIGH
SPOL.OL,2026-02-26,212.05,65.98,3.47,1.072,200.718,5.65,19.95,50.76,77.77,SELL-watch,1,1.75,1.5,LOW
EIOF.OL,2026-02-26,13.9,67.3,1.74,0.0534,12.902,7.74,18.59,79.77,74.33,SELL-watch,1,1.75,1.5,LOW
