ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2025-11-26,0.272,22.31,0.14,0.0133,0.9233,-70.54,60.61,39.31,31.46,BUY,3,5.0,5.0,HIGH
PEN.OL,2025-11-26,19.34,29.58,1.46,-0.1392,21.7916,-11.25,19.47,16.62,20.43,BUY,2,1.75,3.0,LOW
VENDB.OL,2025-11-26,285.0,33.0,4.6,-1.988,327.468,-12.97,35.28,27.45,36.95,BUY,2,5.0,3.0,HIGH
SPIR.OL,2025-11-26,6.22,33.7,1.1,-0.0005,6.8988,-9.84,30.63,30.62,24.53,BUY,2,5.0,3.0,HIGH
KOG.OL,2025-11-26,233.75,34.01,2.51,0.2619,282.1531,-17.15,46.3,33.73,38.21,BUY,3,5.0,5.0,HIGH
AUSS.OL,2025-11-26,87.0,34.89,3.85,-0.0214,93.698,-7.15,46.74,50.51,44.53,BUY,2,5.0,3.0,HIGH
VEI.OL,2025-11-26,168.0,65.22,-3.57,0.7946,159.776,5.15,29.71,68.04,68.51,SELL,2,3.0,3.0,MODERATE
ABG.OL,2025-11-26,8.0,75.6,-1.8,0.0804,7.1328,12.16,43.42,87.19,78.23,SELL,2,5.0,3.0,HIGH
REACH.OL,2025-11-26,5.97,26.94,-1.14,-0.0673,6.911,-13.62,24.46,24.08,14.06,BUY-watch,1,3.0,1.5,MODERATE
KIT.OL,2025-11-26,57.9,27.2,-4.05,-1.5066,64.306,-9.96,27.83,21.51,7.87,BUY-watch,1,3.0,1.5,MODERATE
ENH.OL,2025-11-26,8.54,65.16,16.42,0.0444,8.0689,5.84,13.94,63.86,77.96,SELL-watch,1,1.75,1.5,LOW
WAWI.OL,2025-11-26,90.9,66.0,1.91,0.7297,84.728,7.28,26.6,77.19,73.24,SELL-watch,1,3.0,1.5,MODERATE
WWI.OL,2025-11-26,546.0,66.12,0.77,3.3188,512.94,6.45,19.74,78.79,73.28,SELL-watch,1,1.75,1.5,LOW
CLCO.OL,2025-11-26,99.5,67.82,1.05,-0.1783,95.16,4.56,13.71,24.47,67.47,SELL-watch,2,1.75,3.0,LOW
HUNT.OL,2025-11-26,1.73,69.31,3.19,0.0147,1.4193,21.89,42.29,79.74,74.41,SELL-watch,1,5.0,1.5,HIGH
HSHP.OL,2025-11-26,90.5,71.27,3.82,1.0585,82.1672,10.14,21.69,84.51,85.65,SELL-watch,1,3.0,1.5,MODERATE
NAS.OL,2025-11-26,17.48,71.62,3.77,0.2426,15.7748,10.81,17.19,75.47,86.69,SELL-watch,1,1.75,1.5,LOW
MELG.OL,2025-11-26,190.0,80.11,4.42,0.9966,173.5736,9.46,23.71,62.39,91.6,SELL-watch,1,3.0,1.5,MODERATE
OLT.OL,2025-11-26,333.0,83.2,0.0,2.4272,283.24,17.57,51.58,90.12,87.83,SELL-watch,1,5.0,1.5,HIGH
HEX.OL,2025-11-26,6.84,35.37,9.33,0.1095,9.3584,-26.91,53.28,44.5,50.89,NEUTRAL,0,5.0,0.0,HIGH
HYPRO.OL,2025-11-26,2.4,35.92,-5.34,-0.0408,3.1847,-24.64,12.08,17.16,30.42,NEUTRAL,0,1.75,0.0,LOW
NOD.OL,2025-11-26,131.3,37.68,5.78,-0.0261,151.21,-13.17,33.42,38.99,43.65,NEUTRAL,0,5.0,0.0,HIGH
INIFY.OL,2025-11-26,4.0,39.42,0.37,-0.053,5.2634,-24.0,36.3,24.58,45.15,NEUTRAL,0,5.0,0.0,HIGH
NRC.OL,2025-11-26,6.88,39.84,-0.76,0.0273,7.9756,-13.74,40.6,29.0,45.69,NEUTRAL,0,5.0,0.0,HIGH
SOFF.OL,2025-11-26,41.95,39.9,7.16,0.1507,46.778,-10.32,27.14,47.55,45.42,NEUTRAL,0,3.0,0.0,MODERATE
AKVA.OL,2025-11-26,87.2,39.94,0.0,-0.2466,92.3707,-5.6,42.39,29.59,33.46,NEUTRAL,0,5.0,0.0,HIGH
BWLPG.OL,2025-11-26,126.5,39.97,2.31,-0.6002,134.822,-6.17,14.4,29.0,34.08,NEUTRAL,0,1.75,0.0,LOW
VAR.OL,2025-11-26,31.31,40.18,0.56,-0.2484,32.5726,-3.88,19.73,38.21,31.82,NEUTRAL,0,1.75,0.0,LOW
BGBIO.OL,2025-11-26,0.66,40.19,16.78,0.0024,1.0031,-34.2,41.02,36.04,59.16,NEUTRAL,0,5.0,0.0,HIGH
MULTI.OL,2025-11-26,161.0,41.1,3.62,0.3633,169.18,-4.84,25.69,72.18,58.33,NEUTRAL,0,3.0,0.0,MODERATE
EQNR.OL,2025-11-26,231.1,41.16,1.95,-1.3483,239.832,-3.64,15.99,36.81,34.44,NEUTRAL,0,1.75,0.0,LOW
TEL.OL,2025-11-26,147.2,41.8,1.73,0.5664,155.7845,-5.51,31.54,35.6,59.68,NEUTRAL,0,5.0,0.0,HIGH
SCATC.OL,2025-11-26,99.15,41.92,-3.62,-0.3096,102.383,-3.16,16.33,53.81,41.29,NEUTRAL,0,1.75,0.0,LOW
WSTEP.OL,2025-11-26,18.4,42.45,1.46,0.1041,20.132,-8.6,38.67,20.05,54.0,NEUTRAL,0,5.0,0.0,HIGH
BAKKA.OL,2025-11-26,460.0,42.47,3.32,-3.3944,475.924,-3.35,21.24,33.08,41.48,NEUTRAL,0,3.0,0.0,MODERATE
