# oslo-screener report=report_2026-01-29T0705Z.csv data_fetch_started=2026-01-29T07:04:59Z data_fetch_completed=2026-01-29T07:05:36Z generated_at=2026-01-29T07:05:36Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2026-01-28,0.142,28.24,0.85,0.0025,0.2329,-39.02,25.64,28.69,23.91,BUY,3,3.0,5.0,MODERATE
KOG.OL,2026-01-28,321.0,66.11,-2.36,-0.1781,269.515,19.1,38.35,65.66,58.3,SELL,3,5.0,5.0,HIGH
B2I.OL,2026-01-28,20.8,69.22,-2.91,0.0275,18.0944,14.95,59.21,61.87,63.65,SELL,2,5.0,3.0,HIGH
AFK.OL,2026-01-28,156.5,71.4,-8.48,1.3269,138.48,13.01,41.4,61.28,67.96,SELL,2,5.0,3.0,HIGH
REACH.OL,2026-01-28,7.4,72.71,-0.51,0.0689,6.5386,13.17,20.24,81.25,86.21,SELL,2,3.0,3.0,MODERATE
SCATC.OL,2026-01-28,119.8,72.76,-1.72,0.5174,106.161,12.85,48.12,60.06,71.19,SELL,2,5.0,3.0,HIGH
HSPG.OL,2026-01-28,147.02,17.07,0.0,-0.4633,157.0116,-6.36,28.85,12.75,1.11,BUY-watch,1,3.0,1.5,MODERATE
KID.OL,2026-01-28,124.0,31.07,-2.55,-0.2479,131.5269,-5.72,38.78,9.5,23.04,BUY-watch,1,5.0,1.5,HIGH
YAR.OL,2026-01-28,440.0,66.95,1.49,2.0093,397.296,10.75,28.54,75.75,69.8,SELL-watch,1,3.0,1.5,MODERATE
SOFF.OL,2026-01-28,50.4,67.83,0.36,0.0453,44.6345,12.92,36.69,77.69,68.44,SELL-watch,1,5.0,1.5,HIGH
AKSO.OL,2026-01-28,34.62,68.44,1.74,0.1902,31.386,10.3,40.66,88.85,75.61,SELL-watch,1,5.0,1.5,HIGH
ODL.OL,2026-01-28,94.4,69.76,2.53,0.2798,86.886,8.65,37.42,76.85,80.29,SELL-watch,1,5.0,1.5,HIGH
NHY.OL,2026-01-28,87.36,69.97,2.55,0.1121,77.6508,12.5,33.15,54.73,72.57,SELL-watch,1,5.0,1.5,HIGH
WWIB.OL,2026-01-28,603.0,71.29,0.0,0.5283,536.39,12.42,31.65,76.78,77.3,SELL-watch,1,5.0,1.5,HIGH
TEL.OL,2026-01-28,159.4,72.84,3.55,1.7003,145.946,9.22,31.07,62.39,81.77,SELL-watch,1,5.0,1.5,HIGH
DOFG.OL,2026-01-28,112.5,76.11,2.38,0.5363,98.2268,14.53,40.75,85.82,78.58,SELL-watch,1,5.0,1.5,HIGH
AKER.OL,2026-01-28,879.0,77.36,1.4,7.4115,782.64,12.31,34.43,93.58,87.58,SELL-watch,1,5.0,1.5,HIGH
WWI.OL,2026-01-28,674.0,78.67,0.0,1.3004,586.72,14.88,44.14,74.15,85.38,SELL-watch,1,5.0,1.5,HIGH
SUBC.OL,2026-01-28,242.0,79.25,3.03,1.7699,205.078,18.0,47.79,94.45,87.01,SELL-watch,1,5.0,1.5,HIGH
MOBA.OL,2026-01-02,16.05,79.43,0.0,0.2647,13.692,17.22,31.66,77.88,91.33,SELL-watch,1,5.0,1.5,HIGH
QEC.OL,2026-01-28,1.988,36.63,-1.55,-0.036,2.2201,-10.45,25.76,28.98,32.96,NEUTRAL,0,3.0,0.0,MODERATE
MEDI.OL,2026-01-28,229.0,37.26,-3.92,-1.4313,249.3,-8.14,18.61,24.94,27.51,NEUTRAL,0,1.75,0.0,LOW
ASA.OL,2026-01-28,6.37,37.5,-0.57,-0.0245,7.065,-9.84,27.29,45.62,32.71,NEUTRAL,0,3.0,0.0,MODERATE
HELG.OL,2026-01-28,167.14,37.67,-1.39,-0.9539,175.9168,-4.99,20.18,65.01,30.82,NEUTRAL,0,3.0,0.0,MODERATE
GOD.OL,2026-01-28,9.32,38.56,-4.09,-0.078,9.6564,-3.48,17.23,10.63,26.4,NEUTRAL,0,1.75,0.0,LOW
MOWI.OL,2026-01-28,216.8,38.8,2.91,-1.5094,228.858,-5.27,35.2,40.22,42.36,NEUTRAL,0,5.0,0.0,HIGH
PYRUM.OL,2026-01-28,305.0,39.88,3.31,-1.6262,333.5804,-8.57,16.05,68.08,36.09,NEUTRAL,0,1.75,0.0,LOW
BAKKA.OL,2026-01-28,457.6,40.24,7.29,-2.9694,479.99,-4.66,33.59,37.5,45.51,NEUTRAL,0,5.0,0.0,HIGH
GJF.OL,2026-01-28,273.8,40.39,-1.52,-1.2133,284.448,-3.74,36.43,33.15,42.17,NEUTRAL,0,5.0,0.0,HIGH
ELK.OL,2026-01-28,28.72,40.72,-3.08,-0.2424,28.7216,-0.01,21.43,38.33,25.26,NEUTRAL,0,3.0,0.0,MODERATE
SOAG.OL,2026-01-28,435.95,40.98,-1.84,-1.1214,446.674,-2.4,20.78,81.76,37.64,NEUTRAL,0,3.0,0.0,MODERATE
CLCO.OL,2026-01-13,95.3,41.33,0.0,-0.4046,98.112,-2.87,24.67,21.33,40.05,NEUTRAL,0,3.0,0.0,MODERATE
PLT.OL,2026-01-28,6.51,42.14,0.94,-0.0221,7.0998,-8.31,10.02,59.59,33.9,NEUTRAL,0,1.75,0.0,LOW
LSG.OL,2026-01-28,46.44,42.31,0.83,-0.2403,47.4622,-2.15,24.18,32.56,45.28,NEUTRAL,0,3.0,0.0,MODERATE
SALM.OL,2026-01-28,554.5,42.4,4.56,-2.6514,584.91,-5.2,36.43,40.5,49.83,NEUTRAL,0,5.0,0.0,HIGH
AKVA.OL,2026-01-28,84.6,43.29,0.0,0.2105,87.756,-3.6,23.24,53.25,44.75,NEUTRAL,0,3.0,0.0,MODERATE
AMSC.OL,2026-01-28,1.476,43.52,0.0,0.0,1.476,0.0,19.61,,41.3,NEUTRAL,0,1.75,0.0,LOW
NOD.OL,2026-01-28,130.8,43.85,-0.0,-0.5328,133.254,-1.84,14.49,41.59,37.25,NEUTRAL,0,1.75,0.0,LOW
MING.OL,2026-01-28,194.9,44.15,-0.92,-0.6898,195.1622,-0.13,21.9,59.06,34.58,NEUTRAL,0,3.0,0.0,MODERATE
GSF.OL,2026-01-28,71.35,45.35,4.23,-0.304,72.471,-1.55,19.19,37.52,51.84,NEUTRAL,0,1.75,0.0,LOW
SPOL.OL,2026-01-28,196.0,45.36,-6.6,-1.1065,192.768,1.68,26.31,47.78,31.15,NEUTRAL,0,3.0,0.0,MODERATE
AUSS.OL,2026-01-28,92.2,45.76,0.0,-0.5484,91.374,0.9,22.19,36.5,42.54,NEUTRAL,0,3.0,0.0,MODERATE
PARB.OL,2026-01-28,86.6,45.82,-2.86,-0.2251,86.794,-0.22,11.85,28.45,42.51,NEUTRAL,0,1.75,0.0,LOW
IOX.OL,2026-01-28,0.87,46.03,-2.29,0.0053,0.9808,-11.3,30.39,61.7,40.93,NEUTRAL,0,5.0,0.0,HIGH
BMA.OL,2026-01-28,14.1,46.33,-6.62,-0.0181,14.194,-0.66,13.12,77.76,38.52,NEUTRAL,0,1.75,0.0,LOW
MULTI.OL,2026-01-28,170.0,46.4,-3.26,-0.4942,168.71,0.76,22.98,41.69,40.76,NEUTRAL,0,3.0,0.0,MODERATE
MORG.OL,2026-01-28,108.98,46.46,-0.1,-0.8313,107.5222,1.36,20.58,30.76,38.4,NEUTRAL,0,3.0,0.0,MODERATE
2020.OL,2026-01-28,141.7,46.96,-6.62,-0.2982,142.3402,-0.45,9.75,47.02,41.56,NEUTRAL,0,1.75,0.0,LOW
HYPRO.OL,2026-01-28,2.05,47.2,-2.09,0.0192,2.2807,-10.12,18.06,43.58,54.91,NEUTRAL,0,1.75,0.0,LOW
VVL.OL,2026-01-28,390.0,47.22,-5.98,-0.798,387.88,0.55,19.36,44.4,32.29,NEUTRAL,0,1.75,0.0,LOW
AFG.OL,2026-01-28,182.0,47.42,1.17,-0.5517,182.2706,-0.15,15.82,37.99,43.86,NEUTRAL,0,1.75,0.0,LOW
TIETO.OL,2026-01-28,216.4,47.48,-2.83,-0.4889,215.916,0.22,24.9,81.97,38.4,NEUTRAL,0,3.0,0.0,MODERATE
EPR.OL,2026-01-28,91.3,47.59,2.39,-0.1307,91.21,0.1,20.47,53.03,51.39,NEUTRAL,0,3.0,0.0,MODERATE
MELG.OL,2026-01-28,192.5,47.6,1.99,-0.5799,191.977,0.27,16.36,79.62,45.44,NEUTRAL,0,1.75,0.0,LOW
JIN.OL,2026-01-28,5.7,47.98,-1.01,0.0032,5.8112,-1.91,21.71,25.99,52.56,NEUTRAL,0,3.0,0.0,MODERATE
NONG.OL,2026-01-28,147.6,48.01,-1.81,-0.4462,146.1332,1.0,13.26,38.87,40.33,NEUTRAL,0,1.75,0.0,LOW
SBO.OL,2026-01-28,34.7,48.17,0.0,-0.0962,34.797,-0.28,21.4,14.14,55.71,NEUTRAL,0,3.0,0.0,MODERATE
VEI.OL,2026-01-28,176.2,48.21,-11.24,-0.6454,173.212,1.73,32.34,45.14,38.28,NEUTRAL,0,5.0,0.0,HIGH
BRG.OL,2026-01-28,194.6,48.26,4.04,-0.5164,192.904,0.88,9.79,78.03,42.82,NEUTRAL,0,1.75,0.0,LOW
HEX.OL,2026-01-28,7.93,48.44,-3.95,-0.0303,7.5104,5.59,22.53,46.24,37.88,NEUTRAL,0,3.0,0.0,MODERATE
PHO.OL,2026-01-28,71.7,48.51,-1.17,-1.0082,68.074,5.33,31.27,38.48,27.46,NEUTRAL,0,5.0,0.0,HIGH
ININ.OL,2026-01-28,3.0,48.66,-2.32,-0.0159,2.979,0.7,11.57,54.0,39.89,NEUTRAL,0,1.75,0.0,LOW
ROGS.OL,2026-01-28,140.0,48.74,0.4,-0.2779,139.6952,0.22,14.7,47.88,50.9,NEUTRAL,0,1.75,0.0,LOW
WSTEP.OL,2026-01-28,18.4,49.11,-4.38,-0.0017,18.182,1.2,20.83,47.22,46.19,NEUTRAL,0,3.0,0.0,MODERATE
PCIB.OL,2026-01-28,0.251,49.25,-6.86,0.0034,0.2577,-2.62,22.58,79.32,47.66,NEUTRAL,0,3.0,0.0,MODERATE
SOGN.OL,2026-01-28,273.9,49.26,3.06,-0.6028,275.662,-0.64,15.04,9.72,54.42,NEUTRAL,0,1.75,0.0,LOW
ATEA.OL,2026-01-28,157.4,49.5,-4.69,-0.4581,154.6519,1.78,17.8,55.89,39.74,NEUTRAL,0,1.75,0.0,LOW
STB.OL,2026-01-28,168.9,49.59,-4.06,-0.5823,165.504,2.05,16.19,44.48,42.17,NEUTRAL,0,1.75,0.0,LOW
INIFY.OL,2026-01-28,3.76,49.78,3.53,0.0026,3.836,-1.98,14.2,51.55,57.29,NEUTRAL,0,1.75,0.0,LOW
HAVI.OL,2026-01-28,0.942,49.79,-4.3,0.0119,1.0123,-6.95,18.85,29.73,53.74,NEUTRAL,0,1.75,0.0,LOW
BOR.OL,2026-01-28,18.2,49.86,2.73,-0.0381,18.041,0.88,13.79,26.24,52.96,NEUTRAL,0,1.75,0.0,LOW
TOM.OL,2026-01-28,131.8,51.09,4.54,-0.3064,130.33,1.13,17.2,51.28,58.4,NEUTRAL,0,1.75,0.0,LOW
DNB.OL,2026-01-28,278.9,51.29,-8.88,-0.3134,274.572,1.58,14.77,62.58,45.79,NEUTRAL,0,1.75,0.0,LOW
AURG.OL,2026-01-28,260.0,51.33,-3.42,-0.3717,256.126,1.51,13.59,30.87,44.53,NEUTRAL,0,1.75,0.0,LOW
KOA.OL,2026-01-28,2.17,51.44,-0.97,-0.0146,2.058,5.44,17.33,57.69,40.86,NEUTRAL,0,1.75,0.0,LOW
NAS.OL,2026-01-28,16.505,51.56,8.44,0.0116,16.6738,-1.01,20.51,41.36,63.5,NEUTRAL,0,3.0,0.0,MODERATE
PRS.OL,2026-01-28,3.49,51.98,5.16,0.0017,3.4814,0.25,20.73,52.44,63.81,NEUTRAL,0,3.0,0.0,MODERATE
SDSD.OL,2026-01-28,1.87,52.3,-7.67,-0.0006,1.8588,0.6,18.84,84.13,45.83,NEUTRAL,0,1.75,0.0,LOW
GENT.OL,2026-01-28,58.0,52.44,-1.08,-0.0882,56.416,2.81,12.32,22.32,48.71,NEUTRAL,0,1.75,0.0,LOW
DNO.OL,2026-01-28,15.93,52.59,3.51,-0.0804,15.3474,3.8,15.81,64.37,51.15,NEUTRAL,0,1.75,0.0,LOW
