# oslo-screener report=report_2026-02-25T0715Z.csv data_fetch_started=2026-02-25T07:15:35Z data_fetch_completed=2026-02-25T07:15:54Z generated_at=2026-02-25T07:15:54Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
PCIB.OL,2026-02-24,0.155,33.6,0.17,-0.0052,0.2319,-33.15,15.08,32.68,18.47,BUY,2,1.75,3.0,LOW
BWLPG.OL,2026-02-24,166.3,66.1,-0.18,0.2947,143.234,16.1,48.15,66.34,63.59,SELL,2,5.0,3.0,HIGH
PEN.OL,2026-02-24,23.35,66.69,-4.8,0.0445,20.9874,11.26,35.13,67.25,62.18,SELL,2,5.0,3.0,HIGH
KOG.OL,2026-02-24,387.6,67.6,-2.82,0.7298,315.733,22.76,43.02,63.9,61.52,SELL,2,5.0,3.0,HIGH
AKVA.OL,2026-02-24,99.6,67.94,-0.62,0.7511,88.904,12.03,32.4,96.16,74.24,SELL,2,5.0,3.0,HIGH
B2I.OL,2026-02-24,23.65,68.81,-5.53,0.1744,20.0716,17.83,62.21,89.43,63.4,SELL,2,5.0,3.0,HIGH
AFK.OL,2026-02-24,173.0,69.19,-2.1,0.8587,149.27,15.9,44.68,28.91,66.46,SELL,2,5.0,3.0,HIGH
AKSO.OL,2026-02-24,39.72,70.86,-6.65,0.1719,33.906,17.15,51.68,72.44,68.54,SELL,2,5.0,3.0,HIGH
SOGN.OL,2026-02-24,309.7,72.63,-1.83,3.1897,279.741,10.71,38.27,82.78,77.39,SELL,2,5.0,3.0,HIGH
RING.OL,2026-02-24,459.0,73.57,-1.37,2.4181,419.801,9.34,22.4,33.38,76.01,SELL,2,3.0,3.0,MODERATE
WAWI.OL,2026-02-24,127.4,78.68,-0.4,0.6971,109.021,16.86,42.96,73.87,77.72,SELL,2,5.0,3.0,HIGH
PHO.OL,2026-02-24,57.9,20.05,-1.35,-0.6674,68.934,-16.01,51.61,5.01,9.94,BUY-watch,1,5.0,1.5,HIGH
NORCO.OL,2026-02-24,39.3,29.21,-5.83,-0.3271,43.732,-10.13,23.83,36.54,19.77,BUY-watch,1,3.0,1.5,MODERATE
SWON.OL,2026-02-24,82.26,29.88,-0.9,-0.2781,101.2302,-18.74,42.42,52.71,21.54,BUY-watch,1,5.0,1.5,HIGH
HYPRO.OL,2026-02-24,1.42,30.21,-1.0,-0.0279,1.9714,-27.97,13.25,23.18,19.18,BUY-watch,1,1.75,1.5,LOW
GENT.OL,2026-02-24,41.0,30.79,-4.05,-0.7317,54.494,-24.76,29.14,35.69,31.55,BUY-watch,1,3.0,1.5,MODERATE
AUSS.OL,2026-02-24,99.0,65.12,17.47,0.334,93.862,5.47,16.65,73.8,71.1,SELL-watch,1,1.75,1.5,LOW
GOD.OL,2026-02-24,10.95,65.95,0.67,0.1321,9.9742,9.78,28.42,79.36,67.03,SELL-watch,1,3.0,1.5,MODERATE
SPOG.OL,2026-02-24,82.33,67.67,0.14,0.1445,78.7414,4.56,20.42,79.57,79.98,SELL-watch,1,3.0,1.5,MODERATE
TEL.OL,2026-02-24,173.9,68.02,0.46,-0.5905,155.73,11.67,46.9,66.0,54.69,SELL-watch,2,5.0,3.0,HIGH
AURG.OL,2026-02-24,266.95,68.19,9.16,0.7095,259.053,3.05,24.91,64.92,87.2,SELL-watch,1,3.0,1.5,MODERATE
EQNR.OL,2026-02-24,280.2,69.35,1.55,1.3451,246.8165,13.53,39.93,72.56,73.13,SELL-watch,1,5.0,1.5,HIGH
SUBC.OL,2026-02-24,257.6,69.8,0.18,-0.538,227.234,13.36,47.3,55.65,59.41,SELL-watch,2,5.0,3.0,HIGH
ROGS.OL,2026-02-24,150.0,69.86,0.0,0.5837,142.39,5.34,20.04,88.71,81.07,SELL-watch,1,3.0,1.5,MODERATE
VEI.OL,2026-02-24,193.4,71.95,2.45,0.8551,179.804,7.56,31.81,86.3,80.31,SELL-watch,1,5.0,1.5,HIGH
DOFG.OL,2026-02-24,125.25,72.57,3.88,0.5942,106.0965,18.05,43.12,76.67,72.32,SELL-watch,1,5.0,1.5,HIGH
WWIB.OL,2026-02-24,672.0,73.69,1.79,4.6363,582.84,15.3,40.19,76.73,76.05,SELL-watch,1,5.0,1.5,HIGH
ORK.OL,2026-02-24,130.5,74.54,0.41,0.4902,116.048,12.45,44.33,87.29,73.8,SELL-watch,1,5.0,1.5,HIGH
