# oslo-screener report=report_2026-02-03T0709Z.csv data_fetch_started=2026-02-03T07:08:22Z data_fetch_completed=2026-02-03T07:09:01Z generated_at=2026-02-03T07:09:01Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
PARB.OL,2026-02-02,81.4,32.06,1.88,-0.7728,86.67,-6.08,19.06,10.77,22.44,BUY,2,1.75,3.0,LOW
FRO.OL,2026-02-02,273.8,65.99,-0.7,1.3704,244.1671,12.14,26.04,62.62,73.67,SELL,2,3.0,3.0,MODERATE
REACH.OL,2026-02-02,7.32,68.01,-4.7,0.0551,6.5686,11.44,24.49,82.46,71.24,SELL,2,3.0,3.0,MODERATE
HSHP.OL,2026-02-02,103.4,69.52,-0.55,1.2155,92.126,12.24,25.86,91.24,82.82,SELL,2,3.0,3.0,MODERATE
KOG.OL,2026-02-02,329.7,69.55,-0.86,-0.6194,274.35,20.17,37.8,60.88,68.33,SELL,3,5.0,5.0,HIGH
ODL.OL,2026-02-02,95.6,70.57,-0.56,0.307,87.874,8.79,39.69,76.09,78.21,SELL,2,5.0,3.0,HIGH
HSPG.OL,2026-02-02,147.02,17.07,0.0,-0.2725,156.72,-6.19,32.52,5.61,1.11,BUY-watch,1,5.0,1.5,HIGH
PCIB.OL,2026-02-02,0.15,27.41,-1.01,-0.0085,0.2522,-40.52,26.49,55.14,15.32,BUY-watch,1,3.0,1.5,MODERATE
EPR.OL,2026-02-02,86.9,32.32,-4.85,-0.447,91.284,-4.8,25.95,45.18,22.96,BUY-watch,1,3.0,1.5,MODERATE
MEDI.OL,2026-02-02,221.0,33.08,-1.03,-2.4432,248.28,-10.99,20.97,21.01,20.36,BUY-watch,1,3.0,1.5,MODERATE
QEC.OL,2026-02-02,1.93,33.79,-2.62,-0.027,2.2054,-12.49,26.72,25.24,27.01,BUY-watch,1,3.0,1.5,MODERATE
