# oslo-screener report=report_2026-09-22T194529Z.csv schema=oslo_screener.health.v1 snapshot_id=2848682a165848f186a58dba0d04d017 data_fetch_started=2026-09-22T19:44:36Z data_fetch_completed=2026-09-22T19:45:29Z generated_at=2026-09-22T19:45:29Z expected_session=2026-09-22 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=degraded market_data_as_of=2026-09-22
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ELMRA.OL,2026-09-22,2026-09-22,2026-09-22,current,,46.8,67.81,0.0,-0.0282,45.996,1.75,49.22,48.4,68.56,SELL-watch,2.0,5.0,3.0,HIGH,2848682a165848f186a58dba0d04d017
VEI.OL,2026-09-22,2026-09-22,2026-09-22,current,,216.0,68.9,1.9,0.0443,198.832,8.63,30.02,67.75,75.06,SELL-watch,1.0,5.0,1.5,HIGH,2848682a165848f186a58dba0d04d017
VOW.OL,2026-09-22,2026-09-22,2026-09-22,current,,2.715,69.06,2.3,0.0222,2.3538,15.35,39.47,66.44,76.88,SELL-watch,1.0,5.0,1.5,HIGH,2848682a165848f186a58dba0d04d017
REACH.OL,2026-09-22,2026-09-22,2026-09-22,current,,6.69,69.43,2.39,-0.0065,5.7425,16.5,54.36,69.03,72.74,SELL-watch,2.0,5.0,3.0,HIGH,2848682a165848f186a58dba0d04d017
WAWI.OL,2026-09-22,2026-09-22,2026-09-22,current,,181.5,70.59,0.64,0.6239,158.0409,14.84,32.15,63.0,75.26,SELL-watch,1.0,5.0,1.5,HIGH,2848682a165848f186a58dba0d04d017
MPCC.OL,2026-09-22,2026-09-22,2026-09-22,current,,28.66,71.81,0.71,0.1184,25.5871,12.01,35.44,77.14,84.71,SELL-watch,1.0,5.0,1.5,HIGH,2848682a165848f186a58dba0d04d017
MING.OL,2026-09-22,2026-09-22,2026-09-22,current,,219.45,71.9,3.96,-0.1033,204.9682,7.07,24.31,68.08,80.66,SELL-watch,2.0,3.0,3.0,MODERATE,2848682a165848f186a58dba0d04d017
ZAP.OL,2026-09-22,2026-09-22,2026-09-22,current,,62.5,74.87,1.81,0.7021,50.021,24.95,39.72,85.47,83.84,SELL-watch,1.0,5.0,1.5,HIGH,2848682a165848f186a58dba0d04d017
WWI.OL,2026-09-22,2026-09-22,2026-09-22,current,,886.0,78.24,0.45,3.0705,799.2,10.86,34.63,84.73,89.49,SELL-watch,1.0,5.0,1.5,HIGH,2848682a165848f186a58dba0d04d017
KMAR.OL,2026-09-22,2026-09-22,2026-09-22,current,,64.04,79.39,3.08,0.6157,56.1468,14.06,24.94,82.86,92.98,SELL-watch,1.0,3.0,1.5,MODERATE,2848682a165848f186a58dba0d04d017
PYRUM.OL,2026-09-22,2026-09-22,2026-09-22,current,,351.0,90.64,2.33,2.1521,301.8,16.3,58.49,99.26,95.89,SELL-watch,1.0,5.0,1.5,HIGH,2848682a165848f186a58dba0d04d017
NEXT.OL,2026-09-22,2026-09-22,2026-09-22,current,,0.242,35.11,-6.2,0.003,0.2697,-10.27,20.82,44.3,28.08,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
ENSU.OL,2026-09-22,2026-09-22,2026-09-22,current,,0.577,35.26,0.0,-0.0033,0.6501,-11.24,30.57,38.1,31.89,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
HYPRO.OL,2026-09-22,2026-09-22,2026-09-22,current,,0.498,35.44,0.67,0.0081,0.5838,-14.69,17.64,36.61,32.17,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
GJF.OL,2026-09-22,2026-09-22,2026-09-22,current,,270.8,35.84,-7.09,-0.8557,279.948,-3.27,16.07,33.81,24.23,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
SALME.OL,2026-09-22,2026-09-22,2026-09-22,current,,3.315,36.01,1.07,-0.0045,3.8173,-13.16,38.48,26.12,44.51,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
NOM.OL,2026-09-22,2026-09-22,2026-09-22,current,,1.85,36.51,-4.17,0.1213,3.313,-44.16,26.64,74.4,34.44,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
PARB.OL,2026-09-22,2026-09-22,2026-09-22,current,,55.5,36.98,-2.22,0.15,59.596,-6.87,27.53,23.86,42.18,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
SBO.OL,2026-09-22,2026-09-22,2026-09-22,current,,31.65,37.33,-3.44,-0.0935,32.856,-3.67,12.93,39.63,25.2,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
VEND.OL,2026-09-22,2026-09-22,2026-09-22,current,,231.8,37.9,-1.24,-1.5156,243.988,-5.0,15.61,31.38,32.38,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
OTOVO.OL,2026-09-22,2026-09-22,2026-09-22,current,,10.5,38.66,-2.06,-0.079,11.342,-7.42,12.66,21.54,30.78,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
NHY.OL,2026-09-22,2026-09-22,2026-09-22,current,,85.54,38.74,2.88,-0.7677,89.2076,-4.11,20.19,38.12,35.19,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
TEL.OL,2026-09-22,2026-09-22,2026-09-22,current,,131.3,39.05,-2.09,-0.2659,134.332,-2.26,19.88,30.31,28.97,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
LINK.OL,2026-09-22,2026-09-22,2026-09-22,current,,23.4,39.16,-2.09,-0.0461,25.1088,-6.81,16.96,42.98,38.24,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
WSTEP.OL,2026-09-22,2026-09-22,2026-09-22,current,,12.8,39.26,0.91,-0.0034,14.145,-9.51,7.9,26.87,38.83,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
TRMED.OL,2026-09-22,2026-09-22,2026-09-22,current,,4.695,39.27,0.85,-0.0613,5.2843,-11.15,17.79,17.41,37.68,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
AUSS.OL,2026-09-22,2026-09-22,2026-09-22,current,,82.1,39.3,4.37,-0.5,85.356,-3.81,19.81,39.1,34.47,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
HSPG.OL,2026-09-22,2026-09-22,2026-09-22,current,,116.2,39.59,1.32,0.0212,136.2464,-14.71,31.3,63.23,39.87,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
CAPSL.OL,2026-09-22,2026-09-22,2026-09-22,current,,4.5,39.66,-6.13,-0.0653,5.0628,-11.12,17.72,50.55,35.01,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
VOIM.OL,2026-09-22,2026-09-22,2026-09-22,current,,0.305,40.26,-2.36,-0.0052,0.4086,-25.35,19.18,72.32,30.34,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
