ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
NRC.OL,2025-11-20,6.88,37.09,5.37,-0.0247,8.1132,-15.2,40.58,20.99,40.84,NEUTRAL,0.0,5.0,0.0,HIGH,
NOD.OL,2025-11-20,134.1,37.27,4.8,-0.6104,153.072,-12.39,31.36,33.39,42.85,NEUTRAL,0.0,5.0,0.0,HIGH,
EPR.OL,2025-11-20,86.0,37.32,3.42,0.1306,95.61,-10.05,30.38,35.05,45.57,NEUTRAL,0.0,5.0,0.0,HIGH,
HYPRO.OL,2025-11-20,2.66,38.33,-1.09,-0.0336,3.2314,-17.68,13.01,21.49,31.55,NEUTRAL,0.0,1.75,0.0,LOW,
PCIB.OL,2025-11-20,0.261,38.36,-0.4,0.0033,0.3205,-18.56,7.55,33.73,33.99,NEUTRAL,0.0,1.75,0.0,LOW,
BAKKA.OL,2025-11-20,457.8,39.23,-1.38,-4.5574,477.568,-4.14,20.84,52.75,28.56,NEUTRAL,0.0,3.0,0.0,MODERATE,
ACR.OL,2025-11-20,6.8,39.61,-0.54,0.0004,7.3352,-7.3,12.82,48.4,39.02,NEUTRAL,0.0,1.75,0.0,LOW,
SOFF.OL,2025-11-20,43.15,39.66,3.19,0.2771,48.375,-10.8,30.71,56.7,44.54,NEUTRAL,0.0,5.0,0.0,HIGH,
SATS.OL,2025-11-20,35.9,40.25,5.59,-0.1399,38.18,-5.97,19.71,57.12,38.29,NEUTRAL,0.0,1.75,0.0,LOW,
BOR.OL,2025-11-20,17.1,40.59,-4.73,-0.0735,17.704,-3.41,17.05,59.42,27.43,NEUTRAL,0.0,1.75,0.0,LOW,
KID.OL,2025-11-20,131.6,40.76,0.62,0.1487,139.1959,-5.46,36.06,64.35,41.83,NEUTRAL,0.0,5.0,0.0,HIGH,
NORCO.OL,2025-11-20,44.9,40.85,6.66,-0.2474,47.324,-5.12,20.58,50.84,42.45,NEUTRAL,0.0,3.0,0.0,MODERATE,
SCATC.OL,2025-11-20,100.2,41.71,-0.82,-0.4158,102.684,-2.42,16.1,54.06,38.39,NEUTRAL,0.0,1.75,0.0,LOW,
B2I.OL,2025-11-20,16.5,42.27,0.81,-0.0738,17.0112,-3.01,14.97,33.94,35.23,NEUTRAL,0.0,1.75,0.0,LOW,
TOM.OL,2025-11-20,121.4,42.39,0.73,0.7403,135.644,-10.5,34.19,37.61,49.94,NEUTRAL,0.0,5.0,0.0,HIGH,
YAR.OL,2025-11-20,361.0,42.49,-1.74,-0.6587,370.334,-2.52,11.87,40.9,34.41,NEUTRAL,0.0,1.75,0.0,LOW,
SPIR.OL,2025-11-20,6.52,43.02,-0.71,0.0271,7.0192,-7.11,29.64,40.58,49.66,NEUTRAL,0.0,3.0,0.0,MODERATE,
BMA.OL,2025-11-20,13.8,43.03,0.0,0.025,14.842,-7.02,17.78,62.87,41.8,NEUTRAL,0.0,1.75,0.0,LOW,
SBO.OL,2025-11-20,32.9,43.14,-1.09,0.0793,34.24,-3.91,22.46,35.7,43.33,NEUTRAL,0.0,3.0,0.0,MODERATE,
ZAL.OL,2025-11-20,85.0,43.25,4.65,-0.8334,85.276,-0.32,23.72,16.58,39.18,NEUTRAL,0.0,3.0,0.0,MODERATE,
VOW.OL,2025-11-20,1.568,43.38,-3.16,0.0096,1.8398,-14.77,15.35,60.68,46.34,NEUTRAL,0.0,1.75,0.0,LOW,
MOBA.OL,2025-11-20,13.2,43.58,3.42,-0.0538,13.886,-4.94,14.96,49.37,40.18,NEUTRAL,0.0,1.75,0.0,LOW,
AMSC.OL,2025-11-20,1.476,43.67,0.0,0.0005,1.4813,-0.36,15.49,,41.3,NEUTRAL,0.0,1.75,0.0,LOW,
HAVI.OL,2025-11-20,1.2,43.71,-7.76,0.0047,1.2709,-5.58,25.94,44.19,40.25,NEUTRAL,0.0,3.0,0.0,MODERATE,
MING.OL,2025-11-20,184.92,43.72,3.42,-0.2749,189.8908,-2.62,31.95,42.03,46.01,NEUTRAL,0.0,5.0,0.0,HIGH,
PARB.OL,2025-11-20,84.5,43.77,5.08,0.0884,88.616,-4.64,23.5,70.5,53.08,NEUTRAL,0.0,3.0,0.0,MODERATE,
KIT.OL,2025-11-20,65.5,43.83,1.96,-1.1403,64.463,1.61,25.72,29.26,27.12,NEUTRAL,0.0,3.0,0.0,MODERATE,
MORG.OL,2025-11-20,100.82,44.01,-5.28,0.1265,104.4556,-3.48,11.27,32.84,44.22,NEUTRAL,0.0,1.75,0.0,LOW,
HSPG.OL,2025-11-20,154.02,44.02,4.62,0.2857,163.204,-5.63,54.78,9.38,54.57,NEUTRAL,0.0,5.0,0.0,HIGH,
MOWI.OL,2025-11-20,218.4,44.17,-2.39,-0.9352,219.5056,-0.5,22.52,23.53,36.7,NEUTRAL,0.0,3.0,0.0,MODERATE,
ININ.OL,2025-11-20,2.6,44.21,0.0,-0.0507,2.4588,5.74,36.49,82.59,22.2,NEUTRAL,0.0,5.0,0.0,HIGH,
PRS.OL,2025-11-20,3.135,44.44,-1.68,0.0043,3.335,-6.0,21.86,66.45,38.94,NEUTRAL,0.0,3.0,0.0,MODERATE,
NAPA.OL,2025-11-20,26.5,44.63,4.14,-0.4628,27.847,-4.84,25.52,40.77,44.45,NEUTRAL,0.0,3.0,0.0,MODERATE,
HAUTO.OL,2025-11-20,88.8,44.77,-2.31,0.6123,96.7654,-8.23,30.56,37.96,55.22,NEUTRAL,0.0,5.0,0.0,HIGH,
SPOG.OL,2025-11-20,70.88,44.98,-0.49,0.0151,72.4846,-2.21,23.2,25.76,48.13,NEUTRAL,0.0,3.0,0.0,MODERATE,
BWLPG.OL,2025-11-20,130.8,45.22,-1.44,0.1138,137.38,-4.79,16.48,46.87,41.86,NEUTRAL,0.0,1.75,0.0,LOW,
JIN.OL,2025-11-20,5.78,45.39,2.81,-0.0031,6.004,-3.73,12.03,40.07,44.89,NEUTRAL,0.0,1.75,0.0,LOW,
PSE.OL,2025-11-20,4.55,45.78,6.36,-0.0328,4.7892,-4.99,31.9,48.34,47.9,NEUTRAL,0.0,5.0,0.0,HIGH,
IOX.OL,2025-11-20,1.198,45.9,3.82,-0.0009,1.2971,-7.64,16.27,52.91,48.59,NEUTRAL,0.0,1.75,0.0,LOW,
QEC.OL,2025-11-20,2.23,46.14,2.45,0.0021,2.3544,-5.28,10.34,60.19,52.14,NEUTRAL,0.0,1.75,0.0,LOW,
ROGS.OL,2025-11-20,137.0,46.83,5.32,0.017,139.6284,-1.88,22.93,89.06,59.08,NEUTRAL,0.0,3.0,0.0,MODERATE,
GENT.OL,2025-11-20,54.4,46.95,-5.27,-0.0784,55.148,-1.36,17.31,25.74,42.89,NEUTRAL,0.0,1.75,0.0,LOW,
BRG.OL,2025-11-20,186.6,47.09,2.88,0.0558,191.622,-2.62,18.07,49.49,51.99,NEUTRAL,0.0,1.75,0.0,LOW,
SPOL.OL,2025-11-20,178.32,47.39,6.81,0.2987,183.1372,-2.63,27.05,58.47,58.37,NEUTRAL,0.0,3.0,0.0,MODERATE,
ASA.OL,2025-11-20,7.35,47.7,-10.06,0.0514,7.5751,-2.97,11.43,72.16,47.73,NEUTRAL,0.0,1.75,0.0,LOW,
POL.OL,2025-11-20,51.0,47.81,-1.78,0.1693,52.83,-3.46,30.22,41.7,47.37,NEUTRAL,0.0,5.0,0.0,HIGH,
HELG.OL,2025-11-20,172.02,47.93,-5.38,0.515,175.3284,-1.89,10.36,43.97,42.97,NEUTRAL,0.0,1.75,0.0,LOW,
SALM.OL,2025-11-20,571.5,48.33,1.21,-2.3136,571.75,-0.04,21.49,50.26,46.25,NEUTRAL,0.0,3.0,0.0,MODERATE,
EIOF.OL,2025-11-20,12.6,48.36,2.43,0.0214,12.86,-2.02,18.18,72.08,49.69,NEUTRAL,0.0,1.75,0.0,LOW,
BWO.OL,2025-11-20,35.65,48.52,8.91,-0.039,36.0883,-1.21,14.44,47.91,48.86,NEUTRAL,0.0,1.75,0.0,LOW,
AKVA.OL,2025-11-20,91.0,48.87,8.52,-0.0879,92.7266,-1.86,40.46,39.99,54.05,NEUTRAL,0.0,5.0,0.0,HIGH,
GSF.OL,2025-11-20,68.3,49.13,-3.6,0.1469,68.906,-0.88,18.25,45.72,50.7,NEUTRAL,0.0,1.75,0.0,LOW,
GJF.OL,2025-11-20,277.0,49.33,5.15,0.2559,280.464,-1.24,25.23,43.5,54.64,NEUTRAL,0.0,3.0,0.0,MODERATE,
STB.OL,2025-11-20,157.3,49.46,2.67,-0.4228,155.726,1.01,14.15,72.99,44.35,NEUTRAL,0.0,1.75,0.0,LOW,
MEDI.OL,2025-11-20,249.0,49.63,2.27,-1.7911,245.26,1.52,15.43,64.74,50.39,NEUTRAL,0.0,1.75,0.0,LOW,
PYRUM.OL,2025-11-20,328.0,49.67,-3.03,0.8667,329.36,-0.41,28.3,60.91,46.82,NEUTRAL,0.0,3.0,0.0,MODERATE,
TRE.OL,2025-11-20,34.5,49.88,2.24,0.0769,35.198,-1.98,19.55,21.56,50.64,NEUTRAL,0.0,1.75,0.0,LOW,
EQNR.OL,2025-11-20,240.5,49.97,5.61,-0.1024,240.3028,0.08,10.25,47.29,48.51,NEUTRAL,0.0,1.75,0.0,LOW,
ORK.OL,2025-11-20,104.4,50.27,-2.15,0.3277,104.64,-0.23,25.6,47.72,51.43,NEUTRAL,0.0,3.0,0.0,MODERATE,
TIETO.OL,2025-11-20,205.4,50.65,1.21,-1.891,194.773,5.46,30.88,25.05,33.64,NEUTRAL,0.0,5.0,0.0,HIGH,
VENDA.OL,2025-10-27,358.0,50.75,5.92,1.4362,370.772,-3.44,16.19,54.26,65.64,NEUTRAL,0.0,1.75,0.0,LOW,
ATEA.OL,2025-11-20,145.6,50.99,2.68,-0.5615,143.1611,1.7,16.62,26.61,49.34,NEUTRAL,0.0,1.75,0.0,LOW,
RING.OL,2025-11-20,384.9,51.12,0.0,0.4859,387.165,-0.59,33.21,29.26,56.66,NEUTRAL,0.0,5.0,0.0,HIGH,
NONG.OL,2025-11-20,139.36,51.43,3.47,0.1128,139.552,-0.14,13.0,46.24,56.22,NEUTRAL,0.0,1.75,0.0,LOW,
NAS.OL,2025-11-20,15.64,51.76,2.68,0.0367,15.7539,-0.72,11.13,45.57,59.4,NEUTRAL,0.0,1.75,0.0,LOW,
DNB.OL,2025-11-20,265.5,51.83,6.25,0.3697,266.518,-0.38,16.38,56.37,56.68,NEUTRAL,0.0,1.75,0.0,LOW,
VAR.OL,2025-11-20,33.13,52.44,12.07,-0.0467,32.5867,1.67,17.58,58.06,51.64,NEUTRAL,0.0,1.75,0.0,LOW,
KOA.OL,2025-11-20,1.728,52.87,-2.23,0.0014,1.6804,2.83,29.33,41.17,50.74,NEUTRAL,0.0,3.0,0.0,MODERATE,
NHY.OL,2025-11-20,70.92,52.98,-0.33,-0.0152,69.0408,2.72,17.74,74.29,47.5,NEUTRAL,0.0,1.75,0.0,LOW,
AFK.OL,2025-11-20,134.5,53.72,2.75,0.1626,132.19,1.75,11.93,83.26,56.44,NEUTRAL,0.0,1.75,0.0,LOW,
ELK.OL,2025-11-20,26.76,53.74,0.9,0.0819,26.556,0.77,15.27,51.5,62.98,NEUTRAL,0.0,1.75,0.0,LOW,
SDSD.OL,2025-11-20,1.845,53.84,0.0,0.0006,1.8353,0.53,50.34,75.29,54.0,NEUTRAL,0.0,5.0,0.0,HIGH,
ENH.OL,2025-11-20,8.12,54.27,2.06,0.0269,8.0784,0.52,14.76,50.12,62.14,NEUTRAL,0.0,1.75,0.0,LOW,
GOD.OL,2025-11-20,9.22,54.91,0.66,0.0143,9.0088,2.34,16.88,71.96,54.62,NEUTRAL,0.0,1.75,0.0,LOW,
PHO.OL,2025-11-20,58.9,56.27,-0.44,0.2864,56.86,3.59,29.01,58.57,54.93,NEUTRAL,0.0,3.0,0.0,MODERATE,
AKER.OL,2025-11-20,785.0,56.69,2.03,-2.0104,748.2017,4.92,33.87,60.02,45.8,NEUTRAL,0.0,5.0,0.0,HIGH,
SWON.OL,2025-11-20,106.14,57.07,1.86,0.8254,102.8152,3.23,18.64,68.48,62.89,NEUTRAL,0.0,1.75,0.0,LOW,
SUBC.OL,2025-11-20,192.6,57.48,11.9,0.93,192.0585,0.28,15.64,55.85,68.61,NEUTRAL,0.0,1.75,0.0,LOW,
2020.OL,2025-11-20,141.5,57.63,-4.78,0.5525,138.8372,1.92,15.01,51.56,59.77,NEUTRAL,0.0,1.75,0.0,LOW,
GYL.OL,2025-11-20,426.0,58.24,0.0,1.7516,424.96,0.24,11.83,100.0,83.78,NEUTRAL,0.0,1.75,0.0,LOW,
SOAG.OL,2025-11-20,453.0,58.63,3.65,1.0017,439.625,3.04,23.02,57.16,68.7,NEUTRAL,0.0,3.0,0.0,MODERATE,
AKSO.OL,2025-11-20,31.34,60.21,4.17,0.0754,29.36,6.74,28.8,83.14,62.71,NEUTRAL,0.0,3.0,0.0,MODERATE,
SKUE.OL,2025-11-20,322.0,60.62,3.1,0.9529,318.003,1.26,14.84,65.77,75.66,NEUTRAL,0.0,1.75,0.0,LOW,
WWIB.OL,2025-11-20,499.0,61.38,3.24,1.426,478.64,4.25,15.28,60.39,67.79,NEUTRAL,0.0,1.75,0.0,LOW,
MELG.OL,2025-11-20,178.96,62.02,-1.38,0.4065,172.4004,3.8,19.75,62.57,62.33,NEUTRAL,0.0,1.75,0.0,LOW,
AURG.OL,2025-11-20,250.95,62.2,0.0,0.547,242.547,3.46,14.31,24.7,70.21,NEUTRAL,0.0,1.75,0.0,LOW,
HSHP.OL,2025-11-20,85.4,62.45,3.69,0.7541,81.9712,4.18,17.18,74.39,73.97,NEUTRAL,0.0,1.75,0.0,LOW,
IDEX.OL,2025-11-20,3.295,62.62,10.48,0.0322,2.9769,10.68,24.01,72.32,73.18,NEUTRAL,0.0,3.0,0.0,MODERATE,
VVL.OL,2025-11-20,390.0,62.69,0.0,1.4653,377.92,3.2,19.78,82.04,76.2,NEUTRAL,0.0,1.75,0.0,LOW,
SOGN.OL,2025-11-20,272.95,63.2,0.0,1.8045,258.035,5.78,34.2,66.38,68.33,NEUTRAL,0.0,5.0,0.0,HIGH,
DOFG.OL,2025-11-20,96.8,63.33,5.97,0.5909,92.0539,5.16,26.63,71.0,65.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
ABG.OL,2025-11-20,7.42,64.14,-3.0,0.0309,7.0474,5.29,32.88,82.82,62.68,NEUTRAL,0.0,5.0,0.0,HIGH,
DNO.OL,2025-11-20,15.26,64.26,3.73,0.1576,14.1409,7.91,29.11,74.58,66.33,NEUTRAL,0.0,3.0,0.0,MODERATE,
FLNG.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
SEAPT.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
