ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
SOGN.OL,2025-08-19,262.05,37.79,-3.94,-0.5415,278.651,-5.96,20.44,14.17,35.38,NEUTRAL,0.0,3.0,0.0,MODERATE,
VOW.OL,2025-08-19,1.59,38.26,-0.54,0.023,2.0446,-22.23,20.12,56.21,41.26,NEUTRAL,0.0,3.0,0.0,MODERATE,
NORCO.OL,2025-08-19,42.05,38.48,-5.0,-0.0657,44.148,-4.75,12.1,49.16,30.91,NEUTRAL,0.0,1.75,0.0,LOW,
ACR.OL,2025-08-19,7.8,38.74,-5.39,-0.1599,7.956,-1.96,26.78,34.95,21.45,NEUTRAL,0.0,3.0,0.0,MODERATE,
POL.OL,2025-08-19,60.0,40.13,3.9,-0.1711,61.4,-2.28,18.03,61.94,33.97,NEUTRAL,0.0,1.75,0.0,LOW,
SATS.OL,2025-08-19,36.2,40.75,3.14,-0.2883,36.897,-1.89,18.75,36.17,31.59,NEUTRAL,0.0,1.75,0.0,LOW,
WSTEP.OL,2025-08-19,23.8,41.18,5.98,-0.0259,24.424,-2.55,14.13,68.77,39.2,NEUTRAL,0.0,1.75,0.0,LOW,
NONG.OL,2025-08-19,143.62,41.29,-0.73,-0.3016,147.558,-2.67,11.0,39.01,42.32,NEUTRAL,0.0,1.75,0.0,LOW,
NAPA.OL,2025-08-19,23.2,42.33,-4.23,-0.0407,24.554,-5.51,12.37,35.53,38.46,NEUTRAL,0.0,1.75,0.0,LOW,
OLT.OL,2025-08-19,290.0,42.37,-0.8,-2.0746,293.76,-1.28,33.56,17.48,29.39,NEUTRAL,0.0,5.0,0.0,HIGH,
HYPRO.OL,2025-08-19,3.16,42.66,1.8,-0.0232,3.5506,-11.0,18.02,24.98,44.87,NEUTRAL,0.0,1.75,0.0,LOW,
ININ.OL,2025-08-18,2.02,42.86,0.0,-0.0004,2.2524,-10.32,11.43,39.79,43.94,NEUTRAL,0.0,1.75,0.0,LOW,
INIFY.OL,2025-08-19,5.6,42.99,-1.74,-0.0507,6.003,-6.71,19.82,36.09,30.17,NEUTRAL,0.0,1.75,0.0,LOW,
AFK.OL,2025-08-19,132.0,44.29,-4.34,-0.5864,134.31,-1.72,18.5,47.53,34.83,NEUTRAL,0.0,1.75,0.0,LOW,
XXL.OL,2025-07-18,9.87,44.37,0.0,0.0138,9.9424,-0.73,6.97,,51.46,NEUTRAL,0.0,1.75,0.0,LOW,
PRS.OL,2025-08-19,4.46,44.47,0.87,0.232,6.1079,-26.98,21.51,74.11,60.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
SKUE.OL,2025-08-19,323.0,44.63,1.94,-0.4026,335.393,-3.7,14.79,22.51,50.09,NEUTRAL,0.0,1.75,0.0,LOW,
BAKKA.OL,2025-08-19,425.2,44.95,1.41,0.6952,439.336,-3.22,11.23,59.61,39.86,NEUTRAL,0.0,1.75,0.0,LOW,
SPOG.OL,2025-08-19,74.65,45.04,-6.24,0.0047,75.9696,-1.74,14.44,34.34,44.38,NEUTRAL,0.0,1.75,0.0,LOW,
PEN.OL,2025-08-19,23.15,45.43,2.54,-0.1015,23.721,-2.41,13.41,38.51,42.28,NEUTRAL,0.0,1.75,0.0,LOW,
IOX.OL,2025-08-19,1.464,45.5,-1.27,0.0014,1.5744,-7.01,27.65,30.82,41.7,NEUTRAL,0.0,3.0,0.0,MODERATE,
YAR.OL,2025-08-19,375.6,45.57,-2.2,-0.4363,382.054,-1.69,14.58,45.98,43.96,NEUTRAL,0.0,1.75,0.0,LOW,
BGBIO.OL,2025-08-19,1.182,45.77,-1.35,0.0072,1.2671,-6.72,13.89,46.13,52.59,NEUTRAL,0.0,1.75,0.0,LOW,
GSF.OL,2025-08-19,69.65,45.84,3.56,-0.0285,71.434,-2.5,11.8,49.97,46.75,NEUTRAL,0.0,1.75,0.0,LOW,
VEI.OL,2025-08-19,163.2,45.92,8.59,-0.8122,163.504,-0.19,19.77,40.44,41.66,NEUTRAL,0.0,1.75,0.0,LOW,
GOGL.OL,2025-08-19,83.25,45.95,2.76,-0.9626,82.374,1.06,21.1,55.35,39.47,NEUTRAL,0.0,3.0,0.0,MODERATE,
GENT.OL,2025-08-19,56.8,46.7,-5.24,0.192,59.124,-3.93,11.72,27.28,42.8,NEUTRAL,0.0,1.75,0.0,LOW,
HAVI.OL,2025-08-19,1.5,46.92,0.0,-0.013,1.445,3.81,41.73,61.9,33.31,NEUTRAL,0.0,5.0,0.0,HIGH,
HEX.OL,2025-08-19,17.22,47.19,0.81,-0.0467,17.4596,-1.37,19.45,60.42,43.66,NEUTRAL,0.0,1.75,0.0,LOW,
SBO.OL,2025-08-19,36.4,47.26,-1.32,-0.1015,36.083,0.88,14.63,50.3,34.46,NEUTRAL,0.0,1.75,0.0,LOW,
MING.OL,2025-08-19,192.36,47.31,-0.87,-0.0916,193.5436,-0.61,10.79,38.39,46.3,NEUTRAL,0.0,1.75,0.0,LOW,
GOD.OL,2025-08-19,9.52,47.75,-1.73,-0.043,9.3292,2.05,19.48,43.6,32.58,NEUTRAL,0.0,1.75,0.0,LOW,
DNO.OL,2025-08-19,13.95,47.77,1.25,-0.0582,13.9192,0.22,13.49,46.24,39.42,NEUTRAL,0.0,1.75,0.0,LOW,
MORG.OL,2025-08-19,104.54,47.85,4.14,-0.1925,105.5696,-0.98,16.12,27.7,48.08,NEUTRAL,0.0,1.75,0.0,LOW,
VAR.OL,2025-08-19,32.93,47.92,-1.08,-0.1617,32.8608,0.21,16.35,13.1,37.47,NEUTRAL,0.0,1.75,0.0,LOW,
BMA.OL,2025-08-19,18.3,48.17,-2.14,-0.0253,18.442,-0.77,21.04,58.07,45.58,NEUTRAL,0.0,3.0,0.0,MODERATE,
PYRUM.OL,2025-08-19,363.0,48.29,-9.57,-0.9253,352.54,2.97,10.44,68.9,36.25,NEUTRAL,0.0,1.75,0.0,LOW,
VVL.OL,2025-08-19,380.0,48.5,5.43,-0.7602,382.0,-0.52,30.6,85.47,51.73,NEUTRAL,0.0,5.0,0.0,HIGH,
HELG.OL,2025-08-19,175.0,48.75,5.81,-0.9035,176.5084,-0.85,17.73,51.62,53.88,NEUTRAL,0.0,1.75,0.0,LOW,
AKSO.OL,2025-08-19,31.08,48.84,8.77,0.1735,33.06,-5.99,28.49,52.67,62.26,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODF.OL,2025-08-19,121.2,49.02,4.36,-1.2632,117.996,2.72,23.02,43.99,44.59,NEUTRAL,0.0,3.0,0.0,MODERATE,
EIOF.OL,2025-08-19,13.15,49.06,3.76,-0.0565,12.98,1.31,16.31,61.9,41.6,NEUTRAL,0.0,1.75,0.0,LOW,
NRC.OL,2025-08-19,7.14,49.11,4.3,-0.0896,6.9184,3.2,24.85,34.55,44.98,NEUTRAL,0.0,3.0,0.0,MODERATE,
ROGS.OL,2025-08-19,144.5,49.37,1.82,-0.1134,144.9432,-0.31,10.15,39.67,48.88,NEUTRAL,0.0,1.75,0.0,LOW,
MELG.OL,2025-08-18,173.5,49.54,0.0,0.2854,175.8616,-1.34,45.65,19.16,58.4,NEUTRAL,0.0,5.0,0.0,HIGH,
ABG.OL,2025-08-19,6.95,49.91,-4.45,0.0,6.9142,0.52,7.78,27.1,44.06,NEUTRAL,0.0,1.75,0.0,LOW,
SEAPT.OL,2025-08-19,0.15,50.46,0.0,-0.0011,0.1465,2.37,22.05,68.25,48.73,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODFB.OL,2025-08-19,120.0,50.61,4.57,-1.0039,115.952,3.49,22.83,33.72,47.55,NEUTRAL,0.0,3.0,0.0,MODERATE,
FRO.OL,2025-08-19,193.15,51.12,1.98,-1.1728,188.185,2.64,11.38,60.76,47.98,NEUTRAL,0.0,1.75,0.0,LOW,
TIETO.OL,2025-08-19,183.8,51.9,7.62,0.6082,186.43,-1.41,14.64,45.57,63.39,NEUTRAL,0.0,1.75,0.0,LOW,
ATEA.OL,2025-08-19,145.2,54.03,2.47,0.7092,148.136,-1.98,19.18,72.63,76.34,NEUTRAL,0.0,1.75,0.0,LOW,
BOR.OL,2025-08-19,20.2,54.08,0.0,-0.0988,18.874,7.03,36.05,67.79,49.6,NEUTRAL,0.0,5.0,0.0,HIGH,
PARB.OL,2025-08-19,92.5,54.18,4.32,-0.7013,87.848,5.3,29.22,63.34,47.77,NEUTRAL,0.0,3.0,0.0,MODERATE,
SPOL.OL,2025-08-19,192.46,55.32,7.52,-0.1788,189.558,1.53,19.24,51.99,63.56,NEUTRAL,0.0,1.75,0.0,LOW,
VENDB.OL,2025-08-19,383.4,55.4,0.51,-2.4076,360.948,6.22,15.6,44.03,41.04,NEUTRAL,0.0,1.75,0.0,LOW,
DNB.OL,2025-08-19,268.7,55.44,3.52,1.0572,269.276,-0.21,19.36,78.95,63.31,NEUTRAL,0.0,1.75,0.0,LOW,
ASA.OL,2025-08-19,9.7,55.52,8.48,-0.0475,9.3586,3.65,21.31,42.45,63.54,NEUTRAL,0.0,3.0,0.0,MODERATE,
MEDI.OL,2025-08-19,230.0,55.73,3.71,-0.3434,216.9,6.04,15.23,63.51,60.82,NEUTRAL,0.0,1.75,0.0,LOW,
ELK.OL,2025-08-19,25.52,55.9,1.69,-0.0149,24.2644,5.17,20.06,64.27,53.71,NEUTRAL,0.0,3.0,0.0,MODERATE,
QEC.OL,2025-08-19,2.8,56.09,-2.48,-0.0254,2.3616,18.57,43.23,57.33,50.29,NEUTRAL,0.0,5.0,0.0,HIGH,
HAUTO.OL,2025-08-19,107.9,57.21,0.22,-0.7604,98.752,9.26,36.96,56.18,42.57,NEUTRAL,0.0,5.0,0.0,HIGH,
PHO.OL,2025-08-19,63.1,57.24,2.31,-0.2832,58.152,8.51,33.93,38.7,62.71,NEUTRAL,0.0,5.0,0.0,HIGH,
LSG.OL,2025-08-19,49.04,57.54,4.94,0.0395,47.2016,3.89,22.81,54.49,61.34,NEUTRAL,0.0,3.0,0.0,MODERATE,
FLNG.OL,2025-08-19,256.0,57.8,0.52,-0.7158,241.42,6.04,10.67,41.91,52.08,NEUTRAL,0.0,1.75,0.0,LOW,
DOFG.OL,2025-08-19,95.5,57.82,7.91,-0.2209,91.784,4.05,21.5,44.53,60.62,NEUTRAL,0.0,3.0,0.0,MODERATE,
REACH.OL,2025-08-19,8.09,57.91,3.71,0.0154,7.8408,3.18,19.93,75.62,61.53,NEUTRAL,0.0,1.75,0.0,LOW,
VENDA.OL,2025-08-19,406.8,57.97,0.3,-2.2277,379.0636,7.32,24.94,53.44,45.88,NEUTRAL,0.0,3.0,0.0,MODERATE,
SBX.OL,2025-08-18,8.84,58.39,0.0,-0.0608,8.0952,9.2,32.3,41.21,56.89,NEUTRAL,0.0,5.0,0.0,HIGH,
SDSD.OL,2025-08-19,1.845,58.52,2.04,0.0024,1.8275,0.96,28.22,98.75,73.08,NEUTRAL,0.0,3.0,0.0,MODERATE,
SPIR.OL,2025-08-19,10.85,58.64,2.93,-0.0241,10.1066,7.36,36.08,59.59,64.33,NEUTRAL,0.0,5.0,0.0,HIGH,
ZAL.OL,2025-08-19,77.0,58.94,1.07,0.4078,76.096,1.19,22.81,53.93,72.65,NEUTRAL,0.0,3.0,0.0,MODERATE,
JIN.OL,2025-08-19,6.4,59.16,6.39,-0.0237,5.9064,8.36,38.07,65.29,62.87,NEUTRAL,0.0,5.0,0.0,HIGH,
AKER.OL,2025-08-19,699.0,59.32,4.46,-0.3668,671.66,4.07,28.45,55.89,63.18,NEUTRAL,0.0,3.0,0.0,MODERATE,
TOM.OL,2025-08-19,155.9,59.47,2.99,1.4367,153.698,1.43,13.14,64.91,74.85,NEUTRAL,0.0,1.75,0.0,LOW,
PSE.OL,2025-08-19,4.31,60.21,-2.14,0.0456,3.959,8.87,27.33,97.12,68.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
AUSS.OL,2025-08-19,99.4,60.33,6.06,0.1271,95.228,4.38,27.07,64.06,66.76,NEUTRAL,0.0,3.0,0.0,MODERATE,
2020.OL,2025-08-19,133.1,60.36,0.53,0.1212,124.9025,6.56,16.08,74.49,59.8,NEUTRAL,0.0,1.75,0.0,LOW,
HSHP.OL,2025-08-19,75.0,61.51,-1.74,-0.1325,67.7132,10.76,40.52,72.92,55.15,NEUTRAL,0.0,5.0,0.0,HIGH,
AURG.OL,2025-08-19,237.95,61.63,0.0,0.1534,234.779,1.35,13.86,46.84,80.1,NEUTRAL,0.0,1.75,0.0,LOW,
SOFF.OL,2025-08-19,52.6,61.88,9.99,-0.2773,46.969,11.99,35.03,58.52,64.17,NEUTRAL,0.0,5.0,0.0,HIGH,
HSPG.OL,2025-08-19,170.98,62.34,0.0,0.1765,169.726,0.74,76.98,68.64,81.85,NEUTRAL,0.0,5.0,0.0,HIGH,
NHY.OL,2025-08-19,65.12,62.36,2.36,0.0214,60.4708,7.69,35.71,71.96,59.49,NEUTRAL,0.0,5.0,0.0,HIGH,
MOWI.OL,2025-08-19,204.0,62.4,3.36,0.5191,194.434,4.92,20.81,74.62,68.9,NEUTRAL,0.0,3.0,0.0,MODERATE,
AFG.OL,2025-08-19,163.4,63.39,7.14,0.2461,155.924,4.79,12.33,65.39,66.42,NEUTRAL,0.0,1.75,0.0,LOW,
WWI.OL,2025-08-19,500.0,63.41,-3.86,-0.154,465.05,7.52,27.9,62.65,60.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
SALM.OL,2025-08-19,469.4,63.72,4.75,3.039,434.3068,8.08,24.14,79.71,69.44,NEUTRAL,0.0,3.0,0.0,MODERATE,
WAWI.OL,2025-08-19,100.0,63.73,0.0,-0.0162,89.761,11.41,30.38,64.5,60.61,NEUTRAL,0.0,5.0,0.0,HIGH,
SCATC.OL,2025-08-19,105.6,64.3,5.24,-0.2165,97.444,8.37,27.35,69.64,72.29,NEUTRAL,0.0,3.0,0.0,MODERATE,
WWIB.OL,2025-08-19,470.5,64.41,0.27,0.6031,441.01,6.69,38.42,69.2,66.7,NEUTRAL,0.0,5.0,0.0,HIGH,
MOBA.OL,2025-08-19,13.25,64.43,7.38,0.0237,12.104,9.47,39.59,76.26,66.09,NEUTRAL,0.0,5.0,0.0,HIGH,
EPR.OL,2025-08-19,98.7,64.45,6.5,-0.2829,91.706,7.63,27.54,53.81,72.53,NEUTRAL,0.0,3.0,0.0,MODERATE,
AKVA.OL,2025-08-19,95.6,64.55,-0.48,0.7888,87.244,9.58,18.86,85.7,81.64,NEUTRAL,0.0,1.75,0.0,LOW,
KID.OL,2025-08-19,157.0,64.89,3.68,0.6476,150.028,4.65,19.01,74.27,79.44,NEUTRAL,0.0,1.75,0.0,LOW,
ENH.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
SWON.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
