ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
KOG.OL,2025-11-03,259.15,32.22,0.07,-4.6069,301.5851,-14.07,30.17,44.04,30.35,BUY,2,5.0,3.0,HIGH
HUNT.OL,2025-11-03,1.504,65.09,-6.42,0.0145,1.2799,17.51,25.39,75.81,68.88,SELL,2,3.0,3.0,MODERATE
KIT.OL,2025-11-03,75.25,74.79,-0.96,1.3874,61.782,21.8,39.18,84.08,76.18,SELL,2,5.0,3.0,HIGH
EPR.OL,2025-11-03,85.6,23.24,-1.78,-1.5972,98.922,-13.47,23.58,33.43,12.42,BUY-watch,1,3.0,1.5,MODERATE
WSTEP.OL,2025-11-03,19.6,25.67,-2.35,-0.0018,21.606,-9.28,23.49,27.83,23.51,BUY-watch,1,3.0,1.5,MODERATE
TEL.OL,2025-11-03,150.1,25.82,-0.6,-1.7299,161.7078,-7.18,27.2,33.93,11.9,BUY-watch,1,3.0,1.5,MODERATE
LSG.OL,2025-11-03,46.64,29.99,-4.23,-0.4934,49.7928,-6.33,24.92,45.93,12.5,BUY-watch,1,3.0,1.5,MODERATE
PARB.OL,2025-11-03,84.2,30.76,-3.29,-0.7644,90.15,-6.6,19.51,49.04,19.15,BUY-watch,1,1.75,1.5,LOW
HEX.OL,2025-11-03,9.13,30.79,0.0,0.1194,12.4424,-26.62,50.8,39.33,34.11,BUY-watch,2,5.0,3.0,HIGH
ENTRA.OL,2025-11-03,112.0,31.45,-1.53,-0.303,118.5714,-5.54,17.94,32.12,22.32,BUY-watch,1,1.75,1.5,LOW
TOM.OL,2025-11-03,121.3,31.55,-2.47,-0.2428,143.622,-15.54,36.2,31.92,26.96,BUY-watch,1,5.0,1.5,HIGH
AUSS.OL,2025-11-03,91.8,32.23,-10.77,-0.6212,95.564,-3.94,25.64,35.18,13.65,BUY-watch,1,3.0,1.5,MODERATE
SBO.OL,2025-11-03,32.65,32.89,-2.59,0.0032,35.017,-6.76,26.69,15.98,27.48,BUY-watch,2,3.0,3.0,MODERATE
NOD.OL,2025-11-03,146.4,34.08,-0.49,-2.3818,159.076,-7.97,17.67,43.14,18.69,BUY-watch,1,1.75,1.5,LOW
HAUTO.OL,2025-11-03,90.65,34.23,-0.31,0.0657,103.8671,-12.73,35.48,43.2,32.9,BUY-watch,2,5.0,3.0,HIGH
SUBC.OL,2025-11-03,182.9,34.61,-3.16,-0.4202,194.7395,-6.08,21.82,34.87,30.53,BUY-watch,1,3.0,1.5,MODERATE
ATEA.OL,2025-11-03,155.0,66.27,0.89,0.8467,144.488,7.28,26.83,85.95,69.69,SELL-watch,1,3.0,1.5,MODERATE
ZAL.OL,2025-11-03,92.2,66.99,0.0,0.0929,82.66,11.54,39.74,68.49,63.55,SELL-watch,1,5.0,1.5,HIGH
