# oslo-screener report=report_2026-03-26T0735Z.csv data_fetch_started=2026-03-26T07:35:15Z data_fetch_completed=2026-03-26T07:35:34Z generated_at=2026-03-26T07:35:34Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
NAS.OL,2026-03-25,14.13,34.38,1.69,-0.0469,15.9712,-11.53,24.37,49.81,31.12,BUY,2,3.0,3.0,MODERATE
SPOG.OL,2026-03-25,86.0,66.56,-5.29,0.2152,81.1802,5.94,20.22,69.77,69.39,SELL,2,3.0,3.0,MODERATE
PEN.OL,2026-03-25,30.75,68.69,-0.82,0.0125,24.4944,25.54,47.86,74.67,59.98,SELL,2,5.0,3.0,HIGH
HUNT.OL,2026-03-25,6.2,68.82,-3.41,0.0383,3.6131,71.6,43.57,72.74,70.9,SELL,2,5.0,3.0,HIGH
ZAL.OL,2026-03-25,97.8,73.09,-0.62,1.9113,84.228,16.11,41.32,74.89,83.12,SELL,2,5.0,3.0,HIGH
ASA.OL,2026-03-25,3.0,15.4,-3.3,-0.1636,5.4279,-44.73,35.36,4.99,5.53,BUY-watch,1,5.0,1.5,HIGH
ENTRA.OL,2026-03-25,103.8,25.51,-0.37,-0.8292,112.34,-7.6,18.42,29.07,10.94,BUY-watch,1,1.75,1.5,LOW
ACR.OL,2026-03-25,6.52,25.82,-3.04,-0.0141,7.654,-14.82,48.52,14.35,17.45,BUY-watch,1,5.0,1.5,HIGH
BOR.OL,2026-03-25,16.0,27.83,-0.63,-0.1005,17.3001,-7.52,14.04,6.87,11.17,BUY-watch,1,1.75,1.5,LOW
ATEA.OL,2026-03-25,136.6,30.36,0.0,-0.2652,146.548,-6.79,25.05,30.57,17.21,BUY-watch,1,3.0,1.5,MODERATE
PLT.OL,2026-03-25,5.35,31.64,-4.16,-0.0475,6.3168,-15.31,30.29,51.48,24.55,BUY-watch,1,5.0,1.5,HIGH
AKER.OL,2026-03-25,1090.0,66.29,3.37,-1.8432,941.92,15.72,47.26,50.27,59.4,SELL-watch,2,5.0,3.0,HIGH
AKSO.OL,2026-03-25,44.02,66.59,1.32,0.0745,38.3428,14.81,52.15,50.69,67.26,SELL-watch,1,5.0,1.5,HIGH
VAR.OL,2026-03-25,46.67,67.76,1.11,0.4529,36.7608,26.96,39.43,71.8,63.83,SELL-watch,1,5.0,1.5,HIGH
PSE.OL,2026-03-25,5.98,68.82,10.42,0.0417,4.97,20.32,29.87,73.59,71.88,SELL-watch,1,3.0,1.5,MODERATE
EIOF.OL,2026-03-25,15.75,69.27,8.85,0.0365,13.76,14.46,31.2,82.44,70.75,SELL-watch,1,5.0,1.5,HIGH
ROGS.OL,2026-03-25,159.0,71.27,2.96,0.1066,147.6604,7.68,48.99,70.03,77.03,SELL-watch,1,5.0,1.5,HIGH
DNO.OL,2026-03-25,19.68,73.46,2.41,0.2292,16.3592,20.3,27.13,75.11,75.67,SELL-watch,1,3.0,1.5,MODERATE
DOFG.OL,2026-03-25,134.5,74.87,2.11,0.1574,117.6214,14.35,28.46,61.45,83.85,SELL-watch,1,3.0,1.5,MODERATE
EQNR.OL,2026-03-25,392.2,75.08,1.59,4.326,289.5525,35.45,52.43,83.11,73.08,SELL-watch,1,5.0,1.5,HIGH
AKVA.OL,2026-03-25,110.0,76.32,4.98,0.2976,95.324,15.4,51.06,75.25,84.7,SELL-watch,1,5.0,1.5,HIGH
SOFF.OL,2026-03-25,62.9,77.71,1.28,0.2774,53.273,18.07,41.44,77.5,82.36,SELL-watch,1,5.0,1.5,HIGH
SBO.OL,2026-03-25,32.9,35.06,-1.3,-0.2246,34.631,-5.0,15.46,22.86,24.54,NEUTRAL,0,1.75,0.0,LOW
GENT.OL,2026-03-25,38.5,36.48,-0.36,0.5183,46.838,-17.8,13.35,58.52,45.08,NEUTRAL,0,1.75,0.0,LOW
PYRUM.OL,2026-03-25,284.0,36.67,0.0,0.6053,297.6,-4.57,8.84,33.7,34.25,NEUTRAL,0,1.75,0.0,LOW
TIETO.OL,2026-03-25,194.9,38.15,-2.76,-1.2554,209.348,-6.9,7.43,45.21,29.05,NEUTRAL,0,1.75,0.0,LOW
GJF.OL,2026-03-25,258.2,38.44,5.28,-0.4971,269.872,-4.33,26.36,31.42,34.87,NEUTRAL,0,3.0,0.0,MODERATE
ENH.OL,2026-03-25,8.36,39.12,0.68,-0.0827,8.6336,-3.17,17.77,12.94,26.96,NEUTRAL,0,1.75,0.0,LOW
AFG.OL,2026-03-25,174.6,39.42,-0.54,-0.6323,183.504,-4.85,28.45,26.47,37.09,NEUTRAL,0,3.0,0.0,MODERATE
BAKKA.OL,2026-03-25,434.2,39.52,0.0,-1.3336,457.276,-5.05,14.78,41.26,29.73,NEUTRAL,0,1.75,0.0,LOW
GSF.OL,2026-03-25,69.75,39.56,-1.22,-0.3384,72.34,-3.58,15.47,40.31,29.78,NEUTRAL,0,1.75,0.0,LOW
GYL.OL,2026-03-25,440.0,39.79,0.0,-0.6234,457.04,-3.73,19.35,93.24,28.66,NEUTRAL,0,1.75,0.0,LOW
BRG.OL,2026-03-25,168.0,40.19,6.27,0.1088,178.94,-6.11,33.49,17.41,50.93,NEUTRAL,0,5.0,0.0,HIGH
EPR.OL,2026-03-25,87.2,40.77,-4.39,-0.2548,89.026,-2.05,15.53,30.5,31.59,NEUTRAL,0,1.75,0.0,LOW
TEL.OL,2026-03-25,165.8,40.98,-1.3,-1.0962,166.7,-0.54,23.97,36.43,27.93,NEUTRAL,0,3.0,0.0,MODERATE
SALM.OL,2026-03-25,545.5,41.19,3.27,-3.4064,569.44,-4.2,15.73,51.42,34.31,NEUTRAL,0,1.75,0.0,LOW
VOW.OL,2026-03-25,2.36,41.74,3.08,-0.0177,2.6005,-9.25,21.84,29.42,42.88,NEUTRAL,0,3.0,0.0,MODERATE
LSG.OL,2026-03-25,48.02,42.19,2.45,-0.3998,48.6338,-1.26,18.96,46.49,31.97,NEUTRAL,0,1.75,0.0,LOW
ODF.OL,2026-03-25,115.8,42.38,-4.39,-0.5605,124.4519,-6.95,14.29,42.7,38.97,NEUTRAL,0,1.75,0.0,LOW
ODFB.OL,2026-03-25,112.0,42.53,-2.37,-0.3917,118.8074,-5.73,21.92,35.9,39.95,NEUTRAL,0,3.0,0.0,MODERATE
ABG.OL,2026-03-25,7.9,43.06,-3.39,-0.0005,8.0588,-1.97,18.74,28.33,39.71,NEUTRAL,0,1.75,0.0,LOW
MOWI.OL,2026-03-25,215.0,43.23,5.31,-0.8443,221.3933,-2.89,17.34,43.44,42.91,NEUTRAL,0,1.75,0.0,LOW
SWON.OL,2026-03-25,83.04,44.31,1.68,0.2917,90.1952,-7.93,24.27,45.17,50.52,NEUTRAL,0,3.0,0.0,MODERATE
NORCO.OL,2026-03-25,39.65,44.57,2.19,0.1416,41.828,-5.21,15.71,45.74,44.14,NEUTRAL,0,1.75,0.0,LOW
WSTEP.OL,2026-03-25,17.6,44.57,-8.39,0.0319,18.19,-3.24,11.28,62.19,41.78,NEUTRAL,0,1.75,0.0,LOW
PHO.OL,2026-03-25,63.8,44.61,1.62,-0.4949,66.904,-4.64,29.01,40.8,41.96,NEUTRAL,0,3.0,0.0,MODERATE
SATS.OL,2026-03-25,41.8,44.7,-4.16,-0.2813,41.3823,1.01,23.87,41.26,29.58,NEUTRAL,0,3.0,0.0,MODERATE
TOM.OL,2026-03-25,113.4,44.73,6.87,0.29,121.216,-6.45,31.34,50.69,51.88,NEUTRAL,0,5.0,0.0,HIGH
MEDI.OL,2026-03-25,208.0,45.12,-0.84,0.3716,217.82,-4.51,13.92,36.83,42.95,NEUTRAL,0,1.75,0.0,LOW
ORK.OL,2026-03-25,118.6,45.35,3.91,-0.597,120.39,-1.49,35.25,22.78,53.16,NEUTRAL,0,5.0,0.0,HIGH
NRC.OL,2026-03-25,7.82,45.44,5.64,-0.0036,8.4484,-7.44,15.77,41.47,49.75,NEUTRAL,0,1.75,0.0,LOW
STB.OL,2026-03-25,170.7,45.73,5.94,-0.6518,173.708,-1.73,21.58,34.16,46.24,NEUTRAL,0,3.0,0.0,MODERATE
SPOL.OL,2026-03-25,202.7,45.84,1.42,-1.169,203.7698,-0.53,17.96,12.19,40.85,NEUTRAL,0,1.75,0.0,LOW
KOA.OL,2026-03-25,2.005,46.3,1.86,0.0061,2.1129,-5.1,23.76,41.03,56.76,NEUTRAL,0,3.0,0.0,MODERATE
WAWI.OL,2026-03-25,119.9,46.55,-3.83,-1.2456,118.3639,1.3,27.94,33.61,43.47,NEUTRAL,0,3.0,0.0,MODERATE
DNB.OL,2026-03-25,290.1,46.83,1.87,-0.7677,290.808,-0.24,15.35,34.26,43.85,NEUTRAL,0,1.75,0.0,LOW
QEC.OL,2026-03-25,1.94,47.46,-0.73,-0.0066,1.9351,0.25,27.12,66.59,37.4,NEUTRAL,0,3.0,0.0,MODERATE
HSPG.OL,2026-03-25,147.04,47.54,-2.13,0.0074,147.9557,-0.62,17.62,72.04,43.36,NEUTRAL,0,1.75,0.0,LOW
ODL.OL,2026-03-25,98.5,47.83,0.66,-0.6625,97.1886,1.35,28.96,27.94,43.92,NEUTRAL,0,3.0,0.0,MODERATE
VEI.OL,2026-03-25,189.6,47.85,-4.31,-0.835,186.992,1.39,20.31,38.13,39.57,NEUTRAL,0,3.0,0.0,MODERATE
PRS.OL,2026-03-25,3.27,47.88,1.77,0.0173,3.3923,-3.61,21.49,54.38,52.07,NEUTRAL,0,3.0,0.0,MODERATE
MULTI.OL,2026-03-25,158.5,47.98,4.41,0.2776,162.69,-2.58,13.0,41.95,48.86,NEUTRAL,0,1.75,0.0,LOW
AURG.OL,2026-03-25,247.0,48.04,-6.42,-0.3487,245.794,0.49,14.49,52.77,36.32,NEUTRAL,0,1.75,0.0,LOW
HYPRO.OL,2026-03-25,1.552,48.41,5.76,0.0182,1.6977,-8.58,10.12,42.25,62.15,NEUTRAL,0,1.75,0.0,LOW
WWIB.OL,2026-03-25,638.0,48.54,-2.45,-4.0319,627.82,1.62,21.4,32.53,42.99,NEUTRAL,0,3.0,0.0,MODERATE
AFK.OL,2026-03-25,163.0,48.81,5.68,-1.3692,162.28,0.44,20.63,22.89,50.97,NEUTRAL,0,3.0,0.0,MODERATE
PCIB.OL,2026-03-25,0.1915,48.82,4.29,-0.0032,0.2093,-8.52,34.65,54.51,51.41,NEUTRAL,0,5.0,0.0,HIGH
MING.OL,2026-03-25,207.5,49.31,1.85,-0.7394,204.4132,1.51,17.64,37.01,45.18,NEUTRAL,0,1.75,0.0,LOW
KIT.OL,2026-03-25,97.65,49.32,3.72,-1.2339,93.713,4.2,28.04,30.59,46.02,NEUTRAL,0,3.0,0.0,MODERATE
B2I.OL,2026-03-25,23.45,49.34,2.29,-0.3086,22.6062,3.73,38.76,12.66,44.71,NEUTRAL,0,5.0,0.0,HIGH
MELG.OL,2026-03-25,186.32,49.65,-2.37,-0.1191,184.2754,1.11,13.9,53.43,41.5,NEUTRAL,0,1.75,0.0,LOW
KID.OL,2026-03-25,122.4,49.88,1.06,-0.0471,122.924,-0.43,28.35,60.61,53.96,NEUTRAL,0,3.0,0.0,MODERATE
PARB.OL,2026-03-25,84.1,50.01,6.24,-0.1568,84.148,-0.06,16.22,43.24,53.63,NEUTRAL,0,1.75,0.0,LOW
2020.OL,2026-03-25,133.6,50.05,0.51,0.3283,136.5155,-2.14,20.54,44.41,60.12,NEUTRAL,0,3.0,0.0,MODERATE
SDSD.OL,2026-03-25,1.875,50.27,6.35,-0.0021,1.8755,-0.03,12.47,55.01,53.39,NEUTRAL,0,1.75,0.0,LOW
ELK.OL,2026-03-25,28.48,50.3,8.69,-0.1537,28.842,-1.26,19.54,33.68,58.34,NEUTRAL,0,1.75,0.0,LOW
ININ.OL,2026-03-25,2.94,50.54,5.09,0.0041,3.0072,-2.23,8.26,73.16,59.15,NEUTRAL,0,1.75,0.0,LOW
HSHP.OL,2026-03-25,124.6,50.77,-1.64,-1.7286,115.8152,7.59,28.61,31.72,47.27,NEUTRAL,0,3.0,0.0,MODERATE
REACH.OL,2026-03-25,6.75,51.46,4.76,0.0115,6.8218,-1.05,18.24,20.48,56.62,NEUTRAL,0,1.75,0.0,LOW
NAPA.OL,2026-03-25,33.2,52.11,7.61,-0.15,32.99,0.64,13.33,38.95,61.53,NEUTRAL,0,1.75,0.0,LOW
KOG.OL,2026-03-25,395.1,52.4,2.74,-3.8229,369.846,6.83,36.58,47.85,42.2,NEUTRAL,0,5.0,0.0,HIGH
NONG.OL,2026-03-25,157.96,52.87,1.96,-0.4182,153.878,2.65,15.04,54.19,51.1,NEUTRAL,0,1.75,0.0,LOW
AUSS.OL,2026-03-25,100.8,53.23,2.83,-0.5558,96.846,4.08,25.78,44.86,45.58,NEUTRAL,0,3.0,0.0,MODERATE
SOAG.OL,2026-03-25,430.5,53.36,3.27,-0.0067,422.8276,1.81,20.53,91.04,55.32,NEUTRAL,0,3.0,0.0,MODERATE
IOX.OL,2026-03-25,4.66,53.59,-3.16,-0.0673,2.3938,94.67,46.26,59.89,43.16,NEUTRAL,0,5.0,0.0,HIGH
BWO.OL,2026-03-25,51.6,54.37,0.49,-0.1835,49.4932,4.26,19.94,74.57,52.47,NEUTRAL,0,1.75,0.0,LOW
WWI.OL,2026-03-25,746.0,54.5,-1.34,-3.3721,714.46,4.41,25.65,47.9,52.59,NEUTRAL,0,3.0,0.0,MODERATE
NHY.OL,2026-03-25,91.58,54.69,7.28,-0.5295,87.9808,4.09,14.71,46.8,58.98,NEUTRAL,0,1.75,0.0,LOW
FRO.OL,2026-03-25,327.9,54.86,-6.84,-0.9723,300.6032,9.08,27.1,53.3,55.78,NEUTRAL,0,3.0,0.0,MODERATE
HELG.OL,2026-03-25,164.0,54.95,4.53,0.197,161.9841,1.24,12.41,54.5,66.75,NEUTRAL,0,1.75,0.0,LOW
SKUE.OL,2026-03-25,332.73,54.95,0.11,-0.2033,326.0238,2.06,18.0,24.59,60.51,NEUTRAL,0,1.75,0.0,LOW
SOGN.OL,2026-03-25,311.0,55.41,-1.55,-1.0674,293.911,5.81,25.59,46.49,53.03,NEUTRAL,0,3.0,0.0,MODERATE
HAVI.OL,2026-03-25,1.31,56.27,-6.12,0.0418,1.0556,24.1,27.09,67.47,53.02,NEUTRAL,0,3.0,0.0,MODERATE
NOD.OL,2026-03-25,153.3,56.76,6.23,-0.1702,142.19,7.81,12.39,54.42,59.01,NEUTRAL,0,1.75,0.0,LOW
BMA.OL,2026-03-25,16.4,56.96,13.3,-0.1242,15.17,8.11,15.44,48.7,59.15,NEUTRAL,0,1.75,0.0,LOW
JIN.OL,2026-03-25,5.7,57.09,3.22,0.0174,5.6552,0.79,26.42,74.48,73.49,NEUTRAL,0,3.0,0.0,MODERATE
GOD.OL,2026-03-25,10.7,57.23,7.15,-0.0242,10.162,5.29,18.88,33.91,69.79,NEUTRAL,0,1.75,0.0,LOW
MORG.OL,2026-03-25,116.64,57.32,5.27,-0.0382,112.8604,3.35,21.85,53.47,58.53,NEUTRAL,0,3.0,0.0,MODERATE
YAR.OL,2026-03-25,528.2,57.36,2.35,-3.6535,473.816,11.48,31.16,55.72,52.45,NEUTRAL,0,5.0,0.0,HIGH
EMGS.OL,2026-03-25,0.394,57.63,14.07,-0.0045,0.2773,42.08,52.74,59.35,68.57,NEUTRAL,0,5.0,0.0,HIGH
SCATC.OL,2026-03-25,120.9,57.64,5.19,0.0543,117.518,2.88,11.96,33.33,67.16,NEUTRAL,0,1.75,0.0,LOW
