ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
NRC.OL,2025-12-11,8.67,65.33,-0.81,0.1569,7.9182,9.49,38.34,78.51,68.81,SELL,2,5.0,3.0,HIGH
MOWI.OL,2025-12-11,234.8,65.62,-3.52,0.984,224.2426,4.71,24.85,75.02,64.01,SELL,2,3.0,3.0,MODERATE
ABG.OL,2025-12-11,8.15,67.51,-0.56,-0.0008,7.3698,10.59,40.94,65.48,66.48,SELL,3,5.0,5.0,HIGH
IDEX.OL,2025-12-11,3.81,67.85,-6.21,0.0856,3.0824,23.6,30.18,84.51,72.01,SELL,2,5.0,3.0,HIGH
SPOL.OL,2025-12-11,189.82,68.33,-0.55,0.921,182.3596,4.09,26.53,79.61,79.74,SELL,2,3.0,3.0,MODERATE
VOW.OL,2025-12-11,3.05,74.9,-7.06,0.1418,1.9071,59.93,43.73,91.5,71.7,SELL,2,5.0,3.0,HIGH
EMGS.OL,2025-12-11,0.258,26.44,-0.59,0.0331,0.686,-62.39,47.96,76.54,37.28,BUY-watch,2,5.0,3.0,HIGH
HAVI.OL,2025-12-11,1.03,29.19,-0.87,-0.0133,1.2005,-14.2,36.27,33.19,17.33,BUY-watch,1,5.0,1.5,HIGH
WSTEP.OL,2025-12-11,17.4,34.86,-2.42,0.0498,19.178,-9.27,32.0,44.09,29.8,BUY-watch,2,5.0,3.0,HIGH
GOD.OL,2025-12-11,9.64,65.6,9.94,0.0155,9.076,6.21,13.0,52.41,77.62,SELL-watch,1,1.75,1.5,LOW
SPOG.OL,2025-12-11,74.85,65.66,4.38,0.2428,72.338,3.47,47.59,87.8,73.63,SELL-watch,1,5.0,1.5,HIGH
YAR.OL,2025-12-11,397.0,65.66,7.74,2.387,372.958,6.45,19.26,85.29,71.88,SELL-watch,1,1.75,1.5,LOW
STB.OL,2025-12-11,165.6,68.08,0.48,0.7447,157.642,5.05,16.17,75.07,81.86,SELL-watch,1,1.75,1.5,LOW
BOR.OL,2025-12-11,19.25,69.89,13.27,0.1765,17.445,10.35,17.1,71.98,86.9,SELL-watch,1,1.75,1.5,LOW
NHY.OL,2025-12-11,75.86,69.98,4.43,0.2451,70.7832,7.17,19.63,73.37,85.41,SELL-watch,1,1.75,1.5,LOW
HUNT.OL,2025-12-11,2.06,72.25,3.51,0.0133,1.4193,45.14,56.83,89.93,69.18,SELL-watch,1,5.0,1.5,HIGH
WWIB.OL,2025-12-11,534.0,73.96,2.61,2.126,486.03,9.87,32.01,80.4,83.75,SELL-watch,1,5.0,1.5,HIGH
MELG.OL,2025-12-11,194.6,74.36,3.78,0.0357,179.1016,8.65,42.15,98.65,68.11,SELL-watch,1,5.0,1.5,HIGH
PHO.OL,2025-12-11,67.3,75.0,1.87,0.3936,58.208,15.62,44.3,88.37,84.76,SELL-watch,1,5.0,1.5,HIGH
SPIR.OL,2025-12-11,8.42,75.28,0.0,0.0917,7.0588,19.28,39.59,68.23,82.91,SELL-watch,1,5.0,1.5,HIGH
OLT.OL,2025-12-11,333.0,76.21,0.0,-2.2128,296.96,12.14,63.42,71.11,62.17,SELL-watch,2,5.0,3.0,HIGH
