ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ZAL.OL,2025-10-30,91.8,66.13,-5.17,0.2871,82.144,11.75,38.13,53.27,61.36,SELL,2,5.0,3.0,HIGH
ININ.OL,2025-10-30,2.75,69.93,-3.64,0.0381,2.2067,24.62,37.75,80.98,77.29,SELL,2,5.0,3.0,HIGH
KIT.OL,2025-10-30,74.1,74.02,-8.19,1.7802,61.047,21.38,34.48,85.59,75.08,SELL,2,5.0,3.0,HIGH
KOG.OL,2025-10-30,241.2,18.63,-23.52,-3.9915,302.9585,-20.39,25.55,27.21,6.99,BUY-watch,1,3.0,1.5,MODERATE
EPR.OL,2025-10-30,88.7,26.58,-28.24,-0.561,99.418,-10.78,19.7,47.01,15.34,BUY-watch,1,1.75,1.5,LOW
TEL.OL,2025-10-30,151.7,27.75,-1.62,-1.2641,162.1484,-6.44,22.54,42.25,13.62,BUY-watch,1,3.0,1.5,MODERATE
WSTEP.OL,2025-10-30,19.8,28.02,-2.41,-0.0085,21.738,-8.92,25.35,27.67,29.6,BUY-watch,1,3.0,1.5,MODERATE
HEX.OL,2025-10-30,9.01,28.69,-4.71,0.1285,12.744,-29.3,52.07,32.55,28.9,BUY-watch,2,5.0,3.0,HIGH
SOFF.OL,2025-10-30,42.65,29.58,-4.64,-0.1977,52.01,-18.0,40.93,21.83,29.66,BUY-watch,1,5.0,1.5,HIGH
SPIR.OL,2025-10-30,6.44,31.91,-3.4,-0.0119,7.3746,-12.67,36.14,18.27,26.05,BUY-watch,1,5.0,1.5,HIGH
HAUTO.OL,2025-10-30,90.1,32.38,-11.75,0.2007,104.5344,-13.81,34.99,39.4,28.75,BUY-watch,2,5.0,3.0,HIGH
OLT.OL,2025-10-30,261.0,33.95,-8.48,-0.3063,274.18,-4.81,30.54,28.17,25.1,BUY-watch,1,5.0,1.5,HIGH
PARB.OL,2025-10-30,85.9,34.5,-16.51,-0.4161,90.502,-5.08,15.96,61.96,23.96,BUY-watch,1,1.75,1.5,LOW
HUNT.OL,2025-10-30,1.516,69.44,4.6,0.0107,1.2544,20.85,22.06,79.9,84.65,SELL-watch,1,3.0,1.5,MODERATE
CLCO.OL,2025-10-30,97.2,70.61,2.94,-0.6045,87.534,11.04,17.84,63.87,72.27,SELL-watch,2,1.75,3.0,LOW
