ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ODL.OL,2025-12-02,85.2,65.56,-0.46,0.352,78.7105,8.24,30.15,63.48,72.85,SELL,2,5.0,3.0,HIGH
ABG.OL,2025-12-02,8.0,70.71,-1.89,0.0442,7.2176,10.84,47.04,81.6,66.51,SELL,2,5.0,3.0,HIGH
HSHP.OL,2025-12-02,93.9,73.95,-2.87,1.2187,82.6596,13.6,30.68,79.38,83.08,SELL,2,5.0,3.0,HIGH
HUNT.OL,2025-12-02,1.92,74.12,-11.84,0.0624,1.3002,47.67,50.95,88.89,72.18,SELL,2,5.0,3.0,HIGH
MELG.OL,2025-12-02,194.66,83.66,-0.49,1.5616,175.5564,10.88,33.21,76.08,93.47,SELL,2,5.0,3.0,HIGH
EMGS.OL,2025-12-02,0.267,22.73,-0.21,0.0305,0.8365,-68.08,63.02,35.32,30.92,BUY-watch,2,5.0,3.0,HIGH
VENDB.OL,2025-12-02,270.6,26.66,-4.13,-1.0325,320.42,-15.55,38.65,32.86,21.94,BUY-watch,1,5.0,1.5,HIGH
BWLPG.OL,2025-12-02,119.0,33.33,-9.84,-0.7268,132.428,-10.14,13.34,24.94,24.8,BUY-watch,1,1.75,1.5,LOW
WSTEP.OL,2025-12-02,17.5,34.58,-6.89,0.0751,19.79,-11.57,36.75,30.01,32.31,BUY-watch,2,5.0,3.0,HIGH
NONG.OL,2025-12-02,144.44,65.47,6.22,0.5477,139.8688,3.27,12.48,62.35,78.44,SELL-watch,1,1.75,1.5,LOW
GJF.OL,2025-12-02,287.8,65.85,4.14,1.4703,280.572,2.58,20.97,36.67,83.18,SELL-watch,1,3.0,1.5,MODERATE
NRC.OL,2025-12-02,8.35,66.72,2.78,0.2065,7.9148,5.5,35.9,75.14,86.02,SELL-watch,1,5.0,1.5,HIGH
PHO.OL,2025-12-02,63.3,67.39,1.11,0.3913,57.184,10.7,34.17,66.98,76.92,SELL-watch,1,5.0,1.5,HIGH
WWIB.OL,2025-12-02,515.0,67.93,4.59,2.1995,480.63,7.15,25.89,69.62,79.79,SELL-watch,1,3.0,1.5,MODERATE
