# oslo-screener report=report_2026-02-23T0720Z.csv data_fetch_started=2026-02-23T07:19:57Z data_fetch_completed=2026-02-23T07:20:27Z generated_at=2026-02-23T07:20:27Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
2020.OL,2026-02-20,132.4,32.9,0.38,-0.8022,140.7934,-5.96,25.94,24.66,26.12,BUY,2,3.0,3.0,MODERATE
GOD.OL,2026-02-20,10.9,65.28,-8.77,0.1818,9.9008,10.09,26.87,80.42,65.6,SELL,2,3.0,3.0,MODERATE
AKER.OL,2026-02-20,918.0,65.68,-7.98,-0.7473,823.82,11.43,37.93,49.75,59.94,SELL,3,5.0,5.0,HIGH
TEL.OL,2026-02-20,174.2,69.39,-5.68,-0.011,154.558,12.71,48.04,64.41,57.18,SELL,3,5.0,5.0,HIGH
PEN.OL,2026-02-20,23.55,71.11,-4.78,0.0871,20.8764,12.81,34.4,76.84,73.45,SELL,2,5.0,3.0,HIGH
HAUTO.OL,2026-02-20,121.1,76.55,-1.31,0.9308,103.182,17.37,40.52,76.06,82.54,SELL,2,5.0,3.0,HIGH
SUBC.OL,2026-02-20,261.8,79.18,-2.36,0.2189,224.978,16.37,48.84,61.84,82.08,SELL,2,5.0,3.0,HIGH
WAWI.OL,2026-02-20,128.0,80.97,-6.19,1.0836,108.035,18.48,40.23,74.73,82.92,SELL,2,5.0,3.0,HIGH
PHO.OL,2026-02-20,59.0,21.92,-0.5,-0.7309,69.238,-14.79,48.58,10.7,12.44,BUY-watch,1,5.0,1.5,HIGH
NRC.OL,2026-02-20,7.86,32.51,-2.39,-0.1178,8.9334,-12.02,18.53,6.62,20.4,BUY-watch,1,1.75,1.5,LOW
SWON.OL,2026-02-20,84.64,32.59,-1.94,-0.2998,102.3862,-17.33,40.02,41.2,28.23,BUY-watch,1,5.0,1.5,HIGH
HYPRO.OL,2026-02-20,1.498,32.66,-1.01,-0.0229,2.0107,-25.5,13.3,17.43,23.66,BUY-watch,1,1.75,1.5,LOW
AKVA.OL,2026-02-20,97.6,65.32,2.6,0.67,88.516,10.26,30.09,90.17,69.86,SELL-watch,1,5.0,1.5,HIGH
NAPA.OL,2026-02-20,36.5,66.45,13.87,0.1174,31.617,15.44,13.28,40.14,78.29,SELL-watch,1,1.75,1.5,LOW
YAR.OL,2026-02-20,467.8,66.92,3.75,-0.8323,425.276,10.0,24.48,62.48,70.64,SELL-watch,2,3.0,3.0,MODERATE
SPOG.OL,2026-02-20,82.2,67.08,1.31,0.1762,78.4152,4.83,18.72,70.41,78.7,SELL-watch,1,1.75,1.5,LOW
HAVI.OL,2026-02-20,1.17,67.66,5.98,0.0172,0.9525,22.83,21.2,69.98,81.72,SELL-watch,1,3.0,1.5,MODERATE
ROGS.OL,2026-02-20,149.1,67.97,0.42,0.6431,141.916,5.06,17.81,88.99,77.62,SELL-watch,1,1.75,1.5,LOW
DNB.OL,2026-02-20,305.1,68.94,5.36,1.2134,282.654,7.94,26.82,66.37,73.65,SELL-watch,1,3.0,1.5,MODERATE
NONG.OL,2026-02-20,158.3,69.03,4.17,0.8793,149.3128,6.02,17.55,70.8,80.43,SELL-watch,1,1.75,1.5,LOW
STB.OL,2026-02-20,182.5,69.22,4.95,0.6166,171.218,6.59,26.32,62.71,79.03,SELL-watch,1,3.0,1.5,MODERATE
MING.OL,2026-02-20,212.8,70.59,4.28,1.5466,199.1414,6.86,29.46,81.72,78.7,SELL-watch,1,3.0,1.5,MODERATE
EIOF.OL,2026-02-20,13.9,70.96,4.92,0.0581,12.802,8.58,21.31,86.76,85.07,SELL-watch,1,3.0,1.5,MODERATE
VEI.OL,2026-02-20,192.2,71.43,2.11,0.9691,178.932,7.42,29.43,86.77,81.0,SELL-watch,1,3.0,1.5,MODERATE
BWLPG.OL,2026-02-20,169.4,71.59,2.96,0.6713,141.5777,19.65,45.28,78.1,76.28,SELL-watch,1,5.0,1.5,HIGH
SOGN.OL,2026-02-20,305.9,71.88,2.63,3.1572,278.664,9.77,33.6,78.57,77.61,SELL-watch,1,5.0,1.5,HIGH
AFK.OL,2026-02-20,175.0,73.35,0.36,1.5353,147.64,18.53,44.41,86.02,77.2,SELL-watch,1,5.0,1.5,HIGH
ORK.OL,2026-02-20,130.1,73.99,3.95,0.6771,115.152,12.98,43.15,87.27,72.56,SELL-watch,1,5.0,1.5,HIGH
RING.OL,2026-02-20,459.0,74.5,0.0,3.2924,417.12,10.04,21.61,32.41,78.82,SELL-watch,1,3.0,1.5,MODERATE
