ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
WSTEP.OL,2025-10-28,20.0,30.43,5.56,-0.0331,21.866,-8.53,27.41,17.09,36.09,BUY,2,3.0,3.0,MODERATE
CLCO.OL,2025-10-28,95.9,66.29,-0.67,-0.6835,86.87,10.39,20.49,75.14,50.07,SELL,3,3.0,3.0,MODERATE
TIETO.OL,2025-10-28,207.4,70.3,-6.27,2.8929,185.9017,11.56,26.49,84.41,73.12,SELL,2,3.0,3.0,MODERATE
ZAL.OL,2025-10-28,92.6,70.59,-8.16,0.4366,81.52,13.59,35.63,55.52,70.78,SELL,2,5.0,3.0,HIGH
PLT.OL,2025-10-28,7.48,75.07,-10.04,0.2854,5.3583,39.6,35.34,74.42,76.87,SELL,2,5.0,3.0,HIGH
HSPG.OL,2025-10-28,158.0,16.83,0.0,-0.9676,168.5668,-6.27,82.41,14.46,12.79,BUY-watch,1,5.0,1.5,HIGH
SOFF.OL,2025-10-28,43.25,27.04,-2.65,-0.3633,52.373,-17.42,39.65,11.46,24.57,BUY-watch,1,5.0,1.5,HIGH
BRG.OL,2025-10-28,183.4,27.97,-2.82,-0.4672,198.738,-7.72,32.46,46.8,18.02,BUY-watch,1,5.0,1.5,HIGH
GOD.OL,2025-10-28,8.42,31.53,-2.12,-0.0438,9.0188,-6.64,29.12,13.62,18.68,BUY-watch,1,3.0,1.5,MODERATE
SUBC.OL,2025-10-28,182.9,31.53,-4.42,-1.1104,195.8865,-6.63,23.55,34.15,20.93,BUY-watch,1,3.0,1.5,MODERATE
SPIR.OL,2025-10-28,6.52,31.94,-7.64,-0.0015,7.4345,-12.3,32.65,10.84,24.5,BUY-watch,1,5.0,1.5,HIGH
HEX.OL,2025-10-28,9.55,32.37,-3.24,0.1443,13.0452,-26.79,53.96,34.32,40.66,BUY-watch,2,5.0,3.0,HIGH
SPOL.OL,2025-10-28,178.0,33.07,-2.72,-0.8022,186.8412,-4.73,17.44,36.25,19.75,BUY-watch,1,1.75,1.5,LOW
BMA.OL,2025-10-28,13.4,33.09,-1.28,-0.1038,16.232,-17.45,29.4,25.88,25.01,BUY-watch,1,3.0,1.5,MODERATE
DOFG.OL,2025-10-28,88.65,33.1,-2.43,-0.4871,95.8533,-7.51,32.51,28.54,30.91,BUY-watch,1,5.0,1.5,HIGH
