ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2025-11-11,0.3,16.53,1.23,-0.089,1.175,-74.47,39.84,23.05,12.58,BUY,2,5.0,3.0,HIGH
ENTRA.OL,2025-11-11,110.0,30.12,5.09,-0.3809,117.1815,-6.13,16.24,27.55,26.86,BUY,2,1.75,3.0,LOW
HEX.OL,2025-11-11,6.61,16.46,-2.27,-0.1305,11.4028,-42.03,54.36,24.83,7.33,BUY-watch,1,5.0,1.5,HIGH
WSTEP.OL,2025-11-11,18.6,21.94,-9.43,-0.0234,21.154,-12.07,28.05,15.5,18.1,BUY-watch,1,3.0,1.5,MODERATE
TEL.OL,2025-11-11,146.1,25.24,-4.65,-1.1361,160.0225,-8.7,35.05,17.0,17.91,BUY-watch,1,5.0,1.5,HIGH
KOG.OL,2025-11-11,245.85,28.67,-1.16,-2.8553,295.8834,-16.91,39.95,37.88,24.75,BUY-watch,1,5.0,1.5,HIGH
VENDB.OL,2025-11-11,310.0,29.15,-8.9,-0.3357,343.272,-9.69,18.51,40.87,14.71,BUY-watch,1,1.75,1.5,LOW
NOD.OL,2025-11-11,134.3,29.49,-1.35,-2.7848,155.872,-13.84,26.67,24.55,23.12,BUY-watch,1,3.0,1.5,MODERATE
MULTI.OL,2025-11-11,162.0,32.3,-1.43,-0.5594,173.66,-6.71,27.15,65.58,27.4,BUY-watch,1,3.0,1.5,MODERATE
NRC.OL,2025-11-11,7.0,32.77,-2.23,-0.0659,8.263,-15.29,33.05,32.7,22.26,BUY-watch,1,5.0,1.5,HIGH
EPR.OL,2025-11-11,86.5,33.53,-0.97,-1.0109,97.508,-11.29,31.24,28.88,37.99,BUY-watch,1,5.0,1.5,HIGH
AUSS.OL,2025-11-11,90.3,34.96,-1.78,-0.7576,95.296,-5.24,31.52,32.75,31.19,BUY-watch,1,5.0,1.5,HIGH
