# oslo-screener report=report_2026-03-03T0709Z.csv data_fetch_started=2026-03-03T07:09:12Z data_fetch_completed=2026-03-03T07:09:49Z generated_at=2026-03-03T07:09:49Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
NONG.OL,2026-03-02,158.84,65.01,-1.73,0.4725,150.8216,5.32,23.17,65.87,66.69,SELL,2,3.0,3.0,MODERATE
AKVA.OL,2026-03-02,99.2,65.5,-1.5,0.3021,89.736,10.55,37.13,79.24,66.36,SELL,2,5.0,3.0,HIGH
SOGN.OL,2026-03-02,320.15,65.63,-12.41,2.9906,283.16,13.06,43.42,80.08,63.21,SELL,2,5.0,3.0,HIGH
WWIB.OL,2026-03-02,659.0,65.82,-0.64,0.4283,593.58,11.02,43.36,59.44,58.8,SELL,2,5.0,3.0,HIGH
SUBC.OL,2026-03-02,265.8,66.32,-14.76,-0.0059,232.888,14.13,48.28,59.04,58.56,SELL,3,5.0,5.0,HIGH
HSPG.OL,2026-03-02,159.98,68.43,-0.07,1.185,153.4564,4.25,22.1,19.81,81.79,SELL,2,3.0,3.0,MODERATE
VEI.OL,2026-03-02,194.6,68.48,-7.49,0.5695,181.652,7.13,36.05,78.35,66.88,SELL,2,5.0,3.0,HIGH
EIOF.OL,2026-03-02,14.35,72.62,-1.67,0.0911,12.978,10.57,19.42,87.09,81.01,SELL,2,1.75,3.0,LOW
AKSO.OL,2026-03-02,40.8,72.7,-2.22,0.0834,34.68,17.65,55.93,80.39,72.37,SELL,2,5.0,3.0,HIGH
DOFG.OL,2026-03-02,126.3,73.61,-0.89,0.8068,106.3693,18.74,48.53,86.88,72.66,SELL,2,5.0,3.0,HIGH
HSHP.OL,2026-03-02,136.6,76.3,-9.65,1.6159,103.0015,32.62,55.65,83.97,70.49,SELL,2,5.0,3.0,HIGH
GENT.OL,2026-03-02,38.9,27.78,-0.87,-0.3752,53.174,-26.84,25.5,32.9,24.44,BUY-watch,1,3.0,1.5,MODERATE
ACR.OL,2026-03-02,7.2,29.56,-2.87,-0.0882,7.896,-8.81,39.81,25.97,14.64,BUY-watch,1,5.0,1.5,HIGH
SWON.OL,2026-03-02,83.48,34.01,-0.36,0.2569,99.0356,-15.71,44.04,35.93,36.9,BUY-watch,2,5.0,3.0,HIGH
PRS.OL,2026-03-02,3.235,34.32,-2.95,-0.041,3.517,-8.02,23.58,29.78,19.1,BUY-watch,1,3.0,1.5,MODERATE
ZAL.OL,2026-03-02,75.0,34.65,-1.41,-0.3065,84.472,-11.21,27.34,18.65,34.3,BUY-watch,1,3.0,1.5,MODERATE
ODL.OL,2026-03-02,106.0,65.02,0.0,0.1819,94.292,12.42,51.53,68.77,57.55,SELL-watch,1,5.0,1.5,HIGH
POL.OL,2026-03-02,58.0,65.27,5.12,0.4096,54.5,6.42,17.3,49.74,77.54,SELL-watch,1,1.75,1.5,LOW
EMGS.OL,2026-03-02,0.39,66.41,17.12,0.0057,0.2389,63.27,40.77,93.59,82.33,SELL-watch,1,5.0,1.5,HIGH
KOG.OL,2026-03-02,394.55,67.7,3.17,-1.6923,326.602,20.8,42.06,64.11,66.94,SELL-watch,2,5.0,3.0,HIGH
AKER.OL,2026-03-02,943.0,68.55,4.67,-1.7115,844.18,11.71,33.62,58.62,72.31,SELL-watch,2,5.0,3.0,HIGH
VVL.OL,2026-03-02,424.0,69.52,3.83,1.7173,397.76,6.6,20.44,71.51,78.41,SELL-watch,1,3.0,1.5,MODERATE
BWO.OL,2026-03-02,53.3,71.18,9.26,-0.0103,46.973,13.47,41.76,86.28,70.47,SELL-watch,2,5.0,3.0,HIGH
BMA.OL,2026-03-02,16.5,71.53,0.72,0.2135,14.498,13.81,12.9,83.41,84.72,SELL-watch,1,1.75,1.5,LOW
