ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2025-11-10,0.285,15.3,2.38,-0.0875,1.1976,-76.2,36.82,16.21,10.39,BUY,2,5.0,3.0,HIGH
KOG.OL,2025-11-10,248.9,29.83,1.69,-3.344,296.911,-16.17,38.77,42.76,27.46,BUY,2,5.0,3.0,HIGH
TEL.OL,2025-11-10,149.4,29.89,1.87,-1.148,160.3677,-6.84,35.54,18.14,26.89,BUY,2,5.0,3.0,HIGH
NOD.OL,2025-11-10,136.2,30.84,6.62,-3.0549,156.276,-12.85,25.61,25.28,25.64,BUY,2,3.0,3.0,MODERATE
WSTEP.OL,2025-11-10,19.5,31.37,3.18,0.0169,21.238,-8.18,25.84,20.19,39.82,BUY,3,3.0,5.0,MODERATE
ORK.OL,2025-11-10,101.2,32.57,0.74,-0.3071,106.038,-4.56,27.34,19.75,21.93,BUY,2,3.0,3.0,MODERATE
SWON.OL,2025-11-10,93.34,33.3,0.11,-1.4235,101.1696,-7.74,15.62,25.79,16.77,BUY,2,1.75,3.0,LOW
KID.OL,2025-11-10,133.2,33.71,2.65,-0.4638,144.088,-7.56,35.43,54.48,27.67,BUY,2,5.0,3.0,HIGH
EPR.OL,2025-11-10,87.1,34.5,12.64,-1.3329,97.658,-10.81,31.35,33.27,40.44,BUY,2,5.0,3.0,HIGH
ININ.OL,2025-11-10,2.98,68.79,-4.46,0.0313,2.318,28.56,41.71,82.24,70.02,SELL,2,5.0,3.0,HIGH
HEX.OL,2025-11-10,7.16,18.73,-0.31,-0.0908,11.5886,-38.22,53.31,26.15,9.89,BUY-watch,1,5.0,1.5,HIGH
ENTRA.OL,2025-11-10,109.2,25.03,-4.49,-0.4268,117.3789,-6.97,17.18,26.77,12.99,BUY-watch,1,1.75,1.5,LOW
