ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2025-12-09,0.277,28.02,3.21,0.0348,0.7283,-61.96,53.66,82.01,49.26,BUY,3,5.0,5.0,HIGH
NRC.OL,2025-12-09,8.77,67.96,-1.53,0.2232,7.9176,10.77,38.01,78.29,76.21,SELL,2,5.0,3.0,HIGH
WWIB.OL,2025-12-09,523.0,68.94,-4.59,2.0816,484.13,8.03,30.46,79.35,73.85,SELL,2,5.0,3.0,HIGH
ELK.OL,2025-12-09,28.66,68.98,-1.41,0.1791,27.0128,6.1,17.29,72.47,80.83,SELL,2,1.75,3.0,LOW
PRS.OL,2025-12-09,3.955,69.89,-6.62,0.0925,3.2666,21.07,36.82,75.71,77.02,SELL,2,5.0,3.0,HIGH
MOWI.OL,2025-12-09,236.4,70.3,-3.46,1.5198,223.2974,5.87,24.83,77.03,76.9,SELL,2,3.0,3.0,MODERATE
PHO.OL,2025-12-09,65.7,71.12,-2.56,0.4182,57.892,13.49,41.76,81.16,77.36,SELL,2,5.0,3.0,HIGH
ATEA.OL,2025-12-09,154.8,71.54,-1.88,0.7559,145.7297,6.22,26.29,78.2,85.0,SELL,2,3.0,3.0,MODERATE
WWI.OL,2025-12-09,574.0,73.74,-2.0,3.2188,520.2,10.34,33.16,92.39,80.37,SELL,2,5.0,3.0,HIGH
HUNT.OL,2025-12-09,2.035,75.28,-2.42,0.0306,1.3837,47.07,55.63,91.88,73.83,SELL,2,5.0,3.0,HIGH
SPIR.OL,2025-12-09,8.42,75.28,-0.76,0.1511,7.0228,19.9,38.53,68.24,82.91,SELL,2,5.0,3.0,HIGH
OLT.OL,2025-12-09,333.0,76.21,-2.67,-1.9241,294.54,13.06,61.91,74.16,62.17,SELL,3,5.0,5.0,HIGH
MELG.OL,2025-12-09,194.5,81.18,-2.67,0.5548,178.1508,9.18,42.09,81.14,83.59,SELL,2,5.0,3.0,HIGH
HAVI.OL,2025-12-09,1.09,34.86,-4.7,-0.0067,1.2117,-10.04,33.41,32.66,25.92,BUY-watch,1,5.0,1.5,HIGH
AFG.OL,2025-12-09,184.6,65.34,0.0,0.3571,170.7478,8.11,28.08,98.13,72.83,SELL-watch,1,3.0,1.5,MODERATE
GJF.OL,2025-12-09,292.0,65.38,11.71,1.0879,280.608,4.06,16.71,42.68,74.65,SELL-watch,1,1.75,1.5,LOW
SPOL.OL,2025-12-09,188.2,65.65,2.51,0.9869,182.1528,3.32,24.58,73.09,75.87,SELL-watch,1,3.0,1.5,MODERATE
SBO.OL,2025-12-09,35.1,65.7,3.83,0.1567,33.735,4.05,37.37,95.63,78.66,SELL-watch,1,5.0,1.5,HIGH
VEI.OL,2025-12-09,171.0,65.92,1.18,0.1466,161.34,5.99,27.91,76.49,70.18,SELL-watch,1,3.0,1.5,MODERATE
SKUE.OL,2025-12-09,330.95,66.13,3.56,0.9597,318.79,3.81,11.78,83.53,74.26,SELL-watch,1,1.75,1.5,LOW
SPOG.OL,2025-12-09,74.6,66.53,5.45,0.281,72.3314,3.14,44.14,87.56,80.18,SELL-watch,1,5.0,1.5,HIGH
ABG.OL,2025-12-09,8.16,68.07,4.14,0.0006,7.3214,11.45,41.51,72.98,67.84,SELL-watch,1,5.0,1.5,HIGH
