# oslo-screener report=report_2026-02-04T0708Z.csv data_fetch_started=2026-02-04T07:08:37Z data_fetch_completed=2026-02-04T07:08:58Z generated_at=2026-02-04T07:08:58Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
MEDI.OL,2026-02-03,222.0,34.15,1.07,-2.3462,247.68,-10.37,21.82,23.31,23.89,BUY,2,3.0,3.0,MODERATE
REACH.OL,2026-02-03,7.3,66.85,-1.16,0.0417,6.5886,10.8,25.17,80.67,67.71,SELL,2,3.0,3.0,MODERATE
ODL.OL,2026-02-03,95.5,69.98,-0.59,0.2687,88.19,8.29,40.21,75.62,76.36,SELL,2,5.0,3.0,HIGH
SUBC.OL,2026-02-03,245.4,76.87,-5.26,1.4607,209.612,17.07,53.73,88.21,77.17,SELL,2,5.0,3.0,HIGH
HSPG.OL,2026-02-03,147.02,17.07,0.0,-0.1797,156.6228,-6.13,33.57,5.61,1.11,BUY-watch,1,5.0,1.5,HIGH
EPR.OL,2026-02-03,85.4,28.56,-3.76,-0.5835,91.31,-6.47,28.21,46.49,17.87,BUY-watch,1,3.0,1.5,MODERATE
PARB.OL,2026-02-03,79.9,28.92,-3.14,-0.8742,86.61,-7.75,21.49,9.68,18.14,BUY-watch,1,3.0,1.5,MODERATE
KID.OL,2026-02-03,122.6,29.23,-6.16,-0.0725,130.844,-6.3,40.22,17.35,20.32,BUY-watch,1,5.0,1.5,HIGH
QEC.OL,2026-02-03,1.88,31.36,-2.43,-0.0273,2.2005,-14.56,27.53,25.39,22.32,BUY-watch,1,3.0,1.5,MODERATE
SWON.OL,2026-02-03,91.79,31.97,-7.46,-0.994,107.7896,-14.84,23.63,20.21,20.4,BUY-watch,1,3.0,1.5,MODERATE
ATEA.OL,2026-02-03,149.0,34.0,-12.27,-1.1372,155.268,-4.04,19.38,21.75,20.63,BUY-watch,1,1.75,1.5,LOW
RING.OL,2026-02-03,423.0,65.01,1.97,-0.1828,403.594,4.81,16.05,37.58,70.55,SELL-watch,2,1.75,3.0,LOW
NHY.OL,2026-02-03,87.76,65.04,4.22,-0.0613,78.8368,11.32,28.98,47.49,63.42,SELL-watch,2,3.0,3.0,MODERATE
KIT.OL,2026-02-03,83.25,65.06,0.51,-0.2787,71.703,16.1,60.03,71.2,62.24,SELL-watch,2,5.0,3.0,HIGH
BWLPG.OL,2026-02-03,151.2,65.09,2.29,0.7105,132.6986,13.94,22.35,54.09,69.3,SELL-watch,1,3.0,1.5,MODERATE
AFK.OL,2026-02-03,156.5,65.11,4.33,0.0793,140.16,11.66,39.81,56.62,61.67,SELL-watch,1,5.0,1.5,HIGH
AKVA.OL,2026-02-03,90.0,65.56,14.3,0.5968,87.468,2.89,20.98,70.73,87.68,SELL-watch,1,3.0,1.5,MODERATE
FRO.OL,2026-02-03,274.7,66.48,0.48,1.307,244.5374,12.33,26.91,62.13,74.76,SELL-watch,1,3.0,1.5,MODERATE
ORK.OL,2026-02-03,116.1,67.84,4.14,0.2099,110.546,5.02,20.72,72.44,79.76,SELL-watch,1,3.0,1.5,MODERATE
YAR.OL,2026-02-03,445.4,68.09,0.53,1.2507,403.138,10.48,28.67,69.97,71.42,SELL-watch,1,3.0,1.5,MODERATE
HUNT.OL,2026-02-03,2.57,69.94,5.22,0.0101,2.0323,26.46,22.65,44.89,81.39,SELL-watch,1,3.0,1.5,MODERATE
KOG.OL,2026-02-03,333.6,71.27,1.72,-0.545,276.167,20.8,38.24,66.74,72.97,SELL-watch,2,5.0,3.0,HIGH
AKSO.OL,2026-02-03,35.6,71.57,1.53,0.1942,31.7428,12.15,42.5,84.17,79.88,SELL-watch,1,5.0,1.5,HIGH
HAUTO.OL,2026-02-03,110.5,73.39,3.3,0.7526,96.919,14.01,27.87,69.4,86.19,SELL-watch,1,3.0,1.5,MODERATE
EMGS.OL,2026-02-03,0.387,74.19,4.81,0.0273,0.2328,66.24,28.16,87.79,90.9,SELL-watch,1,3.0,1.5,MODERATE
WWIB.OL,2026-02-03,620.0,74.81,2.67,1.4826,546.89,13.37,34.09,53.76,82.88,SELL-watch,1,5.0,1.5,HIGH
WAWI.OL,2026-02-03,115.7,76.68,4.9,0.8383,100.69,14.91,26.13,71.06,90.0,SELL-watch,1,3.0,1.5,MODERATE
DOFG.OL,2026-02-03,114.6,78.83,1.55,0.3312,99.588,15.07,42.25,74.9,84.42,SELL-watch,1,5.0,1.5,HIGH
MOBA.OL,2026-01-02,16.05,79.43,0.0,0.2647,13.692,17.22,31.66,77.88,91.33,SELL-watch,1,5.0,1.5,HIGH
AKER.OL,2026-02-03,907.0,80.29,2.84,6.2492,790.02,14.81,39.47,80.68,88.98,SELL-watch,1,5.0,1.5,HIGH
WWI.OL,2026-02-03,695.0,83.33,2.12,1.8548,600.64,15.71,46.62,64.59,92.45,SELL-watch,1,5.0,1.5,HIGH
NOD.OL,2026-02-03,125.0,37.06,-4.67,-0.9347,132.696,-5.8,15.08,47.05,26.73,NEUTRAL,0,1.75,0.0,LOW
TOM.OL,2026-02-03,124.2,38.18,-1.94,-0.61,130.856,-5.09,19.07,42.58,27.59,NEUTRAL,0,1.75,0.0,LOW
ELK.OL,2026-02-03,28.4,39.39,2.18,-0.2496,28.8724,-1.64,22.04,31.92,30.07,NEUTRAL,0,3.0,0.0,MODERATE
GYL.OL,2026-02-03,444.0,39.59,-17.98,-1.954,454.4,-2.29,22.9,19.32,20.99,NEUTRAL,0,3.0,0.0,MODERATE
SBO.OL,2026-02-03,33.85,40.15,-6.42,-0.0496,34.891,-2.98,19.29,21.9,32.65,NEUTRAL,0,1.75,0.0,LOW
TIETO.OL,2026-02-03,207.2,40.15,-7.85,-1.5105,215.824,-4.0,20.86,80.62,33.37,NEUTRAL,0,3.0,0.0,MODERATE
HYPRO.OL,2026-02-03,1.86,40.18,-5.64,0.0096,2.2001,-15.46,17.7,47.56,35.34,NEUTRAL,0,1.75,0.0,LOW
PYRUM.OL,2026-02-03,302.0,40.53,-1.42,-0.5081,331.377,-8.87,14.94,65.95,40.32,NEUTRAL,0,1.75,0.0,LOW
PHO.OL,2026-02-03,69.0,40.85,2.83,-1.1402,68.83,0.25,31.97,19.46,26.08,NEUTRAL,0,5.0,0.0,HIGH
CLCO.OL,2026-01-13,95.3,41.33,0.0,-0.4046,98.112,-2.87,24.67,21.33,40.05,NEUTRAL,0,3.0,0.0,MODERATE
PCIB.OL,2026-02-03,0.204,43.05,15.64,-0.0073,0.2505,-18.55,25.25,66.21,44.28,NEUTRAL,0,3.0,0.0,MODERATE
ASA.OL,2026-02-03,6.5,43.4,2.64,-0.009,6.992,-7.04,24.52,33.6,47.28,NEUTRAL,0,3.0,0.0,MODERATE
AMSC.OL,2026-02-03,1.476,43.45,0.0,0.0,1.476,0.0,24.58,,41.3,NEUTRAL,0,3.0,0.0,MODERATE
GOD.OL,2026-02-03,9.4,43.94,3.8,-0.0517,9.66,-2.69,19.04,18.35,45.57,NEUTRAL,0,1.75,0.0,LOW
PLT.OL,2026-02-03,6.51,44.15,6.0,-0.0257,6.9626,-6.5,9.08,41.09,44.63,NEUTRAL,0,1.75,0.0,LOW
MING.OL,2026-02-03,194.48,44.73,-1.06,-0.5223,195.8954,-0.72,24.74,57.66,41.73,NEUTRAL,0,3.0,0.0,MODERATE
BMA.OL,2026-02-03,14.0,45.39,0.0,-0.0422,14.208,-1.46,12.41,37.15,39.32,NEUTRAL,0,1.75,0.0,LOW
GJF.OL,2026-02-03,277.2,45.81,-0.25,0.1303,284.416,-2.54,36.51,52.49,54.41,NEUTRAL,0,5.0,0.0,HIGH
BAKKA.OL,2026-02-03,463.0,45.85,5.87,0.3633,479.35,-3.41,30.07,62.85,52.45,NEUTRAL,0,5.0,0.0,HIGH
SOGN.OL,2026-02-03,270.5,45.9,3.98,-0.4455,275.672,-1.88,16.18,18.52,46.32,NEUTRAL,0,1.75,0.0,LOW
ENTRA.OL,2026-02-03,111.8,46.33,-5.22,-0.053,112.12,-0.29,10.72,65.07,38.03,NEUTRAL,0,1.75,0.0,LOW
GENT.OL,2026-02-03,57.0,46.49,-4.7,-0.1855,56.62,0.67,11.63,17.99,32.76,NEUTRAL,0,1.75,0.0,LOW
HELG.OL,2026-02-03,171.5,47.13,1.51,0.0463,175.538,-2.3,21.4,62.3,57.37,NEUTRAL,0,3.0,0.0,MODERATE
BRG.OL,2026-02-03,193.4,47.54,6.88,-0.6779,193.476,-0.04,14.49,39.54,46.97,NEUTRAL,0,1.75,0.0,LOW
NRC.OL,2026-02-03,8.94,47.57,0.0,-0.0787,8.6998,2.76,19.98,72.83,38.1,NEUTRAL,0,1.75,0.0,LOW
NONG.OL,2026-02-03,147.22,47.83,-1.94,-0.4393,146.7756,0.3,16.45,46.22,44.48,NEUTRAL,0,1.75,0.0,LOW
JIN.OL,2026-02-03,5.7,48.5,3.79,0.0078,5.8,-1.72,19.14,36.3,52.56,NEUTRAL,0,1.75,0.0,LOW
SATS.OL,2026-02-03,39.7,48.64,-3.28,-0.0186,39.417,0.72,19.19,63.02,40.07,NEUTRAL,0,1.75,0.0,LOW
AUSS.OL,2026-02-03,92.7,48.87,6.03,-0.2552,91.824,0.95,19.59,47.47,51.86,NEUTRAL,0,1.75,0.0,LOW
BOR.OL,2026-02-03,18.1,48.9,-2.13,-0.009,18.071,0.16,11.6,59.9,49.83,NEUTRAL,0,1.75,0.0,LOW
IOX.OL,2026-02-03,0.9,49.05,3.54,0.0025,0.9565,-5.9,28.69,48.26,52.37,NEUTRAL,0,3.0,0.0,MODERATE
VVL.OL,2026-02-03,392.0,49.23,0.0,-0.6313,388.8,0.82,19.52,55.49,43.27,NEUTRAL,0,1.75,0.0,LOW
POL.OL,2026-02-03,54.0,49.5,7.22,-0.297,53.108,1.68,12.0,69.29,47.46,NEUTRAL,0,1.75,0.0,LOW
SKUE.OL,2026-02-03,340.0,49.78,1.25,-1.3719,335.513,1.34,15.49,83.38,48.01,NEUTRAL,0,1.75,0.0,LOW
SDSD.OL,2026-02-03,1.87,50.14,-5.36,-0.0004,1.8616,0.45,24.14,54.59,44.12,NEUTRAL,0,3.0,0.0,MODERATE
MULTI.OL,2026-02-03,171.5,50.19,-0.0,-0.1583,169.69,1.07,18.79,46.43,52.85,NEUTRAL,0,1.75,0.0,LOW
MELG.OL,2026-02-03,194.0,50.39,-15.95,0.1521,193.3142,0.35,17.07,75.41,47.68,NEUTRAL,0,1.75,0.0,LOW
VOW.OL,2026-02-03,2.66,50.58,-2.37,-0.0128,2.54,4.72,12.43,60.25,42.22,NEUTRAL,0,1.75,0.0,LOW
NAPA.OL,2026-02-03,32.2,51.06,-11.65,0.0598,30.569,5.34,18.6,86.65,39.48,NEUTRAL,0,1.75,0.0,LOW
MOWI.OL,2026-02-03,225.2,51.26,6.62,0.6253,229.008,-1.66,29.49,61.02,66.61,NEUTRAL,0,3.0,0.0,MODERATE
2020.OL,2026-02-03,143.3,51.36,-0.89,-0.1269,142.6349,0.47,8.72,39.73,52.5,NEUTRAL,0,1.75,0.0,LOW
SOAG.OL,2026-02-03,445.0,51.55,-4.98,0.5461,447.703,-0.6,19.78,83.94,57.58,NEUTRAL,0,1.75,0.0,LOW
KOA.OL,2026-02-03,2.17,51.64,3.92,-0.0161,2.0909,3.78,14.07,35.37,47.64,NEUTRAL,0,1.75,0.0,LOW
PRS.OL,2026-02-03,3.5,51.65,1.62,0.0173,3.4967,0.09,21.66,57.87,55.59,NEUTRAL,0,3.0,0.0,MODERATE
ININ.OL,2026-02-03,3.05,51.66,0.0,-0.0102,2.9804,2.34,10.63,31.22,52.27,NEUTRAL,0,1.75,0.0,LOW
NORCO.OL,2026-02-03,45.0,51.96,0.0,0.1372,44.514,1.09,18.85,70.46,49.38,NEUTRAL,0,1.75,0.0,LOW
HEX.OL,2026-02-03,8.07,52.24,9.07,-0.0604,7.6058,6.1,18.91,47.78,54.64,NEUTRAL,0,1.75,0.0,LOW
ZAL.OL,2026-02-03,88.2,52.46,-1.1,0.2656,88.0,0.23,14.71,83.43,51.7,NEUTRAL,0,1.75,0.0,LOW
AURG.OL,2026-02-03,260.55,52.58,1.25,-0.5006,257.084,1.35,13.3,26.08,52.89,NEUTRAL,0,1.75,0.0,LOW
IDEX.OL,2026-02-03,5.85,52.58,-0.63,-0.1372,4.907,19.22,38.03,60.97,44.29,NEUTRAL,0,5.0,0.0,HIGH
MORG.OL,2026-02-03,110.96,52.71,4.73,-0.3536,108.2086,2.54,20.51,25.24,58.99,NEUTRAL,0,3.0,0.0,MODERATE
LSG.OL,2026-02-03,47.9,52.96,7.33,0.0976,47.623,0.58,19.06,59.97,62.56,NEUTRAL,0,1.75,0.0,LOW
ODFB.OL,2026-02-03,129.0,53.03,3.61,-0.3576,125.168,3.06,16.72,57.36,51.02,NEUTRAL,0,1.75,0.0,LOW
PSE.OL,2026-02-03,4.82,53.24,4.54,0.0024,4.655,3.54,48.56,35.29,55.33,NEUTRAL,0,5.0,0.0,HIGH
SALM.OL,2026-02-03,580.5,53.86,7.68,3.2187,584.98,-0.77,29.42,59.46,64.99,NEUTRAL,0,3.0,0.0,MODERATE
SPOG.OL,2026-02-03,78.5,53.98,-1.5,-0.0798,76.311,2.87,24.35,58.89,53.29,NEUTRAL,0,3.0,0.0,MODERATE
NAS.OL,2026-02-03,16.65,53.99,7.87,0.0664,16.7466,-0.58,15.95,48.12,63.75,NEUTRAL,0,1.75,0.0,LOW
INIFY.OL,2026-02-03,3.98,54.18,0.0,0.0507,3.8176,4.25,13.17,63.59,68.38,NEUTRAL,0,1.75,0.0,LOW
WSTEP.OL,2026-02-03,18.7,54.44,3.74,0.0188,18.258,2.42,19.65,62.12,58.15,NEUTRAL,0,1.75,0.0,LOW
ABG.OL,2026-02-03,8.11,54.5,5.48,-0.0008,8.0596,0.63,19.23,64.69,60.53,NEUTRAL,0,1.75,0.0,LOW
EIOF.OL,2026-02-03,12.95,54.53,3.12,0.0061,12.598,2.79,28.0,78.91,56.69,NEUTRAL,0,3.0,0.0,MODERATE
DNO.OL,2026-02-03,16.18,54.72,0.58,-0.0245,15.4346,4.83,14.39,46.89,55.9,NEUTRAL,0,1.75,0.0,LOW
VEI.OL,2026-02-03,179.4,54.75,0.0,-0.4858,174.476,2.82,25.06,58.76,54.64,NEUTRAL,0,3.0,0.0,MODERATE
ODF.OL,2026-02-03,135.4,54.76,3.06,-0.2812,130.124,4.05,17.1,41.03,53.2,NEUTRAL,0,1.75,0.0,LOW
SPOL.OL,2026-02-03,200.55,54.89,2.77,-0.6319,194.3738,3.18,21.98,56.19,59.36,NEUTRAL,0,3.0,0.0,MODERATE
VAR.OL,2026-02-03,33.32,55.73,1.24,-0.0522,31.694,5.13,17.63,50.26,51.68,NEUTRAL,0,1.75,0.0,LOW
EQNR.OL,2026-02-03,251.9,55.85,-0.95,0.1342,239.428,5.21,24.55,51.43,50.99,NEUTRAL,0,3.0,0.0,MODERATE
SCATC.OL,2026-02-03,115.7,56.05,3.08,-0.6129,107.384,7.74,43.33,55.67,43.68,NEUTRAL,0,5.0,0.0,HIGH
GSF.OL,2026-02-03,74.0,56.13,4.53,0.292,72.869,1.55,16.93,48.55,64.21,NEUTRAL,0,1.75,0.0,LOW
STB.OL,2026-02-03,171.6,56.15,-0.28,-0.2759,166.356,3.15,14.12,51.8,60.17,NEUTRAL,0,1.75,0.0,LOW
ENH.OL,2026-02-03,8.46,57.96,1.71,0.0019,8.256,2.47,16.07,67.71,64.22,NEUTRAL,0,1.75,0.0,LOW
B2I.OL,2026-02-03,20.45,58.54,-8.71,-0.075,18.4024,11.13,55.78,59.54,47.6,NEUTRAL,0,5.0,0.0,HIGH
ROGS.OL,2026-02-03,143.0,58.6,9.18,0.0978,140.1236,2.05,14.59,56.48,69.26,NEUTRAL,0,1.75,0.0,LOW
DNB.OL,2026-02-03,283.5,58.8,3.87,-0.1285,275.728,2.82,14.71,66.03,64.72,NEUTRAL,0,1.75,0.0,LOW
TEL.OL,2026-02-03,157.2,60.66,-15.8,1.2061,147.264,6.75,38.68,69.45,52.78,NEUTRAL,0,5.0,0.0,HIGH
SOFF.OL,2026-02-03,50.0,61.19,-2.84,-0.0829,45.2197,10.57,30.65,69.58,54.28,NEUTRAL,0,5.0,0.0,HIGH
PEN.OL,2026-02-03,21.55,61.45,0.9,0.1272,19.9867,7.82,26.75,60.26,62.91,NEUTRAL,0,3.0,0.0,MODERATE
HAVI.OL,2026-02-03,1.08,63.62,7.56,0.0207,0.9951,8.53,18.62,55.91,78.21,NEUTRAL,0,1.75,0.0,LOW
AFG.OL,2026-02-03,189.0,63.87,2.62,0.4166,183.312,3.1,18.97,72.83,79.64,NEUTRAL,0,1.75,0.0,LOW
ACR.OL,2026-02-03,8.4,64.13,-4.75,0.0094,7.6636,9.61,51.07,77.79,64.21,NEUTRAL,0,5.0,0.0,HIGH
OLT.OL,2026-02-03,335.0,64.2,0.0,-0.3587,333.78,0.37,73.85,66.88,63.39,NEUTRAL,0,5.0,0.0,HIGH
SPIR.OL,2026-02-03,8.54,64.37,0.0,-0.0223,8.2072,4.05,49.11,83.36,63.6,NEUTRAL,0,5.0,0.0,HIGH
TRE.OL,2025-12-12,39.5,64.51,0.0,0.1807,35.3084,11.87,21.49,99.46,75.03,NEUTRAL,0,3.0,0.0,MODERATE
HSHP.OL,2026-02-03,101.6,64.62,-4.9,1.0908,92.5102,9.83,27.46,86.11,69.08,NEUTRAL,0,3.0,0.0,MODERATE
BWO.OL,2026-02-03,47.15,64.66,2.23,-0.2062,42.001,12.26,30.99,77.12,63.14,NEUTRAL,0,5.0,0.0,HIGH
