# oslo-screener report=report_2026-09-18T110923Z.csv schema=oslo_screener.health.v1 snapshot_id=6891aa4d18cf46119ecb819f325d5fdd data_fetch_started=2026-09-18T11:08:27Z data_fetch_completed=2026-09-18T11:09:23Z generated_at=2026-09-18T11:09:23Z expected_session=2026-09-17 universe_count=202 min_coverage_ratio=0.9 status=blocked market_data_as_of=2026-09-17
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
AKER.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AKRBP.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AKSO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AKVA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AQUA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ARCH.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ARR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ASA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ATEA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AURG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AUSS.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AUTO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
AZT.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
B2I.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BAKKA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BEWI.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BIEN.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BINT.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BMA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BNOR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BONHR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BOR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BORR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BOUV.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BRG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BWE.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BWLPG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
BWO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
CADLR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
CAPSL.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
CLOUD.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
CONTX.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
CRNA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
DFENS.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
DNB.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
DNO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
DOFG.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
EIOF.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ELABS.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ELK.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ELMRA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ELO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ENDUR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ENH.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ENSU.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ENTRA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
ENVIP.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
EPR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
EQNR.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
EQVA.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
FRO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
GENT.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
GJF.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
GOD.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
GSF.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
GYL.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HAFNI.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HAUTO.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HAVI.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
HBC.OL,2026-09-16,2026-09-18,2026-09-16,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,6891aa4d18cf46119ecb819f325d5fdd
