ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
MULTI.OL,2025-08-15,202.0,39.41,-3.87,-1.6511,207.34,-2.58,26.66,21.25,29.57,NEUTRAL,0.0,3.0,0.0,MODERATE,
SOGN.OL,2025-08-15,265.0,40.33,-3.07,-0.8215,279.909,-5.33,20.11,12.77,41.83,NEUTRAL,0.0,3.0,0.0,MODERATE,
HYPRO.OL,2025-08-15,3.095,40.34,-2.09,-0.0407,3.5736,-13.39,17.77,17.25,38.98,NEUTRAL,0.0,1.75,0.0,LOW,
VOW.OL,2025-08-15,1.63,40.37,-1.04,0.0232,2.0607,-20.9,21.86,49.93,49.24,NEUTRAL,0.0,3.0,0.0,MODERATE,
BGBIO.OL,2025-08-15,1.148,40.92,-0.19,0.0023,1.2744,-9.92,15.91,54.05,41.4,NEUTRAL,0.0,1.75,0.0,LOW,
PRS.OL,2025-08-15,4.305,41.81,-1.26,0.2349,6.2273,-30.87,24.16,71.07,54.38,NEUTRAL,0.0,3.0,0.0,MODERATE,
AKSO.OL,2025-08-15,30.48,41.98,2.92,0.1369,33.2328,-8.28,30.03,43.09,47.58,NEUTRAL,0.0,5.0,0.0,HIGH,
NONG.OL,2025-08-15,144.12,42.68,5.91,-0.5801,147.8204,-2.5,12.4,39.92,46.56,NEUTRAL,0.0,1.75,0.0,LOW,
ININ.OL,2025-08-14,2.02,42.86,-3.04,-0.0051,2.2638,-10.77,12.47,26.74,43.94,NEUTRAL,0.0,1.75,0.0,LOW,
KIT.OL,2025-08-15,60.0,42.89,-6.0,-0.3436,61.112,-1.82,16.19,51.84,36.72,NEUTRAL,0.0,1.75,0.0,LOW,
SATS.OL,2025-08-15,36.65,42.89,1.01,-0.2617,36.857,-0.56,15.94,48.4,31.06,NEUTRAL,0.0,1.75,0.0,LOW,
VEI.OL,2025-08-15,163.0,43.32,-7.58,-0.4326,163.212,-0.13,19.73,39.03,30.7,NEUTRAL,0.0,1.75,0.0,LOW,
XXL.OL,2025-07-18,9.87,44.37,0.0,0.0138,9.9424,-0.73,6.97,,51.46,NEUTRAL,0.0,1.75,0.0,LOW,
GSF.OL,2025-08-15,69.5,44.41,-1.76,-0.0105,71.351,-2.59,13.56,43.67,41.59,NEUTRAL,0.0,1.75,0.0,LOW,
ATEA.OL,2025-08-15,142.4,44.66,4.77,0.337,148.288,-3.97,19.32,67.49,57.85,NEUTRAL,0.0,1.75,0.0,LOW,
NORCO.OL,2025-08-15,43.05,44.84,3.38,0.0288,44.275,-2.77,11.12,60.94,43.44,NEUTRAL,0.0,1.75,0.0,LOW,
VVL.OL,2025-08-15,378.0,45.28,2.75,-1.1233,381.6,-0.94,30.76,38.99,42.4,NEUTRAL,0.0,5.0,0.0,HIGH,
OLT.OL,2025-08-15,294.0,45.58,-8.37,-0.7725,293.24,0.26,36.41,23.07,33.94,NEUTRAL,0.0,5.0,0.0,HIGH,
INIFY.OL,2025-08-15,5.75,45.59,3.06,-0.0317,6.028,-4.61,19.26,40.97,36.79,NEUTRAL,0.0,1.75,0.0,LOW,
MORG.OL,2025-08-15,104.08,45.85,0.88,-0.1748,105.578,-1.42,15.07,20.72,41.62,NEUTRAL,0.0,1.75,0.0,LOW,
PEN.OL,2025-08-15,23.25,45.87,3.07,-0.0928,23.777,-2.22,12.89,38.29,41.6,NEUTRAL,0.0,1.75,0.0,LOW,
FRO.OL,2025-08-15,189.2,46.6,-3.98,-1.244,187.6717,0.81,12.65,53.73,33.74,NEUTRAL,0.0,1.75,0.0,LOW,
HELG.OL,2025-08-15,174.0,46.63,12.13,-1.5866,176.728,-1.54,19.62,49.85,49.78,NEUTRAL,0.0,1.75,0.0,LOW,
HEX.OL,2025-08-15,17.16,46.65,1.91,0.0188,17.4668,-1.76,22.53,52.77,42.23,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODF.OL,2025-08-15,120.2,47.06,-2.19,-1.1266,117.568,2.24,24.94,52.97,37.46,NEUTRAL,0.0,3.0,0.0,MODERATE,
BAKKA.OL,2025-08-15,430.0,47.38,-1.17,2.0081,441.32,-2.57,11.92,59.74,45.27,NEUTRAL,0.0,1.75,0.0,LOW,
ROGS.OL,2025-08-15,144.0,47.54,-3.08,-0.114,144.9332,-0.64,11.49,41.11,42.57,NEUTRAL,0.0,1.75,0.0,LOW,
TIETO.OL,2025-08-15,181.4,47.63,4.94,0.303,186.528,-2.75,14.26,29.5,56.55,NEUTRAL,0.0,1.75,0.0,LOW,
PCIB.OL,2025-08-15,1.495,47.74,4.47,0.0075,1.5858,-5.73,23.52,15.98,52.72,NEUTRAL,0.0,3.0,0.0,MODERATE,
SEAPT.OL,2025-08-15,0.138,47.82,-0.3,-0.0006,0.1492,-7.49,22.94,70.95,42.06,NEUTRAL,0.0,3.0,0.0,MODERATE,
BMA.OL,2025-08-15,18.3,48.17,-2.01,-0.0304,18.434,-0.73,22.26,55.47,45.62,NEUTRAL,0.0,3.0,0.0,MODERATE,
IOX.OL,2025-08-15,1.5,48.34,1.66,0.0042,1.5748,-4.75,29.61,33.58,49.95,NEUTRAL,0.0,3.0,0.0,MODERATE,
SPOL.OL,2025-08-15,189.0,48.7,3.34,-0.5672,189.3944,-0.21,20.08,49.88,48.09,NEUTRAL,0.0,3.0,0.0,MODERATE,
ASA.OL,2025-08-15,9.3,48.77,0.0,-0.0867,9.2126,0.95,21.51,29.89,43.72,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODFB.OL,2025-08-15,119.0,48.83,-0.84,-0.879,115.512,3.02,24.91,48.16,41.38,NEUTRAL,0.0,3.0,0.0,MODERATE,
NRC.OL,2025-08-15,7.15,48.84,-5.7,-0.0862,6.8866,3.82,27.99,32.27,40.97,NEUTRAL,0.0,3.0,0.0,MODERATE,
PARB.OL,2025-08-15,91.2,49.05,-1.52,-0.7332,87.474,4.26,32.55,60.9,30.39,NEUTRAL,0.0,5.0,0.0,HIGH,
SCATC.OL,2025-08-15,99.75,49.09,2.82,-0.8286,96.712,3.14,28.54,49.27,40.47,NEUTRAL,0.0,3.0,0.0,MODERATE,
VAR.OL,2025-08-15,34.25,49.23,1.35,-0.1944,33.951,0.88,18.23,26.84,41.23,NEUTRAL,0.0,1.75,0.0,LOW,
MELG.OL,2025-08-15,173.5,49.54,0.0,0.2546,175.9716,-1.4,45.08,18.43,58.4,NEUTRAL,0.0,5.0,0.0,HIGH,
NAPA.OL,2025-08-15,24.25,50.86,5.63,-0.0431,24.518,-1.09,13.42,40.56,61.09,NEUTRAL,0.0,1.75,0.0,LOW,
ODL.OL,2025-08-15,71.8,50.94,6.08,-0.4632,70.728,1.52,23.99,46.31,47.54,NEUTRAL,0.0,3.0,0.0,MODERATE,
GENT.OL,2025-08-15,57.8,51.09,0.0,0.2543,59.244,-2.44,13.46,48.2,58.73,NEUTRAL,0.0,1.75,0.0,LOW,
EIOF.OL,2025-08-15,13.25,51.14,-3.96,-0.023,12.96,2.24,14.31,72.48,41.45,NEUTRAL,0.0,1.75,0.0,LOW,
DOFG.OL,2025-08-15,93.55,51.27,-2.12,-0.2394,91.594,2.14,23.54,51.43,40.9,NEUTRAL,0.0,3.0,0.0,MODERATE,
MING.OL,2025-08-15,194.12,51.37,5.99,-0.1292,193.5928,0.27,10.65,31.75,56.88,NEUTRAL,0.0,1.75,0.0,LOW,
YAR.OL,2025-08-15,380.5,51.4,6.04,-0.7017,381.704,-0.32,15.46,56.23,60.28,NEUTRAL,0.0,1.75,0.0,LOW,
ACR.OL,2025-08-15,8.52,51.59,3.42,-0.1128,7.8768,8.17,25.65,36.7,43.03,NEUTRAL,0.0,3.0,0.0,MODERATE,
AKVA.OL,2025-08-15,87.8,51.82,-0.92,-0.1534,86.412,1.61,16.49,69.4,58.16,NEUTRAL,0.0,1.75,0.0,LOW,
SDSD.OL,2025-08-14,1.83,52.12,4.54,0.0005,1.8261,0.21,23.6,98.42,58.29,NEUTRAL,0.0,3.0,0.0,MODERATE,
DNO.OL,2025-08-15,14.2,52.54,0.75,-0.0325,13.8624,2.44,15.37,50.93,50.19,NEUTRAL,0.0,1.75,0.0,LOW,
GOD.OL,2025-08-15,9.64,53.06,0.0,-0.0302,9.3116,3.53,20.96,44.1,44.6,NEUTRAL,0.0,3.0,0.0,MODERATE,
SUBC.OL,2025-08-15,198.4,53.19,-0.21,-0.496,194.538,1.99,14.27,43.95,50.37,NEUTRAL,0.0,1.75,0.0,LOW,
AURG.OL,2025-08-14,236.0,53.25,0.0,-0.0468,234.354,0.7,11.7,41.71,55.85,NEUTRAL,0.0,1.75,0.0,LOW,
QEC.OL,2025-08-15,2.685,53.25,-1.08,-0.021,2.3256,15.46,44.61,60.41,41.66,NEUTRAL,0.0,5.0,0.0,HIGH,
JIN.OL,2025-08-15,6.24,53.63,-1.69,-0.0285,5.8788,6.14,39.86,55.4,44.87,NEUTRAL,0.0,5.0,0.0,HIGH,
SPIR.OL,2025-08-15,10.6,53.68,-1.17,-0.0542,10.0672,5.29,37.53,47.1,51.84,NEUTRAL,0.0,5.0,0.0,HIGH,
HAVI.OL,2025-08-15,1.58,53.73,-7.17,0.0064,1.4421,9.56,46.39,64.5,43.79,NEUTRAL,0.0,5.0,0.0,HIGH,
PHO.OL,2025-08-15,61.9,53.77,1.72,-0.471,57.716,7.25,34.5,56.05,51.93,NEUTRAL,0.0,5.0,0.0,HIGH,
SOFF.OL,2025-08-15,50.5,54.0,-3.8,-0.3654,46.544,8.5,37.5,53.9,43.87,NEUTRAL,0.0,5.0,0.0,HIGH,
SBO.OL,2025-08-15,36.9,54.18,0.0,-0.049,35.993,2.52,15.17,47.62,50.31,NEUTRAL,0.0,1.75,0.0,LOW,
ABG.OL,2025-08-15,7.0,54.36,-2.63,0.0032,6.9104,1.3,8.68,27.34,57.59,NEUTRAL,0.0,1.75,0.0,LOW,
LSG.OL,2025-08-15,48.42,54.43,1.41,0.0387,47.0952,2.81,21.14,49.08,53.72,NEUTRAL,0.0,3.0,0.0,MODERATE,
ZAL.OL,2025-08-15,76.2,54.56,-4.29,0.36,76.404,-0.27,24.17,56.33,64.71,NEUTRAL,0.0,3.0,0.0,MODERATE,
MEDI.OL,2025-08-15,228.0,54.57,2.16,-0.7172,216.0,5.56,17.37,53.91,58.1,NEUTRAL,0.0,1.75,0.0,LOW,
AFK.OL,2025-08-15,137.5,54.6,4.76,-0.1534,133.93,2.67,19.89,71.71,54.07,NEUTRAL,0.0,1.75,0.0,LOW,
AUSS.OL,2025-08-15,97.5,54.66,0.3,0.1023,95.114,2.51,23.86,47.33,52.67,NEUTRAL,0.0,3.0,0.0,MODERATE,
SPOG.OL,2025-08-15,76.3,54.7,13.68,-0.0612,75.9892,0.41,15.45,29.66,68.15,NEUTRAL,0.0,1.75,0.0,LOW,
FLNG.OL,2025-08-15,253.0,54.72,-6.11,-0.3529,240.69,5.11,12.04,40.61,41.6,NEUTRAL,0.0,1.75,0.0,LOW,
SBX.OL,2025-08-14,8.72,55.17,0.54,-0.0799,8.024,8.67,33.03,39.58,46.05,NEUTRAL,0.0,5.0,0.0,HIGH,
AKER.OL,2025-08-15,690.0,55.89,0.79,-0.2784,669.06,3.13,28.25,54.49,52.78,NEUTRAL,0.0,3.0,0.0,MODERATE,
B2I.OL,2025-08-15,16.4,56.85,1.59,-0.1087,15.1296,8.4,39.76,38.26,46.42,NEUTRAL,0.0,5.0,0.0,HIGH,
DNB.OL,2025-08-15,269.1,56.93,-0.43,1.3255,269.66,-0.21,22.19,84.55,72.25,NEUTRAL,0.0,3.0,0.0,MODERATE,
HAUTO.OL,2025-08-15,107.9,57.26,-5.88,-0.3858,98.098,9.99,39.96,56.87,42.27,NEUTRAL,0.0,5.0,0.0,HIGH,
KID.OL,2025-08-15,153.2,57.48,0.43,0.4627,149.868,2.22,16.95,63.02,63.5,NEUTRAL,0.0,1.75,0.0,LOW,
TOM.OL,2025-08-15,154.5,57.67,1.13,1.4576,153.918,0.38,12.71,60.12,73.15,NEUTRAL,0.0,1.75,0.0,LOW,
PYRUM.OL,2025-08-15,380.0,57.86,-1.19,0.2632,351.68,8.05,10.58,67.51,60.86,NEUTRAL,0.0,1.75,0.0,LOW,
MOBA.OL,2025-08-15,12.85,58.3,-5.15,0.0422,12.065,6.51,39.71,79.54,51.05,NEUTRAL,0.0,5.0,0.0,HIGH,
CLCO.OL,2025-08-15,76.0,58.33,-1.85,-0.1166,71.372,6.48,29.65,69.47,56.98,NEUTRAL,0.0,3.0,0.0,MODERATE,
EPR.OL,2025-08-15,96.7,58.41,6.14,-0.5881,91.02,6.24,28.48,49.93,59.01,NEUTRAL,0.0,3.0,0.0,MODERATE,
REACH.OL,2025-08-15,8.09,59.03,2.28,0.0165,7.8376,3.22,19.14,75.96,64.96,NEUTRAL,0.0,1.75,0.0,LOW,
ELK.OL,2025-08-15,25.84,59.39,0.82,0.0373,24.0916,7.26,20.65,68.23,62.01,NEUTRAL,0.0,3.0,0.0,MODERATE,
AFG.OL,2025-08-15,161.2,59.63,-7.47,0.3227,155.492,3.67,13.52,63.23,57.59,NEUTRAL,0.0,1.75,0.0,LOW,
BOR.OL,2025-08-15,20.7,59.73,4.33,-0.0902,18.742,10.45,35.17,76.53,62.79,NEUTRAL,0.0,5.0,0.0,HIGH,
2020.OL,2025-08-15,133.0,60.33,-7.96,0.2692,124.6138,6.73,15.74,66.17,59.55,NEUTRAL,0.0,1.75,0.0,LOW,
MOWI.OL,2025-08-15,202.4,60.41,2.73,0.5789,193.992,4.33,19.47,56.35,64.6,NEUTRAL,0.0,1.75,0.0,LOW,
SALM.OL,2025-08-15,460.0,60.57,4.22,3.3384,433.5909,6.09,21.73,67.97,63.24,NEUTRAL,0.0,3.0,0.0,MODERATE,
PSE.OL,2025-08-15,4.3,60.8,3.55,0.0378,3.936,9.25,23.3,79.41,72.18,NEUTRAL,0.0,3.0,0.0,MODERATE,
NAS.OL,2025-08-15,16.2,61.01,2.21,-0.0747,14.7169,10.08,28.18,53.84,68.56,NEUTRAL,0.0,3.0,0.0,MODERATE,
WAWI.OL,2025-08-15,98.65,61.28,-2.53,0.119,89.137,10.67,31.13,58.48,54.48,NEUTRAL,0.0,5.0,0.0,HIGH,
VENDB.OL,2025-08-15,389.0,61.7,-3.39,-1.6664,359.112,8.32,17.59,41.84,54.15,NEUTRAL,0.0,1.75,0.0,LOW,
BWO.OL,2025-08-15,36.45,61.76,-0.59,-0.0349,33.678,8.23,35.31,76.47,53.28,NEUTRAL,0.0,5.0,0.0,HIGH,
WWIB.OL,2025-08-15,466.0,62.0,4.73,0.2068,439.17,6.11,36.44,57.15,61.85,NEUTRAL,0.0,5.0,0.0,HIGH,
HSHP.OL,2025-08-15,75.0,62.16,-6.46,0.046,67.2488,11.53,42.12,70.32,56.51,NEUTRAL,0.0,5.0,0.0,HIGH,
PLT.OL,2025-08-15,4.91,62.21,-3.63,0.0322,4.2223,16.29,27.57,52.26,62.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
HSPG.OL,2025-08-15,171.0,62.61,0.0,0.2317,169.7668,0.73,76.82,85.72,83.51,NEUTRAL,0.0,5.0,0.0,HIGH,
VENDA.OL,2025-08-15,411.2,62.67,-3.33,-1.5813,376.9523,9.09,26.54,49.75,56.53,NEUTRAL,0.0,3.0,0.0,MODERATE,
BWLPG.OL,2025-08-15,149.5,63.11,-2.93,-0.099,131.642,13.57,33.85,55.36,58.1,NEUTRAL,0.0,5.0,0.0,HIGH,
RING.OL,2025-08-15,390.0,63.14,0.0,1.1421,381.103,2.33,20.59,86.04,74.27,NEUTRAL,0.0,3.0,0.0,MODERATE,
ENH.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
SWON.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
