# oslo-screener report=report_2026-04-09T0753Z.csv data_fetch_started=2026-04-09T07:53:29Z data_fetch_completed=2026-04-09T07:53:47Z generated_at=2026-04-09T07:53:47Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ASA.OL,2026-04-09,1.184,13.38,1.15,-0.2222,4.584,-74.17,57.49,14.1,11.84,BUY,2,5.0,3.0,HIGH
RING.OL,2026-04-09,443.8,65.28,-0.24,-0.4945,416.8519,6.46,25.65,45.19,61.24,SELL,3,3.0,5.0,MODERATE
EIOF.OL,2026-04-09,16.25,67.94,-1.25,0.025,14.315,13.52,30.49,75.59,62.0,SELL,2,5.0,3.0,HIGH
JIN.OL,2026-04-09,5.96,69.5,-2.36,0.04,5.6844,4.85,31.44,88.16,79.41,SELL,2,5.0,3.0,HIGH
ROGS.OL,2026-04-09,150.34,73.58,-0.11,0.1847,139.8057,7.53,51.53,67.68,78.97,SELL,2,5.0,3.0,HIGH
SWON.OL,2026-04-09,72.1,31.65,-2.82,-0.8054,86.274,-16.43,20.45,40.9,25.57,BUY-watch,1,3.0,1.5,MODERATE
PARB.OL,2026-04-09,87.7,65.07,0.68,0.4608,83.822,4.63,18.94,75.25,80.17,SELL-watch,1,1.75,1.5,LOW
SPOG.OL,2026-04-09,80.7,66.31,2.52,0.1229,75.9177,6.3,28.36,65.32,72.32,SELL-watch,1,3.0,1.5,MODERATE
PYRUM.OL,2026-04-08,299.0,66.34,22.16,1.8704,293.38,1.92,9.76,14.34,89.89,SELL-watch,1,1.75,1.5,LOW
WWIB.OL,2026-04-09,681.0,66.42,3.26,3.0245,638.82,6.6,19.15,56.82,80.14,SELL-watch,1,1.75,1.5,LOW
AKSO.OL,2026-04-09,47.2,68.3,5.24,0.1211,40.3844,16.88,50.03,58.14,69.02,SELL-watch,1,5.0,1.5,HIGH
GOD.OL,2026-04-09,11.5,68.61,1.35,0.1171,10.3702,10.89,19.21,89.58,83.87,SELL-watch,1,1.75,1.5,LOW
SOFF.OL,2026-04-09,68.7,69.73,2.96,0.2389,56.305,22.01,47.26,71.5,63.7,SELL-watch,1,5.0,1.5,HIGH
MING.OL,2026-04-09,209.9,70.4,2.74,1.3012,194.069,8.16,22.69,65.83,82.97,SELL-watch,1,3.0,1.5,MODERATE
NONG.OL,2026-04-09,159.88,71.71,1.59,0.8505,147.8152,8.16,20.09,75.87,86.18,SELL-watch,1,3.0,1.5,MODERATE
HUNT.OL,2026-04-09,6.6,72.76,5.51,0.0153,3.9252,68.14,42.18,64.22,79.58,SELL-watch,1,5.0,1.5,HIGH
NHY.OL,2026-04-09,108.0,73.35,2.07,1.6863,90.6718,19.11,22.2,61.22,84.56,SELL-watch,1,3.0,1.5,MODERATE
ZAL.OL,2026-04-09,98.6,73.99,0.75,-0.1077,86.044,14.59,45.5,40.12,85.09,SELL-watch,2,5.0,3.0,HIGH
VVL.OL,2026-04-09,496.0,76.26,3.13,5.4783,418.56,18.5,31.73,70.14,84.38,SELL-watch,1,5.0,1.5,HIGH
SCATC.OL,2026-04-09,135.3,76.41,1.14,1.6004,119.612,13.12,25.49,54.76,90.46,SELL-watch,1,3.0,1.5,MODERATE
SOGN.OL,2026-04-09,369.95,76.65,6.04,4.8551,304.417,21.53,37.98,92.38,83.53,SELL-watch,1,5.0,1.5,HIGH
SUBC.OL,2026-04-09,314.6,77.0,4.58,4.1266,261.252,20.42,29.97,64.86,84.65,SELL-watch,1,3.0,1.5,MODERATE
AKVA.OL,2026-04-09,124.5,78.92,9.42,0.9465,99.242,25.45,47.18,76.59,85.52,SELL-watch,1,5.0,1.5,HIGH
GYL.OL,2026-04-08,430.0,36.04,0.0,-0.2779,453.16,-5.11,15.26,29.88,30.18,NEUTRAL,0,1.75,0.0,LOW
PHO.OL,2026-04-09,59.1,40.45,0.85,-0.5377,64.55,-8.44,30.63,36.98,40.3,NEUTRAL,0,5.0,0.0,HIGH
PCIB.OL,2026-04-09,0.151,41.66,-3.68,-0.0023,0.1954,-22.73,30.61,53.94,30.53,NEUTRAL,0,5.0,0.0,HIGH
INIFY.OL,2026-04-08,3.96,42.19,-0.41,-0.1149,4.056,-2.37,16.42,63.45,33.45,NEUTRAL,0,1.75,0.0,LOW
HELG.OL,2026-04-09,160.02,42.86,-7.21,-0.1423,162.0934,-1.28,19.56,36.72,31.36,NEUTRAL,0,1.75,0.0,LOW
GSF.OL,2026-04-09,70.6,43.66,-18.6,0.2402,72.84,-3.08,16.81,52.01,35.82,NEUTRAL,0,1.75,0.0,LOW
ACR.OL,2026-04-09,6.75,44.17,0.41,0.0445,7.4014,-8.8,49.43,15.23,57.1,NEUTRAL,0,5.0,0.0,HIGH
WSTEP.OL,2026-04-09,17.5,44.63,0.0,0.0117,18.053,-3.06,15.37,61.57,42.47,NEUTRAL,0,1.75,0.0,LOW
EMGS.OL,2026-04-09,0.26,45.25,0.99,-0.0084,0.2986,-12.92,50.22,58.91,37.48,NEUTRAL,0,5.0,0.0,HIGH
ENTRA.OL,2026-04-09,107.2,46.67,-2.01,0.3566,111.1,-3.51,16.05,35.84,58.62,NEUTRAL,0,1.75,0.0,LOW
NAPA.OL,2026-04-09,31.1,47.62,0.59,-0.1044,32.697,-4.88,19.48,32.16,52.44,NEUTRAL,0,1.75,0.0,LOW
AFG.OL,2026-04-09,175.6,47.92,0.0,0.512,181.756,-3.39,34.31,42.54,60.6,NEUTRAL,0,5.0,0.0,HIGH
KOA.OL,2026-04-09,1.986,48.33,2.76,0.0057,2.0713,-4.12,28.24,44.36,56.36,NEUTRAL,0,3.0,0.0,MODERATE
BWO.OL,2026-04-09,50.7,48.75,8.21,-0.2461,50.2992,0.8,15.93,61.22,45.48,NEUTRAL,0,1.75,0.0,LOW
BOR.OL,2026-04-08,16.6,48.85,1.54,0.0506,17.1218,-3.05,14.07,39.22,57.57,NEUTRAL,0,1.75,0.0,LOW
NAS.OL,2026-04-09,14.795,49.14,-5.18,0.1444,15.7152,-5.86,23.33,56.64,55.09,NEUTRAL,0,3.0,0.0,MODERATE
QEC.OL,2026-04-09,1.976,49.14,2.93,-0.0121,1.9146,3.2,23.41,66.42,45.72,NEUTRAL,0,3.0,0.0,MODERATE
AFK.OL,2026-04-09,162.5,49.85,0.0,0.0641,163.62,-0.68,14.15,26.85,54.39,NEUTRAL,0,1.75,0.0,LOW
HYPRO.OL,2026-04-09,1.6,50.07,-1.55,0.0195,1.6453,-2.75,15.59,55.72,47.85,NEUTRAL,0,1.75,0.0,LOW
MULTI.OL,2026-04-08,160.0,50.27,-2.76,0.4145,161.242,-0.77,9.69,31.58,50.96,NEUTRAL,0,1.75,0.0,LOW
MOWI.OL,2026-04-09,220.8,51.12,-3.96,0.9264,221.7378,-0.42,13.46,49.43,53.83,NEUTRAL,0,1.75,0.0,LOW
HAVI.OL,2026-04-09,1.245,51.4,0.66,-0.0119,1.1168,11.48,20.71,59.46,45.69,NEUTRAL,0,3.0,0.0,MODERATE
VOW.OL,2026-04-09,2.475,51.5,0.3,0.0198,2.5552,-3.14,21.77,56.15,62.32,NEUTRAL,0,3.0,0.0,MODERATE
TOM.OL,2026-04-09,116.5,51.96,-2.28,0.9173,118.914,-2.03,25.72,52.88,58.09,NEUTRAL,0,3.0,0.0,MODERATE
NRC.OL,2026-04-09,7.95,52.01,0.2,0.0458,8.166,-2.65,20.39,21.8,62.58,NEUTRAL,0,3.0,0.0,MODERATE
IDEX.OL,2026-04-09,9.56,52.04,-3.36,-0.262,7.8108,22.4,29.91,30.52,45.34,NEUTRAL,0,3.0,0.0,MODERATE
GENT.OL,2026-04-09,40.7,53.03,0.94,0.6501,43.726,-6.92,11.51,39.5,72.07,NEUTRAL,0,1.75,0.0,LOW
DNO.OL,2026-04-09,19.4,53.06,3.73,-0.123,17.1704,12.99,32.83,56.09,43.38,NEUTRAL,0,5.0,0.0,HIGH
ELK.OL,2026-04-09,28.9,53.32,-2.87,0.1597,28.6348,0.93,12.69,57.8,60.55,NEUTRAL,0,1.75,0.0,LOW
TEL.OL,2026-04-09,170.0,53.41,0.97,0.1,169.85,0.09,16.89,37.43,61.08,NEUTRAL,0,1.75,0.0,LOW
ENH.OL,2026-04-09,8.84,53.65,2.4,0.0246,8.7147,1.44,16.26,12.2,59.47,NEUTRAL,0,1.75,0.0,LOW
TIETO.OL,2026-04-09,209.8,53.66,-2.26,1.2233,207.3122,1.2,13.99,81.51,59.84,NEUTRAL,0,1.75,0.0,LOW
B2I.OL,2026-04-09,23.85,53.72,-0.52,-0.0274,23.092,3.28,27.17,58.19,59.03,NEUTRAL,0,3.0,0.0,MODERATE
IOX.OL,2026-04-09,5.28,53.72,3.56,-0.196,3.1102,69.76,36.43,48.2,50.21,NEUTRAL,0,5.0,0.0,HIGH
SALM.OL,2026-04-09,577.5,53.94,-0.82,2.5726,571.68,1.02,12.8,39.73,60.48,NEUTRAL,0,1.75,0.0,LOW
ATEA.OL,2026-04-09,142.8,54.1,-2.77,0.8375,143.5,-0.49,20.6,46.65,63.44,NEUTRAL,0,3.0,0.0,MODERATE
ODF.OL,2026-04-09,124.0,54.26,0.0,0.8076,123.1339,0.7,13.0,45.25,65.32,NEUTRAL,0,1.75,0.0,LOW
VAR.OL,2026-04-09,45.76,54.27,4.8,-0.4941,39.1079,17.01,33.74,59.99,45.37,NEUTRAL,0,5.0,0.0,HIGH
EQNR.OL,2026-04-09,376.2,54.74,3.91,-4.6369,313.9144,19.84,44.55,73.65,43.77,NEUTRAL,0,5.0,0.0,HIGH
MELG.OL,2026-04-09,189.98,54.96,-0.0,-0.1232,185.6822,2.31,13.59,40.6,58.22,NEUTRAL,0,1.75,0.0,LOW
SDSD.OL,2026-04-09,1.89,54.98,11.12,0.0007,1.8747,0.82,10.16,20.45,62.18,NEUTRAL,0,1.75,0.0,LOW
SKUE.OL,2026-04-09,334.85,54.98,0.0,0.3152,327.8184,2.14,28.48,48.1,57.23,NEUTRAL,0,3.0,0.0,MODERATE
YAR.OL,2026-04-09,549.0,55.23,2.61,-0.9963,494.574,11.0,24.36,50.63,50.03,NEUTRAL,0,3.0,0.0,MODERATE
ORK.OL,2026-04-09,122.1,55.38,1.85,0.576,121.736,0.3,23.67,43.09,66.25,NEUTRAL,0,3.0,0.0,MODERATE
SBO.OL,2026-04-09,34.75,55.39,1.21,0.1538,34.558,0.56,17.7,54.84,69.17,NEUTRAL,0,1.75,0.0,LOW
ININ.OL,2026-04-09,3.0,55.51,7.89,0.0123,2.9786,0.72,11.45,35.09,69.17,NEUTRAL,0,1.75,0.0,LOW
LSG.OL,2026-04-09,50.3,55.64,-3.83,0.1318,49.1036,2.44,16.28,47.97,62.56,NEUTRAL,0,1.75,0.0,LOW
KIT.OL,2026-04-09,100.6,55.66,1.93,0.0578,95.997,4.79,19.98,30.03,64.51,NEUTRAL,0,1.75,0.0,LOW
PLT.OL,2026-04-09,6.0,56.38,8.21,0.0607,6.091,-1.49,34.2,44.64,73.85,NEUTRAL,0,5.0,0.0,HIGH
SATS.OL,2026-04-09,43.55,56.69,-1.34,0.0186,41.9998,3.69,18.64,44.92,61.21,NEUTRAL,0,1.75,0.0,LOW
2020.OL,2026-04-09,138.1,56.99,2.37,0.8076,135.5788,1.86,17.21,64.57,61.49,NEUTRAL,0,1.75,0.0,LOW
ODL.OL,2026-04-09,103.2,57.65,4.88,0.2721,99.1162,4.12,19.17,29.75,61.33,NEUTRAL,0,1.75,0.0,LOW
NORCO.OL,2026-04-09,41.65,57.69,0.93,0.2934,41.306,0.83,15.85,34.44,68.7,NEUTRAL,0,1.75,0.0,LOW
AKER.OL,2026-04-09,1068.0,57.86,6.36,-10.4747,979.62,9.02,33.99,15.11,51.28,NEUTRAL,0,5.0,0.0,HIGH
NOD.OL,2026-04-09,156.8,57.89,-1.4,0.2748,144.95,8.18,8.69,45.61,62.0,NEUTRAL,0,1.75,0.0,LOW
PSE.OL,2026-04-09,6.05,58.18,6.9,-0.0099,5.183,16.73,20.96,65.32,54.61,NEUTRAL,0,3.0,0.0,MODERATE
BAKKA.OL,2026-04-09,468.0,58.33,-1.85,3.1696,456.272,2.57,15.26,34.96,69.88,NEUTRAL,0,1.75,0.0,LOW
SOAG.OL,2026-04-08,442.95,58.46,3.73,1.2971,425.9943,3.98,22.43,96.15,61.91,NEUTRAL,0,3.0,0.0,MODERATE
BRG.OL,2026-04-09,176.4,58.59,3.35,1.4214,175.136,0.72,25.58,30.79,72.39,NEUTRAL,0,3.0,0.0,MODERATE
BMA.OL,2026-04-09,16.8,58.61,-7.23,0.0302,15.534,8.15,19.23,61.01,57.69,NEUTRAL,0,1.75,0.0,LOW
PRS.OL,2026-04-09,3.585,58.91,1.81,0.0451,3.4115,5.09,21.64,62.68,63.1,NEUTRAL,0,3.0,0.0,MODERATE
REACH.OL,2026-04-09,7.06,58.91,3.42,0.0319,6.8538,3.01,28.39,44.71,65.55,NEUTRAL,0,3.0,0.0,MODERATE
ABG.OL,2026-04-09,8.13,59.07,-0.91,0.0277,8.063,0.83,15.59,68.22,76.41,NEUTRAL,0,1.75,0.0,LOW
VEI.OL,2026-04-09,194.6,59.3,3.2,0.0935,188.588,3.19,17.51,41.61,71.06,NEUTRAL,0,1.75,0.0,LOW
