# oslo-screener report=report_2026-01-19T0657Z.csv data_fetch_started=2026-01-19T06:57:10Z data_fetch_completed=2026-01-19T06:57:38Z generated_at=2026-01-19T06:57:38Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
VEI.OL,2026-01-16,182.6,68.25,-0.68,0.1739,170.06,7.37,45.77,66.01,71.28,SELL,2,5.0,3.0,HIGH
NHY.OL,2026-01-16,83.8,68.26,-6.0,0.2397,75.2252,11.4,38.26,63.47,65.35,SELL,2,5.0,3.0,HIGH
SPIR.OL,2026-01-16,8.44,68.3,-2.79,-0.0517,7.736,9.1,49.77,58.61,51.35,SELL,3,5.0,5.0,HIGH
PHO.OL,2026-01-16,78.3,76.63,-1.71,0.3546,65.644,19.28,46.53,82.16,76.06,SELL,2,5.0,3.0,HIGH
HSPG.OL,2026-01-16,153.02,31.09,0.0,-0.3762,157.5028,-2.85,19.85,86.41,11.38,BUY-watch,1,1.75,1.5,LOW
KID.OL,2026-01-16,125.6,31.58,-4.68,-0.6377,132.7112,-5.36,34.36,10.67,19.99,BUY-watch,1,5.0,1.5,HIGH
HEX.OL,2026-01-16,8.66,65.22,3.12,0.1047,7.4522,16.21,26.34,63.32,77.54,SELL-watch,1,3.0,1.5,MODERATE
HUNT.OL,2026-01-16,2.36,65.42,1.92,0.0349,1.7894,31.89,32.22,56.33,70.42,SELL-watch,1,5.0,1.5,HIGH
FRO.OL,2026-01-16,267.2,66.99,3.5,5.438,240.3403,11.18,25.94,75.71,75.32,SELL-watch,1,3.0,1.5,MODERATE
RING.OL,2026-01-16,418.0,68.01,0.0,-0.093,395.803,5.61,19.18,54.6,66.44,SELL-watch,2,1.75,3.0,LOW
EQNR.OL,2026-01-16,256.0,68.98,6.83,2.1351,237.181,7.93,22.36,69.47,78.67,SELL-watch,1,3.0,1.5,MODERATE
BWO.OL,2026-01-16,46.3,70.93,3.09,-0.0335,39.4591,17.34,41.42,71.79,71.56,SELL-watch,2,5.0,3.0,HIGH
BWLPG.OL,2026-01-16,147.8,71.15,4.22,1.7759,130.2737,13.45,17.84,66.97,82.5,SELL-watch,1,1.75,1.5,LOW
AKER.OL,2026-01-16,829.0,72.2,4.79,7.2472,772.75,7.28,22.47,82.51,84.59,SELL-watch,1,3.0,1.5,MODERATE
SUBC.OL,2026-01-16,222.6,72.66,1.25,1.3321,197.812,12.53,35.91,77.3,81.56,SELL-watch,1,5.0,1.5,HIGH
WWIB.OL,2026-01-16,595.0,74.06,1.84,4.153,519.87,14.45,36.0,86.26,76.54,SELL-watch,1,5.0,1.5,HIGH
B2I.OL,2026-01-16,20.15,75.51,2.29,0.1197,17.5414,14.87,48.18,75.51,78.19,SELL-watch,1,5.0,1.5,HIGH
SCATC.OL,2026-01-16,116.3,77.25,2.3,0.9596,103.671,12.18,37.0,63.9,86.44,SELL-watch,1,5.0,1.5,HIGH
WWI.OL,2026-01-16,656.0,77.89,1.71,5.2969,563.63,16.39,44.13,86.56,81.98,SELL-watch,1,5.0,1.5,HIGH
KIT.OL,2026-01-16,81.7,78.93,5.25,0.5239,68.685,18.95,47.87,95.24,87.56,SELL-watch,1,5.0,1.5,HIGH
MOBA.OL,2026-01-02,16.05,79.43,0.0,0.2647,13.692,17.22,31.66,77.88,91.33,SELL-watch,1,5.0,1.5,HIGH
SOFF.OL,2026-01-16,50.2,79.57,1.36,0.6024,43.6707,14.95,38.46,89.75,92.83,SELL-watch,1,5.0,1.5,HIGH
AFK.OL,2026-01-16,153.0,82.97,4.22,1.5977,135.02,13.32,19.03,83.25,95.95,SELL-watch,1,1.75,1.5,LOW
DOFG.OL,2026-01-16,109.1,83.59,2.07,1.3843,95.5478,14.18,29.58,93.33,95.52,SELL-watch,1,3.0,1.5,MODERATE
KOG.OL,2026-01-16,332.4,84.2,8.08,5.0349,257.721,28.98,35.48,81.29,92.64,SELL-watch,1,5.0,1.5,HIGH
HAVI.OL,2026-01-16,0.852,36.28,-10.01,0.0131,1.0595,-19.59,29.99,68.91,29.98,NEUTRAL,0,3.0,0.0,MODERATE
EMGS.OL,2026-01-16,0.2,36.84,8.45,0.0077,0.3002,-33.38,26.08,19.72,49.72,NEUTRAL,0,3.0,0.0,MODERATE
SALM.OL,2026-01-16,571.0,37.98,-4.05,-4.2763,589.3,-3.11,27.33,24.51,31.28,NEUTRAL,0,3.0,0.0,MODERATE
ASA.OL,2026-01-16,6.7,38.0,0.0,-0.0296,7.1781,-6.66,23.48,45.36,27.03,NEUTRAL,0,3.0,0.0,MODERATE
MOWI.OL,2026-01-16,223.4,38.01,-10.75,-1.9456,229.9418,-2.84,27.36,18.68,30.93,NEUTRAL,0,3.0,0.0,MODERATE
GJF.OL,2026-01-16,279.2,38.06,-2.07,-2.569,284.716,-1.94,30.1,24.24,28.04,NEUTRAL,0,5.0,0.0,HIGH
