# oslo-screener report=report_2026-01-09T0651Z.csv data_fetch_started=2026-01-09T06:50:50Z data_fetch_completed=2026-01-09T06:51:29Z generated_at=2026-01-09T06:51:29Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
PSE.OL,2026-01-08,4.7,51.52,-3.77,0.0116,4.6608,0.84,46.68,75.96,50.8,NEUTRAL,0.0,5.0,0.0,HIGH,
POL.OL,2026-01-08,54.0,51.81,-5.65,-0.0451,51.872,4.1,18.47,86.86,48.54,NEUTRAL,0.0,1.75,0.0,LOW,
LSG.OL,2026-01-08,49.04,51.82,-3.6,-0.0091,47.6664,2.88,26.06,79.48,38.46,NEUTRAL,0.0,3.0,0.0,MODERATE,
EPR.OL,2026-01-08,93.1,51.84,-1.84,-0.1289,90.946,2.37,19.03,50.47,46.0,NEUTRAL,0.0,1.75,0.0,LOW,
SOAG.OL,2026-01-08,451.0,51.87,1.42,-1.1159,443.975,1.58,16.14,50.14,46.52,NEUTRAL,0.0,1.75,0.0,LOW,
TOM.OL,2026-01-08,134.1,51.87,-4.84,-0.1021,128.24,4.57,13.39,60.13,45.53,NEUTRAL,0.0,1.75,0.0,LOW,
ENTRA.OL,2026-01-08,113.0,51.89,-2.42,0.0362,111.948,0.94,17.89,54.67,50.72,NEUTRAL,0.0,1.75,0.0,LOW,
AKER.OL,2026-01-08,764.0,51.95,0.0,3.5761,767.7572,-0.49,20.69,51.93,51.34,NEUTRAL,0.0,3.0,0.0,MODERATE,
SWON.OL,2026-01-08,111.44,52.05,1.66,-0.4105,106.9196,4.23,16.94,51.24,47.05,NEUTRAL,0.0,1.75,0.0,LOW,
INIFY.OL,2026-01-08,4.1,52.14,8.07,0.064,4.2984,-4.62,29.87,59.11,57.77,NEUTRAL,0.0,3.0,0.0,MODERATE,
ININ.OL,2026-01-08,3.0,52.31,2.96,-0.0033,2.902,3.38,14.46,68.76,49.86,NEUTRAL,0.0,1.75,0.0,LOW,
SBO.OL,2026-01-08,35.85,52.68,-5.88,-0.0114,34.409,4.19,31.95,75.24,43.69,NEUTRAL,0.0,5.0,0.0,HIGH,
SATS.OL,2026-01-08,39.85,52.71,2.47,-0.2086,38.488,3.54,21.59,48.94,50.01,NEUTRAL,0.0,3.0,0.0,MODERATE,
MING.OL,2026-01-08,198.48,52.78,4.53,-0.5999,192.6944,3.0,29.05,64.36,44.48,NEUTRAL,0.0,3.0,0.0,MODERATE,
QEC.OL,2026-01-08,2.315,52.83,-2.46,0.0088,2.2465,3.05,30.1,56.6,48.57,NEUTRAL,0.0,5.0,0.0,HIGH,
BRG.OL,2026-01-08,195.2,52.96,-6.5,0.0175,190.456,2.49,8.02,52.55,45.77,NEUTRAL,0.0,1.75,0.0,LOW,
DNB.OL,2026-01-08,277.0,53.15,0.0,-0.447,269.49,2.79,24.55,55.06,40.76,NEUTRAL,0.0,3.0,0.0,MODERATE,
MULTI.OL,2026-01-08,174.5,53.21,-2.56,-0.2437,167.61,4.11,42.0,73.62,43.89,NEUTRAL,0.0,5.0,0.0,HIGH,
PARB.OL,2026-01-08,88.8,53.73,0.83,-0.0251,86.4,2.78,20.1,43.66,46.88,NEUTRAL,0.0,3.0,0.0,MODERATE,
SDSD.OL,2026-01-08,1.865,53.88,1.87,0.0006,1.8476,0.94,18.5,79.8,54.98,NEUTRAL,0.0,1.75,0.0,LOW,
TIETO.OL,2026-01-08,217.4,54.3,-4.64,-0.2656,213.76,1.7,27.62,70.79,53.64,NEUTRAL,0.0,3.0,0.0,MODERATE,
AURG.OL,2026-01-08,260.0,54.54,5.0,-0.2687,251.312,3.46,16.57,33.28,53.82,NEUTRAL,0.0,1.75,0.0,LOW,
ORK.OL,2026-01-08,111.0,55.19,5.84,-0.3466,107.264,3.48,28.19,52.81,51.91,NEUTRAL,0.0,3.0,0.0,MODERATE,
ABG.OL,2026-01-08,8.15,55.34,-1.17,-0.0382,7.7418,5.27,25.75,37.01,43.71,NEUTRAL,0.0,3.0,0.0,MODERATE,
KOA.OL,2026-01-08,2.12,55.39,-4.08,-0.0158,1.9164,10.63,25.33,22.67,53.98,NEUTRAL,0.0,3.0,0.0,MODERATE,
BOR.OL,2026-01-08,18.95,55.45,8.41,-0.0909,17.981,5.39,26.41,63.68,55.36,NEUTRAL,0.0,3.0,0.0,MODERATE,
AKSO.OL,2026-01-08,31.36,55.68,3.6,0.0709,30.442,3.02,24.07,63.78,57.89,NEUTRAL,0.0,3.0,0.0,MODERATE,
NOD.OL,2026-01-08,137.4,55.76,-7.17,1.492,136.68,0.53,23.62,74.29,61.89,NEUTRAL,0.0,3.0,0.0,MODERATE,
ACR.OL,2026-01-08,7.64,56.35,1.38,0.0105,7.272,5.06,37.83,64.48,52.28,NEUTRAL,0.0,5.0,0.0,HIGH,
REACH.OL,2026-01-08,6.7,56.38,-3.57,0.06,6.505,3.0,22.15,60.98,58.57,NEUTRAL,0.0,3.0,0.0,MODERATE,
FRO.OL,2026-01-08,239.8,57.23,4.26,1.5091,238.4261,0.58,20.5,55.36,70.8,NEUTRAL,0.0,3.0,0.0,MODERATE,
GYL.OL,2026-01-08,468.0,57.37,11.08,-0.173,435.88,7.37,27.08,28.57,54.54,NEUTRAL,0.0,3.0,0.0,MODERATE,
GOD.OL,2026-01-08,10.2,57.48,2.87,-0.0192,9.4594,7.83,31.36,57.63,53.38,NEUTRAL,0.0,5.0,0.0,HIGH,
ODL.OL,2026-01-08,88.3,57.68,-0.71,0.0266,83.3327,5.96,32.62,51.75,55.92,NEUTRAL,0.0,5.0,0.0,HIGH,
AFG.OL,2026-01-08,186.6,57.91,-0.5,-0.4857,177.3874,5.19,28.82,71.5,55.7,NEUTRAL,0.0,3.0,0.0,MODERATE,
AFK.OL,2026-01-08,137.0,58.11,2.8,0.1381,133.82,2.38,10.21,70.05,67.72,NEUTRAL,0.0,1.75,0.0,LOW,
2020.OL,2026-01-08,144.7,58.18,-1.32,0.2437,140.7284,2.82,12.21,66.9,62.75,NEUTRAL,0.0,1.75,0.0,LOW,
WSTEP.OL,2026-01-08,18.9,58.2,9.52,0.1024,18.464,2.36,18.17,92.93,64.84,NEUTRAL,0.0,1.75,0.0,LOW,
MEDI.OL,2026-01-08,266.0,58.4,1.97,0.8889,255.02,4.31,26.81,49.44,66.5,NEUTRAL,0.0,3.0,0.0,MODERATE,
SOGN.OL,2026-01-08,282.0,58.4,2.84,-0.2856,271.169,3.99,20.42,42.49,64.21,NEUTRAL,0.0,3.0,0.0,MODERATE,
ATEA.OL,2026-01-08,158.0,58.97,6.54,-0.6725,151.4624,4.32,26.97,39.18,61.5,NEUTRAL,0.0,3.0,0.0,MODERATE,
GENT.OL,2026-01-08,58.2,59.08,4.26,0.0667,55.68,4.53,16.89,65.18,70.58,NEUTRAL,0.0,1.75,0.0,LOW,
HEX.OL,2026-01-08,8.14,59.38,5.81,0.0694,7.5814,7.37,19.23,66.28,71.36,NEUTRAL,0.0,1.75,0.0,LOW,
HSHP.OL,2026-01-08,94.9,60.54,5.23,-0.0292,87.2231,8.8,22.77,47.46,70.24,NEUTRAL,0.0,3.0,0.0,MODERATE,
NONG.OL,2026-01-08,149.9,60.64,0.11,-0.1428,143.2648,4.63,19.56,68.95,55.93,NEUTRAL,0.0,1.75,0.0,LOW,
SUBC.OL,2026-01-08,209.4,61.2,-1.56,1.0434,193.9091,7.99,26.15,62.52,59.08,NEUTRAL,0.0,3.0,0.0,MODERATE,
SCATC.OL,2026-01-08,107.0,61.79,1.46,0.3234,102.771,4.11,27.16,74.7,64.16,NEUTRAL,0.0,3.0,0.0,MODERATE,
NHY.OL,2026-01-08,80.14,63.04,-7.46,0.2834,73.4372,9.13,38.41,71.37,55.47,NEUTRAL,0.0,5.0,0.0,HIGH,
WAWI.OL,2026-01-08,103.0,63.07,-2.38,-0.3937,91.993,11.97,37.83,42.44,64.25,NEUTRAL,0.0,5.0,0.0,HIGH,
HUNT.OL,2026-01-08,2.16,63.26,7.34,-0.0243,1.6693,29.4,36.74,47.04,72.75,NEUTRAL,0.0,5.0,0.0,HIGH,
MORG.OL,2026-01-08,115.0,63.77,-2.53,0.4658,104.9794,9.55,34.17,53.37,58.26,NEUTRAL,0.0,5.0,0.0,HIGH,
BWLPG.OL,2026-01-08,137.7,63.88,1.46,1.5486,128.9666,6.77,12.93,69.51,76.17,NEUTRAL,0.0,1.75,0.0,LOW,
DOFG.OL,2026-01-08,97.7,63.88,1.57,0.4838,93.3354,4.68,15.75,46.77,75.33,NEUTRAL,0.0,1.75,0.0,LOW,
WWIB.OL,2026-01-08,547.0,63.96,-6.83,0.6696,507.23,7.84,26.76,73.71,60.15,NEUTRAL,0.0,3.0,0.0,MODERATE,
TRE.OL,2025-12-12,39.5,64.51,0.0,0.1807,35.3084,11.87,21.48,99.46,75.03,NEUTRAL,0.0,3.0,0.0,MODERATE,
VENDB.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
