# oslo-screener report=report_2026-03-19T0713Z.csv data_fetch_started=2026-03-19T07:12:36Z data_fetch_completed=2026-03-19T07:13:03Z generated_at=2026-03-19T07:13:03Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ACR.OL,2026-03-18,6.92,33.05,1.06,-0.005,7.7628,-10.86,42.94,31.37,32.08,BUY,2,5.0,3.0,HIGH
HUNT.OL,2026-03-18,5.59,66.45,-0.16,-0.0121,3.2302,73.05,46.68,58.34,67.05,SELL,3,5.0,5.0,HIGH
NOD.OL,2026-03-18,160.8,66.98,-0.43,1.8977,140.974,14.06,13.72,73.85,79.42,SELL,2,1.75,3.0,LOW
ROGS.OL,2026-03-18,156.5,71.01,-0.49,0.1445,146.1124,7.11,49.0,68.0,76.74,SELL,2,5.0,3.0,HIGH
PEN.OL,2026-03-18,31.4,84.43,-0.54,0.3528,23.3078,34.72,50.23,84.33,90.12,SELL,2,5.0,3.0,HIGH
BRG.OL,2026-03-18,167.6,31.77,-4.16,0.1028,182.012,-7.92,30.26,23.65,22.94,BUY-watch,2,5.0,3.0,HIGH
SWON.OL,2026-03-18,81.0,33.08,-1.65,0.2547,92.6256,-12.55,28.83,41.59,23.01,BUY-watch,2,3.0,3.0,MODERATE
DOFG.OL,2026-03-18,128.0,66.46,5.67,-0.5859,114.5444,11.75,31.55,54.12,67.03,SELL-watch,2,5.0,3.0,HIGH
KOG.OL,2026-03-18,419.7,67.46,4.27,-0.2705,359.717,16.68,43.04,70.9,71.04,SELL-watch,2,5.0,3.0,HIGH
HAUTO.OL,2026-03-18,136.5,67.7,10.3,-1.0811,112.3174,21.53,45.86,52.83,68.97,SELL-watch,2,5.0,3.0,HIGH
IDEX.OL,2026-03-18,11.416,69.25,2.5,0.3651,6.8637,66.32,44.61,78.01,65.88,SELL-watch,1,5.0,1.5,HIGH
AKVA.OL,2026-03-18,105.0,70.35,3.09,-0.0108,92.95,12.96,47.05,59.41,77.02,SELL-watch,2,5.0,3.0,HIGH
EIOF.OL,2026-03-18,15.3,71.94,1.05,0.0738,13.487,13.44,28.87,74.52,78.89,SELL-watch,1,3.0,1.5,MODERATE
HEX.OL,2026-03-18,9.68,72.79,1.67,0.1565,8.2964,16.68,29.3,76.43,86.55,SELL-watch,1,3.0,1.5,MODERATE
ZAL.OL,2026-03-18,98.2,74.18,0.15,3.2179,83.0,18.31,37.29,86.16,86.35,SELL-watch,1,5.0,1.5,HIGH
SOFF.OL,2026-03-18,60.4,75.03,1.11,0.2069,51.949,16.27,37.28,83.74,79.87,SELL-watch,1,5.0,1.5,HIGH
PSE.OL,2026-03-18,5.86,76.64,3.43,0.0878,4.8686,20.36,35.35,74.05,90.58,SELL-watch,1,5.0,1.5,HIGH
DNO.OL,2026-03-18,18.84,77.05,0.69,0.251,15.9662,18.0,17.13,77.05,87.65,SELL-watch,1,1.75,1.5,LOW
YAR.OL,2026-03-18,559.2,77.47,0.54,6.1815,462.02,21.03,39.98,68.66,77.96,SELL-watch,1,5.0,1.5,HIGH
VAR.OL,2026-03-18,44.34,80.26,0.87,0.5925,35.2707,25.71,36.33,82.94,87.49,SELL-watch,1,5.0,1.5,HIGH
AKER.OL,2026-03-18,1102.0,80.74,0.19,11.0635,911.62,20.88,50.31,83.71,83.92,SELL-watch,1,5.0,1.5,HIGH
EQNR.OL,2026-03-18,359.0,81.06,0.83,4.3186,274.5261,30.77,50.11,85.32,86.65,SELL-watch,1,5.0,1.5,HIGH
GENT.OL,2026-03-18,39.2,35.72,-0.95,0.6482,48.808,-19.69,16.1,57.29,46.73,NEUTRAL,0,1.75,0.0,LOW
PLT.OL,2026-03-18,5.76,36.19,-2.85,-0.0322,6.45,-10.7,23.37,28.08,28.47,NEUTRAL,0,3.0,0.0,MODERATE
ORK.OL,2026-03-18,117.9,37.73,-1.59,-1.2855,119.926,-1.69,32.0,35.77,25.78,NEUTRAL,0,5.0,0.0,HIGH
PYRUM.OL,2026-03-18,285.0,37.78,0.0,0.2414,300.98,-5.31,9.0,61.2,38.47,NEUTRAL,0,1.75,0.0,LOW
VOW.OL,2026-03-18,2.365,38.47,-2.82,-0.0317,2.6235,-9.85,16.22,41.65,30.68,NEUTRAL,0,1.75,0.0,LOW
BOR.OL,2026-03-18,16.75,38.75,-0.84,-0.0588,17.4564,-4.05,8.6,34.49,29.67,NEUTRAL,0,1.75,0.0,LOW
NAS.OL,2026-03-18,14.895,39.52,-0.35,-0.0708,16.1582,-7.82,20.3,34.68,43.02,NEUTRAL,0,3.0,0.0,MODERATE
GYL.OL,2026-03-18,440.0,39.79,0.0,-2.3525,459.84,-4.31,16.52,95.66,28.66,NEUTRAL,0,1.75,0.0,LOW
ENTRA.OL,2026-03-18,110.0,40.31,-2.65,-0.3554,112.964,-2.62,12.09,39.54,33.96,NEUTRAL,0,1.75,0.0,LOW
ATEA.OL,2026-03-18,141.2,40.6,-0.54,0.2646,148.836,-5.13,19.59,42.86,40.04,NEUTRAL,0,1.75,0.0,LOW
ININ.OL,2026-03-18,2.77,41.36,-1.48,-0.0138,3.026,-8.46,7.81,81.1,36.44,NEUTRAL,0,1.75,0.0,LOW
KOA.OL,2026-03-18,1.994,41.81,3.05,-0.0061,2.1375,-6.71,22.79,36.35,49.19,NEUTRAL,0,3.0,0.0,MODERATE
2020.OL,2026-03-18,131.0,42.0,1.96,-0.2008,137.8252,-4.95,23.89,55.02,42.68,NEUTRAL,0,3.0,0.0,MODERATE
HYPRO.OL,2026-03-18,1.518,42.45,2.04,0.0173,1.7566,-13.59,11.5,47.68,49.18,NEUTRAL,0,1.75,0.0,LOW
ASA.OL,2026-03-18,5.05,43.4,6.5,0.0487,5.7232,-11.76,26.99,31.37,54.98,NEUTRAL,0,3.0,0.0,MODERATE
ABG.OL,2026-03-18,7.92,43.61,-1.42,-0.0166,8.074,-1.91,17.52,8.82,43.13,NEUTRAL,0,1.75,0.0,LOW
NRC.OL,2026-03-18,7.92,44.0,-1.39,0.0376,8.5582,-7.46,10.76,55.04,41.54,NEUTRAL,0,1.75,0.0,LOW
ELK.OL,2026-03-18,28.32,44.06,-0.93,-0.185,29.1944,-3.0,15.85,41.23,35.96,NEUTRAL,0,1.75,0.0,LOW
JIN.OL,2026-03-18,5.56,44.12,0.0,-0.0022,5.6612,-1.79,26.89,61.29,43.21,NEUTRAL,0,3.0,0.0,MODERATE
TIETO.OL,2026-03-18,204.8,44.3,-1.01,-0.4385,211.816,-3.31,9.23,65.36,33.97,NEUTRAL,0,1.75,0.0,LOW
KID.OL,2026-03-18,121.2,44.67,-3.09,0.0027,123.74,-2.05,25.53,59.97,39.24,NEUTRAL,0,3.0,0.0,MODERATE
SDSD.OL,2026-03-18,1.86,44.91,-8.12,-0.0013,1.8761,-0.86,13.28,62.98,38.03,NEUTRAL,0,1.75,0.0,LOW
BWLPG.OL,2026-03-18,148.1,45.0,8.41,-3.793,152.8309,-3.1,39.09,45.51,47.94,NEUTRAL,0,5.0,0.0,HIGH
AFG.OL,2026-03-18,180.0,45.06,5.58,-0.6751,184.544,-2.46,18.67,36.26,47.3,NEUTRAL,0,1.75,0.0,LOW
MEDI.OL,2026-03-18,209.0,45.43,1.84,-0.0029,222.06,-5.88,16.27,45.29,46.23,NEUTRAL,0,1.75,0.0,LOW
PARB.OL,2026-03-18,83.7,45.44,-1.0,-0.1159,84.606,-1.07,12.25,50.3,36.64,NEUTRAL,0,1.75,0.0,LOW
WSTEP.OL,2026-03-18,17.7,45.44,1.82,-0.011,18.276,-3.15,13.91,48.13,47.6,NEUTRAL,0,1.75,0.0,LOW
HELG.OL,2026-03-18,168.0,45.49,-4.36,-0.1012,170.492,-1.46,11.44,41.68,40.0,NEUTRAL,0,1.75,0.0,LOW
REACH.OL,2026-03-18,6.6,45.9,-0.64,0.0025,6.825,-3.3,17.21,23.77,41.54,NEUTRAL,0,1.75,0.0,LOW
