ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2025-11-07,0.255,12.92,0.38,-0.0748,1.2196,-79.09,33.27,6.04,6.47,BUY,2,5.0,3.0,HIGH
WSTEP.OL,2025-11-07,19.4,28.19,6.77,-0.0036,21.312,-8.97,25.52,23.29,32.3,BUY,2,3.0,3.0,MODERATE
CLCO.OL,2025-11-07,97.9,69.12,-4.63,-0.354,89.556,9.32,12.2,59.31,62.4,SELL,3,1.75,3.0,LOW
HEX.OL,2025-11-07,7.23,19.04,-0.34,-0.0616,11.7626,-38.53,52.62,19.43,10.27,BUY-watch,1,5.0,1.5,HIGH
EPR.OL,2025-11-07,83.5,21.86,0.0,-1.7576,97.852,-14.67,31.26,27.76,12.18,BUY-watch,1,5.0,1.5,HIGH
NOD.OL,2025-11-07,132.3,24.23,-2.63,-3.376,156.796,-15.62,23.92,22.83,8.59,BUY-watch,1,3.0,1.5,MODERATE
TEL.OL,2025-11-07,148.9,28.03,-1.92,-1.3715,160.6449,-7.31,34.05,23.69,21.95,BUY-watch,1,5.0,1.5,HIGH
LSG.OL,2025-11-07,45.8,28.12,-1.93,-0.5066,49.592,-7.65,29.44,14.58,14.41,BUY-watch,1,3.0,1.5,MODERATE
KOG.OL,2025-11-07,247.0,28.14,-0.08,-3.9788,298.0513,-17.13,37.71,39.43,23.09,BUY-watch,1,5.0,1.5,HIGH
TOM.OL,2025-11-07,117.7,28.2,-0.37,-0.2784,140.968,-16.51,39.59,41.33,19.27,BUY-watch,1,5.0,1.5,HIGH
AUSS.OL,2025-11-07,89.3,28.55,-2.89,-0.9584,95.366,-6.36,29.58,16.21,15.11,BUY-watch,1,3.0,1.5,MODERATE
ENTRA.OL,2025-11-07,111.0,29.52,-1.13,-0.3592,117.6162,-5.63,17.53,36.0,20.16,BUY-watch,1,1.75,1.5,LOW
KID.OL,2025-11-07,132.4,31.06,-0.89,-0.4737,144.372,-8.29,33.96,64.4,19.77,BUY-watch,1,5.0,1.5,HIGH
PARB.OL,2025-11-07,82.8,31.2,-1.3,-0.8221,89.464,-7.45,25.01,61.81,24.65,BUY-watch,1,3.0,1.5,MODERATE
HSPG.OL,2025-11-07,148.0,31.65,-6.48,-1.2466,166.5924,-11.16,68.06,12.61,29.39,BUY-watch,1,5.0,1.5,HIGH
ORK.OL,2025-11-07,101.1,31.83,-3.2,-0.2839,106.26,-4.86,26.02,25.66,19.75,BUY-watch,1,3.0,1.5,MODERATE
SWON.OL,2025-11-07,93.3,33.19,-1.22,-1.3325,101.1964,-7.8,15.47,25.91,16.42,BUY-watch,1,1.75,1.5,LOW
IDEX.OL,2025-11-07,2.7,33.98,-4.48,-0.0378,2.9354,-8.02,28.63,8.08,16.87,BUY-watch,1,3.0,1.5,MODERATE
SKUE.OL,2025-11-07,309.2,34.42,-8.66,-0.6623,318.538,-2.93,16.27,12.46,24.79,BUY-watch,1,1.75,1.5,LOW
MULTI.OL,2025-11-07,163.5,34.44,-2.15,-0.472,174.28,-6.19,27.01,77.62,31.6,BUY-watch,1,3.0,1.5,MODERATE
AKER.OL,2025-11-07,783.0,67.39,2.22,3.1424,728.353,7.5,28.89,84.26,77.52,SELL-watch,1,3.0,1.5,MODERATE
ININ.OL,2025-11-07,3.05,73.24,6.95,0.0333,2.3016,32.52,40.25,83.12,80.0,SELL-watch,1,5.0,1.5,HIGH
BRG.OL,2025-11-07,183.4,35.03,-1.69,-0.055,195.414,-6.15,22.79,39.8,27.31,NEUTRAL,0,3.0,0.0,MODERATE
SUBC.OL,2025-11-07,182.3,35.75,0.58,-0.1185,193.1708,-5.63,20.99,32.53,34.21,NEUTRAL,0,3.0,0.0,MODERATE
REACH.OL,2025-11-07,6.57,35.95,-2.59,-0.0326,6.9886,-5.99,27.41,25.48,26.78,NEUTRAL,0,3.0,0.0,MODERATE
ACR.OL,2025-11-07,6.88,36.93,1.53,-0.0142,7.59,-9.35,18.12,61.89,32.03,NEUTRAL,0,1.75,0.0,LOW
GSF.OL,2025-11-07,66.6,37.35,0.99,-0.4545,69.067,-3.57,16.52,4.5,22.72,NEUTRAL,0,1.75,0.0,LOW
NRC.OL,2025-11-07,7.32,37.36,3.08,-0.064,8.2762,-11.55,30.58,41.63,32.68,NEUTRAL,0,5.0,0.0,HIGH
SPOL.OL,2025-11-07,175.9,37.53,-0.23,-0.6534,184.7264,-4.78,20.57,29.28,33.78,NEUTRAL,0,3.0,0.0,MODERATE
YAR.OL,2025-11-07,356.8,37.61,-0.92,-1.8758,369.442,-3.42,12.25,31.88,27.71,NEUTRAL,0,1.75,0.0,LOW
SOFF.OL,2025-11-07,43.4,37.74,-0.58,0.2417,50.715,-14.42,40.83,55.5,41.25,NEUTRAL,0,5.0,0.0,HIGH
ELK.OL,2025-11-07,25.48,38.09,-2.22,-0.2056,26.2892,-3.08,16.82,12.26,22.16,NEUTRAL,0,1.75,0.0,LOW
RING.OL,2025-11-07,379.0,38.64,-1.4,-0.189,388.76,-2.51,37.05,17.68,27.44,NEUTRAL,0,5.0,0.0,HIGH
NAS.OL,2025-11-07,15.1,39.15,-0.54,-0.0624,15.9205,-5.15,15.48,20.68,31.07,NEUTRAL,0,1.75,0.0,LOW
SPOG.OL,2025-11-07,70.5,39.15,-1.84,-0.1601,72.8068,-3.17,15.74,47.99,31.75,NEUTRAL,0,1.75,0.0,LOW
ENH.OL,2025-11-07,7.72,39.16,-5.19,-0.0068,8.1463,-5.23,13.36,60.71,28.89,NEUTRAL,0,1.75,0.0,LOW
PCIB.OL,2025-11-07,0.28,39.83,1.9,0.0031,0.3446,-18.75,11.52,50.45,39.5,NEUTRAL,0,1.75,0.0,LOW
HAUTO.OL,2025-11-07,89.0271,40.12,4.41,0.0486,100.5594,-11.47,36.24,38.89,48.13,NEUTRAL,0,5.0,0.0,HIGH
GYL.OL,2025-11-07,412.0,40.16,0.0,-1.6128,429.44,-4.06,10.49,55.41,36.33,NEUTRAL,0,1.75,0.0,LOW
MING.OL,2025-11-07,185.26,40.53,-2.74,-0.4869,190.6604,-2.83,25.11,33.55,34.0,NEUTRAL,0,3.0,0.0,MODERATE
SATS.OL,2025-11-07,36.6,40.82,2.3,-0.3429,38.359,-4.59,23.57,29.65,37.72,NEUTRAL,0,3.0,0.0,MODERATE
DNB.OL,2025-11-07,259.4,40.99,-3.29,-0.2617,266.558,-2.69,20.91,33.34,35.83,NEUTRAL,0,3.0,0.0,MODERATE
EIOF.OL,2025-11-07,12.3,41.02,-10.2,-0.0033,12.947,-5.0,15.47,34.16,38.44,NEUTRAL,0,1.75,0.0,LOW
