# oslo-screener report=report_2026-01-06T0651Z.csv data_fetch_started=2026-01-06T06:51:33Z data_fetch_completed=2026-01-06T06:51:55Z generated_at=2026-01-06T06:51:55Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2026-01-05,0.2,24.71,4.27,0.0118,0.4673,-57.2,28.04,19.37,21.7,BUY,3,3.0,5.0,MODERATE
HAVI.OL,2026-01-05,0.85,30.79,6.68,-0.0042,1.1059,-23.14,52.96,26.5,45.31,BUY,2,5.0,3.0,HIGH
SBO.OL,2026-01-05,37.15,65.75,-6.49,0.1716,34.243,8.49,33.88,90.66,67.28,SELL,2,5.0,3.0,HIGH
PHO.OL,2026-01-05,70.6,68.99,-7.72,0.2455,61.418,14.95,42.61,73.25,65.99,SELL,2,5.0,3.0,HIGH
RING.OL,2026-01-05,412.15,69.48,-7.89,1.7849,389.876,5.71,24.79,52.08,70.31,SELL,2,3.0,3.0,MODERATE
LSG.OL,2026-01-05,50.9,70.06,-7.1,0.3405,47.8104,6.46,28.79,74.33,72.29,SELL,2,3.0,3.0,MODERATE
ELK.OL,2026-01-05,30.28,70.07,-5.23,0.1481,27.47,10.23,29.08,74.99,71.54,SELL,2,3.0,3.0,MODERATE
SPOG.OL,2026-01-05,79.2,70.16,-7.85,0.3862,73.5162,7.73,62.52,68.38,67.24,SELL,2,5.0,3.0,HIGH
SPOL.OL,2026-01-05,202.1,70.57,-11.03,0.6944,185.757,8.8,46.82,69.21,60.81,SELL,2,5.0,3.0,HIGH
BWO.OL,2026-01-05,44.45,71.0,-1.34,0.5626,37.714,17.86,35.78,76.5,70.78,SELL,2,5.0,3.0,HIGH
KIT.OL,2026-01-05,73.8,71.1,-2.27,0.8599,67.554,9.25,31.94,87.7,79.78,SELL,2,5.0,3.0,HIGH
SPIR.OL,2026-01-05,8.42,72.02,-1.87,-0.0595,7.418,13.51,44.8,57.41,59.43,SELL,3,5.0,5.0,HIGH
MORG.OL,2026-01-05,116.5,72.5,-9.68,1.1946,104.2282,11.77,34.23,50.72,72.95,SELL,2,5.0,3.0,HIGH
MELG.OL,2026-01-05,200.0,73.76,-4.91,-0.0494,185.3234,7.92,40.08,59.36,71.32,SELL,3,5.0,5.0,HIGH
AUSS.OL,2026-01-05,98.6,79.64,-1.46,0.9979,91.406,7.87,36.26,89.87,89.44,SELL,2,5.0,3.0,HIGH
HSPG.OL,2026-01-05,153.02,31.09,0.0,-1.8162,159.0832,-3.81,19.97,82.75,11.38,BUY-watch,1,1.75,1.5,LOW
WWI.OL,2026-01-05,591.0,66.19,1.78,-1.1452,539.7846,9.49,35.55,64.6,67.42,SELL-watch,2,5.0,3.0,HIGH
GYL.OL,2026-01-05,474.0,66.29,0.0,2.9582,433.96,9.23,28.38,31.5,67.76,SELL-watch,1,3.0,1.5,MODERATE
GOD.OL,2026-01-05,10.5,66.39,0.0,0.0271,9.3754,12.0,30.48,62.33,67.94,SELL-watch,1,5.0,1.5,HIGH
SUBC.OL,2026-01-05,209.0,66.85,1.0,0.9878,192.3059,8.68,22.09,60.79,74.89,SELL-watch,1,3.0,1.5,MODERATE
YAR.OL,2026-01-05,414.0,67.03,2.06,0.8965,380.906,8.69,37.84,83.6,66.48,SELL-watch,1,5.0,1.5,HIGH
WWIB.OL,2026-01-05,548.0,68.72,0.0,0.7321,499.5679,9.69,29.54,80.13,73.61,SELL-watch,1,3.0,1.5,MODERATE
KOG.OL,2026-01-05,277.95,69.71,5.23,3.1275,254.99,9.0,20.4,75.56,87.19,SELL-watch,1,3.0,1.5,MODERATE
STB.OL,2026-01-05,171.9,69.93,1.32,0.3593,161.334,6.55,34.35,82.29,68.38,SELL-watch,1,5.0,1.5,HIGH
OLT.OL,2026-01-05,335.0,72.19,1.86,-1.4902,312.18,7.31,65.16,87.21,65.93,SELL-watch,2,5.0,3.0,HIGH
SKUE.OL,2026-01-05,350.0,74.08,0.0,1.9293,323.759,8.11,17.03,88.59,84.23,SELL-watch,1,1.75,1.5,LOW
NHY.OL,2026-01-05,81.58,78.32,5.03,0.3259,72.7468,12.14,35.11,85.27,87.42,SELL-watch,1,5.0,1.5,HIGH
MOBA.OL,2026-01-02,16.05,79.43,0.0,0.2647,13.692,17.22,31.66,77.88,91.33,SELL-watch,1,5.0,1.5,HIGH
B2I.OL,2026-01-05,19.18,82.21,3.31,0.2338,17.0312,12.62,25.27,85.99,95.05,SELL-watch,1,3.0,1.5,MODERATE
FRO.OL,2026-01-05,212.7,35.52,4.56,-1.785,238.4886,-10.81,21.26,36.73,33.36,NEUTRAL,0,3.0,0.0,MODERATE
NAPA.OL,2026-01-05,27.8,38.95,-6.16,-0.4078,29.397,-5.43,13.08,28.3,21.97,NEUTRAL,0,1.75,0.0,LOW
AKVA.OL,2026-01-05,86.6,39.37,-4.03,-0.2098,90.3831,-4.19,15.51,17.33,26.44,NEUTRAL,0,1.75,0.0,LOW
PYRUM.OL,2026-01-05,318.0,40.31,-6.43,-5.1493,336.5204,-5.5,27.97,10.4,29.58,NEUTRAL,0,3.0,0.0,MODERATE
CLCO.OL,2026-01-05,97.4,40.66,-5.25,-0.2096,98.248,-0.86,32.33,35.94,24.93,NEUTRAL,0,5.0,0.0,HIGH
PCIB.OL,2026-01-05,0.24,41.26,-0.6,-0.0001,0.2736,-12.27,10.05,29.35,35.18,NEUTRAL,0,1.75,0.0,LOW
NORCO.OL,2026-01-05,44.0,42.65,-2.85,0.0912,45.537,-3.38,16.05,47.3,34.88,NEUTRAL,0,1.75,0.0,LOW
HUNT.OL,2026-01-05,1.7,42.7,2.56,-0.0787,1.6228,4.76,41.66,30.77,28.13,NEUTRAL,0,5.0,0.0,HIGH
HYPRO.OL,2026-01-05,2.15,43.27,-5.2,0.023,2.6375,-18.48,18.9,20.17,48.1,NEUTRAL,0,1.75,0.0,LOW
AMSC.OL,2026-01-05,1.476,43.72,0.0,0.0001,1.476,0.0,13.12,,41.3,NEUTRAL,0,1.75,0.0,LOW
ASA.OL,2026-01-05,6.95,43.92,9.36,-0.0481,7.2837,-4.58,32.53,43.83,42.89,NEUTRAL,0,5.0,0.0,HIGH
JIN.OL,2026-01-05,5.72,43.97,-5.98,-0.0073,5.862,-2.42,8.44,44.01,38.32,NEUTRAL,0,1.75,0.0,LOW
INIFY.OL,2026-01-05,3.5,44.07,-18.21,0.1133,4.4344,-21.07,33.42,64.92,41.13,NEUTRAL,0,5.0,0.0,HIGH
PRS.OL,2026-01-05,3.42,44.11,-8.93,-0.0353,3.4059,0.41,33.98,35.63,31.82,NEUTRAL,0,5.0,0.0,HIGH
SATS.OL,2026-01-05,38.85,44.22,-9.69,-0.2113,38.544,0.79,25.65,53.79,27.02,NEUTRAL,0,3.0,0.0,MODERATE
PEN.OL,2026-01-05,19.46,44.72,-12.26,0.03,19.979,-2.6,12.45,39.48,39.41,NEUTRAL,0,1.75,0.0,LOW
TEL.OL,2026-01-05,144.5,44.85,-4.96,0.4259,148.142,-2.46,21.25,52.23,45.04,NEUTRAL,0,3.0,0.0,MODERATE
KID.OL,2026-01-05,132.2,45.4,-8.08,0.2125,134.185,-1.48,26.66,35.02,41.62,NEUTRAL,0,3.0,0.0,MODERATE
PLT.OL,2026-01-05,6.74,46.01,0.0,-0.0141,7.2136,-6.57,14.18,57.05,49.47,NEUTRAL,0,1.75,0.0,LOW
BMA.OL,2026-01-05,14.0,46.26,-11.22,0.0237,14.15,-1.06,16.91,60.49,39.8,NEUTRAL,0,1.75,0.0,LOW
ATEA.OL,2026-01-05,153.0,46.27,-4.15,-0.9105,150.787,1.47,30.43,32.23,29.25,NEUTRAL,0,5.0,0.0,HIGH
ORK.OL,2026-01-05,109.0,47.25,-17.54,-0.1913,107.028,1.84,34.03,62.66,28.12,NEUTRAL,0,5.0,0.0,HIGH
ZAL.OL,2026-01-05,88.0,47.57,-5.12,-0.1742,88.784,-0.88,19.02,50.23,42.78,NEUTRAL,0,1.75,0.0,LOW
TIETO.OL,2026-01-05,213.0,47.64,-4.14,-0.8137,212.478,0.25,24.26,72.8,36.8,NEUTRAL,0,3.0,0.0,MODERATE
ENH.OL,2026-01-05,8.08,48.18,-0.59,-0.012,8.1144,-0.42,13.96,9.6,47.96,NEUTRAL,0,1.75,0.0,LOW
SALM.OL,2026-01-05,599.5,48.19,-12.87,-1.2862,591.75,1.31,27.51,58.4,35.95,NEUTRAL,0,3.0,0.0,MODERATE
HELG.OL,2026-01-05,177.0,48.37,-9.57,0.0072,175.2772,0.98,10.09,32.0,40.11,NEUTRAL,0,1.75,0.0,LOW
ENTRA.OL,2026-01-05,112.2,48.67,-1.65,0.2212,112.264,-0.06,21.21,61.35,40.96,NEUTRAL,0,3.0,0.0,MODERATE
VENDB.OL,2026-01-05,281.2,49.39,0.55,2.5994,296.692,-5.22,25.97,55.53,66.0,NEUTRAL,0,3.0,0.0,MODERATE
AURG.OL,2026-01-05,255.15,49.88,-10.68,0.3211,250.261,1.95,16.84,34.56,42.66,NEUTRAL,0,1.75,0.0,LOW
KOA.OL,2026-01-05,2.025,49.91,-1.11,-0.0322,1.8873,7.3,29.32,30.47,38.99,NEUTRAL,0,3.0,0.0,MODERATE
SOAG.OL,2026-01-05,450.0,50.28,-4.82,-0.8743,442.8307,1.62,11.61,27.0,34.65,NEUTRAL,0,1.75,0.0,LOW
AFK.OL,2026-01-05,134.5,50.73,0.0,0.0151,133.52,0.73,10.58,71.45,47.47,NEUTRAL,0,1.75,0.0,LOW
HEX.OL,2026-01-05,7.63,50.77,2.65,0.0533,7.674,-0.57,19.41,56.38,52.46,NEUTRAL,0,1.75,0.0,LOW
IOX.OL,2026-01-05,0.98,51.61,8.53,0.0135,1.0982,-10.76,16.7,44.18,63.02,NEUTRAL,0,1.75,0.0,LOW
