# oslo-screener report=report_2026-02-13T0714Z.csv data_fetch_started=2026-02-13T07:13:46Z data_fetch_completed=2026-02-13T07:14:24Z generated_at=2026-02-13T07:14:24Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ASA.OL,2026-02-12,4.875,25.04,4.51,-0.1726,6.7263,-27.52,31.4,11.0,20.72,BUY,2,5.0,3.0,HIGH
ATEA.OL,2026-02-12,141.8,30.01,2.16,-1.4708,155.072,-8.56,23.42,37.53,23.63,BUY,2,3.0,3.0,MODERATE
EQNR.OL,2026-02-12,269.1,67.6,-1.78,1.2364,243.612,10.46,29.06,73.73,74.6,SELL,2,3.0,3.0,MODERATE
MELG.OL,2026-02-12,203.5,67.7,-1.29,0.9172,194.9822,4.37,18.14,65.25,78.11,SELL,2,1.75,3.0,LOW
BWLPG.OL,2026-02-12,158.8,67.89,-2.0,0.6987,136.9167,15.98,35.59,76.95,69.94,SELL,2,5.0,3.0,HIGH
AKSO.OL,2026-02-12,37.46,69.44,-1.1,0.2147,32.6244,14.82,44.95,71.97,69.02,SELL,2,5.0,3.0,HIGH
DOFG.OL,2026-02-12,115.1,69.56,-0.44,-0.2124,102.326,12.48,38.73,67.68,65.98,SELL,3,5.0,5.0,HIGH
ENH.OL,2026-02-12,9.04,71.22,-1.04,0.0681,8.3276,8.55,20.54,68.83,80.95,SELL,2,3.0,3.0,MODERATE
HSHP.OL,2026-02-12,109.6,71.65,-1.09,1.0155,94.8887,15.5,33.97,88.99,80.01,SELL,2,5.0,3.0,HIGH
GENT.OL,2026-02-12,39.2,14.51,-20.14,-1.388,56.644,-30.8,18.26,8.08,5.95,BUY-watch,1,1.75,1.5,LOW
MULTI.OL,2026-02-12,152.5,23.41,-5.2,-1.7406,170.55,-10.58,21.19,27.65,10.02,BUY-watch,1,3.0,1.5,MODERATE
PHO.OL,2026-02-12,63.2,27.11,-0.64,-0.9938,69.546,-9.12,39.61,10.62,12.15,BUY-watch,1,5.0,1.5,HIGH
2020.OL,2026-02-12,131.4,27.99,-6.78,-1.0188,142.2753,-7.64,13.1,27.91,13.88,BUY-watch,1,1.75,1.5,LOW
MEDI.OL,2026-02-12,202.0,29.2,-6.31,-1.7089,243.54,-17.06,25.16,7.11,21.3,BUY-watch,1,3.0,1.5,MODERATE
BRG.OL,2026-02-12,172.8,29.87,-1.01,-2.0647,191.748,-9.88,29.7,21.41,25.09,BUY-watch,1,3.0,1.5,MODERATE
ZAL.OL,2026-02-12,80.6,29.88,-2.81,-0.6763,87.536,-7.92,19.41,41.22,18.48,BUY-watch,1,1.75,1.5,LOW
NORCO.OL,2026-02-12,41.25,33.43,-4.86,-0.342,44.346,-6.98,16.8,43.14,21.23,BUY-watch,1,1.75,1.5,LOW
VVL.OL,2026-02-12,408.0,65.74,10.51,0.7231,390.28,4.54,14.82,72.11,77.12,SELL-watch,1,1.75,1.5,LOW
DNB.OL,2026-02-12,295.6,65.8,2.92,1.2348,279.312,5.83,21.67,68.56,70.58,SELL-watch,1,3.0,1.5,MODERATE
HUNT.OL,2026-02-12,2.695,65.93,0.17,0.0172,2.1946,22.8,31.99,66.16,64.86,SELL-watch,1,5.0,1.5,HIGH
VEI.OL,2026-02-12,187.0,66.36,13.64,0.2988,176.328,6.05,23.44,82.85,75.52,SELL-watch,1,3.0,1.5,MODERATE
KOG.OL,2026-02-12,363.9,67.09,0.97,2.1202,293.214,24.11,40.57,57.38,63.0,SELL-watch,1,5.0,1.5,HIGH
B2I.OL,2026-02-12,21.6,67.55,1.64,-0.0039,19.0026,13.67,52.81,59.07,73.25,SELL-watch,2,5.0,3.0,HIGH
WWI.OL,2026-02-12,689.0,67.75,4.19,-2.358,621.04,10.94,40.53,75.78,63.36,SELL-watch,2,5.0,3.0,HIGH
RING.OL,2026-02-12,434.0,68.7,11.06,0.5019,409.09,6.09,14.25,52.11,75.24,SELL-watch,1,1.75,1.5,LOW
YAR.OL,2026-02-12,460.9,68.72,1.74,0.7208,416.154,10.75,30.4,62.75,66.87,SELL-watch,1,5.0,1.5,HIGH
FRO.OL,2026-02-12,284.0,68.96,1.42,0.4997,247.9988,14.52,30.17,81.23,77.36,SELL-watch,1,5.0,1.5,HIGH
NHY.OL,2026-02-12,91.24,69.19,0.29,0.1135,81.35,12.16,24.4,67.48,74.45,SELL-watch,1,3.0,1.5,MODERATE
SOGN.OL,2026-02-12,292.0,70.82,10.49,1.9539,276.783,5.5,19.8,64.74,88.1,SELL-watch,1,1.75,1.5,LOW
