ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2025-12-05,0.27,25.38,2.42,0.0337,0.7705,-64.96,60.41,81.93,41.32,BUY,3,5.0,5.0,HIGH
VENDB.OL,2025-12-05,277.2,34.72,7.29,-0.1394,315.908,-12.25,41.49,31.26,43.22,BUY,2,5.0,3.0,HIGH
HSHP.OL,2025-12-05,95.4,65.03,-9.69,1.1085,83.3523,14.45,37.03,78.52,59.43,SELL,2,5.0,3.0,HIGH
WWI.OL,2025-12-05,567.0,72.63,-1.97,3.4222,517.54,9.56,29.35,90.19,81.02,SELL,2,3.0,3.0,MODERATE
WAWI.OL,2025-12-05,95.7,73.62,-1.2,0.6279,84.762,12.9,34.4,81.24,83.88,SELL,2,5.0,3.0,HIGH
OLT.OL,2025-12-05,333.0,78.17,-2.52,-1.4663,292.12,13.99,60.16,73.4,68.28,SELL,3,5.0,5.0,HIGH
MELG.OL,2025-12-05,194.98,83.85,-0.1,1.0515,177.1204,10.08,39.16,76.54,93.42,SELL,2,5.0,3.0,HIGH
TOM.OL,2025-12-05,136.9,65.29,0.76,2.1932,130.194,5.15,25.46,78.55,80.79,SELL-watch,1,3.0,1.5,MODERATE
VEI.OL,2025-12-05,170.8,66.16,6.56,0.093,160.82,6.21,27.63,75.9,71.06,SELL-watch,1,3.0,1.5,MODERATE
ABG.OL,2025-12-05,8.05,66.43,7.82,0.0017,7.2752,10.65,43.55,66.29,63.23,SELL-watch,1,5.0,1.5,HIGH
SPOL.OL,2025-12-05,188.08,67.26,1.52,1.2093,182.1608,3.25,23.55,80.51,84.51,SELL-watch,1,3.0,1.5,MODERATE
YAR.OL,2025-12-05,389.9,68.32,3.46,2.6263,371.378,4.99,15.72,82.18,87.69,SELL-watch,1,1.75,1.5,LOW
ATEA.OL,2025-12-05,153.0,69.29,0.83,0.562,145.1328,5.42,22.67,64.1,86.62,SELL-watch,1,3.0,1.5,MODERATE
NAPA.OL,2025-12-05,33.7,70.2,0.93,0.8242,28.473,18.36,20.47,77.66,88.61,SELL-watch,1,3.0,1.5,MODERATE
WWIB.OL,2025-12-05,520.0,70.32,0.0,2.234,482.24,7.83,30.14,77.08,83.9,SELL-watch,1,5.0,1.5,HIGH
PRS.OL,2025-12-05,3.85,71.87,3.48,0.0754,3.2482,18.53,31.6,81.35,89.27,SELL-watch,1,5.0,1.5,HIGH
ODL.OL,2025-12-05,88.5,72.61,0.97,0.5346,79.3043,11.6,36.66,71.07,85.24,SELL-watch,1,5.0,1.5,HIGH
MOWI.OL,2025-12-05,236.8,72.94,1.46,1.6259,222.2207,6.56,22.97,77.71,85.35,SELL-watch,1,3.0,1.5,MODERATE
NRC.OL,2025-12-05,9.0,73.86,3.92,0.2592,7.9152,13.71,37.09,82.6,91.88,SELL-watch,1,5.0,1.5,HIGH
PHO.OL,2025-12-05,66.3,74.93,5.27,0.4623,57.616,15.07,38.57,75.52,88.94,SELL-watch,1,5.0,1.5,HIGH
SPIR.OL,2025-12-05,8.42,75.81,0.0,0.2112,6.986,20.53,37.3,69.57,84.99,SELL-watch,1,5.0,1.5,HIGH
HUNT.OL,2025-12-05,1.998,75.92,0.35,0.0433,1.3481,48.21,53.64,88.8,75.63,SELL-watch,1,5.0,1.5,HIGH
KOA.OL,2025-12-05,2.08,81.78,3.86,0.031,1.7161,21.21,34.91,86.15,94.42,SELL-watch,1,5.0,1.5,HIGH
VOW.OL,2025-12-05,2.875,85.3,1.22,0.1412,1.8268,57.38,31.84,96.91,96.31,SELL-watch,1,5.0,1.5,HIGH
INIFY.OL,2025-12-05,3.68,37.93,0.0,0.0106,5.0842,-27.62,38.51,37.84,31.11,NEUTRAL,0,5.0,0.0,HIGH
IOX.OL,2025-12-05,1.02,38.14,-1.82,-0.0142,1.2407,-17.79,17.44,26.4,31.73,NEUTRAL,0,1.75,0.0,LOW
WSTEP.OL,2025-12-05,17.7,38.52,-1.05,0.06,19.522,-9.33,34.7,45.74,41.31,NEUTRAL,0,5.0,0.0,HIGH
TEL.OL,2025-12-05,145.0,38.9,0.0,0.5179,153.7309,-5.68,29.08,52.44,45.34,NEUTRAL,0,3.0,0.0,MODERATE
HYPRO.OL,2025-12-05,2.31,40.04,9.64,-0.0305,3.0326,-23.83,13.34,44.91,43.23,NEUTRAL,0,1.75,0.0,LOW
PCIB.OL,2025-12-05,0.252,40.16,-1.89,0.0013,0.3013,-16.37,9.12,39.95,33.65,NEUTRAL,0,1.75,0.0,LOW
BGBIO.OL,2025-12-05,0.579,40.64,-1.5,0.0202,0.9149,-36.72,28.83,65.19,48.51,NEUTRAL,0,3.0,0.0,MODERATE
HAVI.OL,2025-12-05,1.14,40.84,-3.31,-0.004,1.2204,-6.59,31.62,52.02,38.22,NEUTRAL,0,5.0,0.0,HIGH
NORCO.OL,2025-12-05,44.4,42.19,-0.97,0.0031,46.46,-4.43,19.2,48.64,43.39,NEUTRAL,0,1.75,0.0,LOW
QEC.OL,2025-12-05,2.18,42.83,1.75,0.0035,2.3226,-6.14,6.41,49.01,43.61,NEUTRAL,0,1.75,0.0,LOW
FRO.OL,2025-12-05,235.8,42.95,0.31,-2.6206,239.226,-1.43,13.59,21.1,34.67,NEUTRAL,0,1.75,0.0,LOW
EIOF.OL,2025-12-05,12.3,43.27,0.0,-0.0184,12.681,-3.0,17.48,48.42,37.67,NEUTRAL,0,1.75,0.0,LOW
BWLPG.OL,2025-12-05,124.5,43.42,-2.14,-0.204,130.662,-4.72,12.94,38.87,44.24,NEUTRAL,0,1.75,0.0,LOW
AMSC.OL,2025-12-05,1.476,43.68,0.0,0.0003,1.479,-0.2,14.44,,41.3,NEUTRAL,0,1.75,0.0,LOW
BMA.OL,2025-12-05,13.7,43.91,-3.52,0.0296,14.474,-5.35,12.13,62.2,38.93,NEUTRAL,0,1.75,0.0,LOW
KIT.OL,2025-12-05,62.0,44.55,0.0,-0.1697,64.279,-3.55,25.6,44.23,52.88,NEUTRAL,0,3.0,0.0,MODERATE
BOR.OL,2025-12-05,16.95,44.57,2.42,-0.0412,17.462,-2.93,13.11,60.11,45.14,NEUTRAL,0,1.75,0.0,LOW
ASA.OL,2025-12-05,7.1,44.94,0.0,0.0038,7.453,-4.74,24.69,63.22,41.65,NEUTRAL,0,3.0,0.0,MODERATE
ENH.OL,2025-12-05,8.0,45.04,1.68,-0.0187,8.082,-1.01,22.63,12.67,34.78,NEUTRAL,0,3.0,0.0,MODERATE
AKER.OL,2025-12-05,762.0,45.09,1.72,-4.7022,759.7765,0.29,19.16,32.29,34.46,NEUTRAL,0,1.75,0.0,LOW
