# oslo-screener report=report_2026-09-25T200139Z.csv schema=oslo_screener.health.v1 snapshot_id=5a4c4ece52904638afc79edafd5c3566 data_fetch_started=2026-09-25T20:01:05Z data_fetch_completed=2026-09-25T20:01:39Z generated_at=2026-09-25T20:01:39Z expected_session=2026-09-25 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=degraded market_data_as_of=2026-09-25
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
IDEX.OL,2026-09-25,2026-09-25,2026-09-25,current,,5.68,36.11,3.95,0.0038,7.2736,-21.91,44.27,40.53,42.85,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
TRMED.OL,2026-09-25,2026-09-25,2026-09-25,current,,4.55,36.49,-0.9,-0.0283,5.3021,-14.18,15.92,43.12,28.36,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
ARR.OL,2026-09-25,2026-09-25,2026-09-25,current,,5.36,36.54,2.49,-0.0333,5.7,-5.96,27.53,25.66,26.65,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
WSTEP.OL,2026-09-25,2026-09-25,2026-09-25,current,,12.65,37.3,-1.35,0.0183,14.075,-10.12,7.84,33.98,31.44,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
STB.OL,2026-09-25,2026-09-25,2026-09-25,current,,194.3,37.51,4.05,-1.0114,201.986,-3.81,25.2,30.34,32.42,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
GSF.OL,2026-09-25,2026-09-25,2026-09-25,current,,25.74,37.62,3.23,-0.0027,28.598,-9.99,25.96,31.35,47.67,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
HGSB.OL,2026-09-25,2026-09-25,2026-09-25,current,,154.98,38.24,-5.8,-0.3503,159.046,-2.56,42.09,84.7,31.42,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
CADLR.OL,2026-09-25,2026-09-25,2026-09-25,current,,55.35,38.25,-0.77,-0.5081,56.806,-2.56,27.82,67.2,23.61,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
ONCIN.OL,2026-09-25,2026-09-25,2026-09-25,current,,83.8,38.31,0.57,-5.719,94.25,-11.09,31.48,15.25,22.13,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
ZLNA.OL,2026-09-25,2026-09-25,2026-09-25,current,,19.4,38.34,-1.69,-0.2585,22.152,-12.42,14.72,33.68,26.29,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
CAPSL.OL,2026-09-25,2026-09-25,2026-09-25,current,,4.41,38.36,-1.89,-0.0566,5.0492,-12.66,15.29,22.76,32.9,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
SOGN.OL,2026-09-25,2026-09-25,2026-09-25,current,,309.95,38.97,1.64,-1.0718,321.524,-3.6,27.58,25.49,40.64,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
SWON.OL,2026-09-25,2026-09-25,2026-09-25,current,,99.0,39.0,-2.49,-0.8701,104.616,-5.37,16.63,27.71,24.88,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
ACR.OL,2026-09-25,2026-09-25,2026-09-25,current,,4.755,39.15,0.28,-0.0245,5.0346,-5.55,19.82,28.13,33.41,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
SATS.OL,2026-09-25,2026-09-25,2026-09-25,current,,42.4,39.37,-1.28,-0.3181,42.9594,-1.3,18.82,39.63,26.61,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
HSPG.OL,2026-09-25,2026-09-25,2026-09-25,current,,116.0,39.43,-0.02,0.1302,134.4892,-13.75,30.93,27.7,39.5,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
SALME.OL,2026-09-25,2026-09-25,2026-09-25,current,,3.35,39.72,-2.7,0.0216,3.7752,-11.26,35.03,37.3,48.57,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
CRNA.OL,2026-09-25,2026-09-25,2026-09-25,current,,10.16,40.0,-1.26,-0.409,10.456,-2.83,33.29,39.6,22.92,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
AKER.OL,2026-09-25,2026-09-25,2026-09-25,current,,1446.0,41.41,1.97,-25.2442,1438.28,0.54,26.28,31.49,27.47,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
HAVI.OL,2026-09-25,2026-09-25,2026-09-25,current,,1.065,41.42,-4.13,-0.0022,1.1258,-5.4,14.41,53.68,30.75,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
NSKOG.OL,2026-09-25,2026-09-25,2026-09-25,current,,46.15,41.75,-2.38,-0.7852,45.482,1.47,30.11,44.36,22.44,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
YAR.OL,2026-09-25,2026-09-25,2026-09-25,current,,433.1,41.9,-4.19,-2.8683,444.296,-2.52,15.34,38.58,31.3,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
PRS.OL,2026-09-25,2026-09-25,2026-09-25,current,,4.945,42.1,9.87,-0.0463,5.3914,-8.28,21.94,34.48,46.7,NEUTRAL,0.0,3.0,0.0,MODERATE,5a4c4ece52904638afc79edafd5c3566
PSE.OL,2026-09-25,2026-09-25,2026-09-25,current,,6.15,42.26,-2.16,-0.0367,6.251,-1.62,32.9,31.43,27.98,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
B2I.OL,2026-09-25,2026-09-25,2026-09-25,current,,24.25,42.3,-1.95,-0.1452,25.398,-4.52,19.66,24.11,38.94,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
NKR.OL,2026-09-25,2026-09-25,2026-09-25,current,,14.15,42.33,0.0,-0.0335,14.628,-3.27,10.1,62.64,36.9,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
DELIA.OL,2026-09-25,2026-09-25,2026-09-25,current,,20.9,42.63,-1.99,0.0161,23.7109,-11.85,16.42,50.06,35.21,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
IOX.OL,2026-09-25,2026-09-25,2026-09-25,current,,2.4,42.96,-3.05,-0.0476,2.8704,-16.39,19.84,69.62,34.78,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
AGLX.OL,2026-09-25,2026-09-25,2026-09-25,current,,16.5,43.16,0.74,0.0627,17.673,-6.64,18.18,50.44,47.31,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
ITERA.OL,2026-09-25,2026-09-25,2026-09-25,current,,5.9,43.36,-5.42,0.0065,6.2552,-5.68,19.64,35.52,40.94,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
KCC.OL,2026-09-25,2026-09-25,2026-09-25,current,,97.9,43.41,-1.38,-0.6481,99.1883,-1.3,19.9,66.85,32.48,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
COSH.OL,2026-09-25,2026-09-25,2026-09-25,current,,136.0,43.42,-3.19,-0.4422,136.6571,-0.48,12.66,11.62,24.42,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
ATEA.OL,2026-09-25,2026-09-25,2026-09-25,current,,167.2,43.64,-4.17,-0.0047,170.988,-2.22,14.17,41.79,36.6,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
VOIM.OL,2026-09-25,2026-09-25,2026-09-25,current,,0.324,43.64,3.1,-0.0027,0.4142,-21.78,17.37,64.0,44.65,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
AKBM.OL,2026-09-25,2026-09-25,2026-09-25,current,,122.8,43.75,-11.1,-1.4419,121.244,1.28,38.28,39.22,32.65,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
