# oslo-screener report=latest.csv schema=oslo_screener.health.v1 snapshot_id=553dd909723b41b5ade1eb0d07f40ea3 data_fetch_started=2026-09-09T06:49:56Z data_fetch_completed=2026-09-09T06:50:25Z generated_at=2026-09-09T06:50:25Z expected_session=2026-09-08 universe_count=202 min_coverage_ratio=0.9 status=blocked market_data_as_of=2026-09-07
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
AUTO.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
AZT.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
B2I.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BAKKA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BEWI.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BIEN.OL,2026-09-04,2026-09-04,2026-09-04,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BINT.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BMA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BNOR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BOHUS.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BONHR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BOR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BORR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BOUV.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BRG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BWE.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BWLPG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
BWO.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
CADLR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
CAPSL.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
CAVEN.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
CLOUD.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
CMBTO.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
CONTX.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
COSH.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
CRNA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
DELIA.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
DFENS.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
DNB.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
DNO.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
DOFG.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
EIOF.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ELABS.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ELK.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ELMRA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ELO.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ENDUR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ENH.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ENSU.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ENTRA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
ENVIP.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
EPR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
EQNR.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
EQVA.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
FRO.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
GENO.OL,2026-09-08,2026-09-08,2026-09-07,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
GENT.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
GJF.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
GOD.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
GSF.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
GYL.OL,2026-09-04,2026-09-04,2026-09-04,stale,missing_expected_completed_session,,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HAFNI.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HAUTO.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
HAVI.OL,2026-09-08,2026-09-08,2026-09-04,invalid,"error: ValueError: missing_or_invalid_required_session_ohlc:Close,High,Low",,,,,,,,,,WITHHELD,0.0,,0.0,,553dd909723b41b5ade1eb0d07f40ea3
