# oslo-screener report=report_2026-01-08T0650Z.csv data_fetch_started=2026-01-08T06:50:35Z data_fetch_completed=2026-01-08T06:50:58Z generated_at=2026-01-08T06:50:58Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
MORG.OL,2026-01-07,115.8,66.3,3.8,0.6756,104.7554,10.54,34.28,52.86,63.01,SELL-watch,1.0,5.0,1.5,HIGH,
ODFB.OL,2026-01-07,128.4,66.54,10.27,0.5138,121.06,6.06,17.04,57.2,83.93,SELL-watch,1.0,1.75,1.5,LOW,
ODF.OL,2026-01-07,134.6,67.25,11.5,0.5457,124.82,7.84,18.13,62.71,81.02,SELL-watch,1.0,1.75,1.5,LOW,
SOFF.OL,2026-01-07,46.35,68.8,4.86,0.4175,42.8391,8.2,22.86,71.36,84.32,SELL-watch,1.0,3.0,1.5,MODERATE,
OLT.OL,2026-01-07,335.0,69.69,2.06,-1.361,314.78,6.42,65.48,86.44,61.52,SELL-watch,2.0,5.0,3.0,HIGH,
HAUTO.OL,2026-01-07,101.7,69.98,9.05,0.2944,91.8054,10.78,25.06,68.29,81.46,SELL-watch,1.0,3.0,1.5,MODERATE,
WWIB.OL,2026-01-07,554.0,70.79,1.3,1.2049,505.6,9.57,26.66,82.97,79.0,SELL-watch,1.0,3.0,1.5,MODERATE,
SPOG.OL,2026-01-07,79.47,71.14,0.63,0.2283,73.7662,7.73,62.08,69.04,69.74,SELL-watch,1.0,5.0,1.5,HIGH,
WWI.OL,2026-01-07,605.0,71.46,5.29,0.1116,546.05,10.8,33.15,60.62,79.68,SELL-watch,1.0,5.0,1.5,HIGH,
VEI.OL,2026-01-07,181.4,71.92,6.99,0.2874,166.948,8.66,42.78,74.57,77.38,SELL-watch,1.0,5.0,1.5,HIGH,
IDEX.OL,2026-01-07,6.9,73.02,2.26,0.1938,3.6978,86.6,50.76,78.28,73.18,SELL-watch,1.0,5.0,1.5,HIGH,
KOG.OL,2026-01-07,285.1,73.27,1.15,3.9581,254.639,11.96,23.43,87.54,90.42,SELL-watch,1.0,3.0,1.5,MODERATE,
BWO.OL,2026-01-07,45.4,73.51,0.13,0.438,38.1065,19.14,37.93,74.35,76.13,SELL-watch,1.0,5.0,1.5,HIGH,
PHO.OL,2026-01-07,74.6,76.74,0.0,0.4678,62.314,19.72,42.81,76.86,81.34,SELL-watch,1.0,5.0,1.5,HIGH,
KIT.OL,2026-01-07,77.0,76.84,3.3,0.8723,68.155,12.98,35.2,85.27,88.37,SELL-watch,1.0,5.0,1.5,HIGH,
MOBA.OL,2026-01-02,16.05,79.43,0.0,0.2647,13.692,17.22,31.66,77.88,91.33,SELL-watch,1.0,5.0,1.5,HIGH,
PCIB.OL,2026-01-07,0.224,36.58,-5.12,-0.0012,0.2702,-17.09,11.2,30.32,24.07,NEUTRAL,0.0,1.75,0.0,LOW,
NAS.OL,2026-01-07,16.465,39.26,-17.55,-0.1213,16.4645,0.0,29.69,43.77,19.46,NEUTRAL,0.0,3.0,0.0,MODERATE,
PYRUM.OL,2026-01-07,318.0,40.46,0.41,-7.0115,336.6204,-5.53,26.75,16.71,30.24,NEUTRAL,0.0,3.0,0.0,MODERATE,
NAPA.OL,2026-01-07,28.15,41.28,2.33,-0.4624,29.331,-4.03,14.74,17.16,29.72,NEUTRAL,0.0,1.75,0.0,LOW,
PEN.OL,2026-01-07,19.12,41.48,-5.97,-0.0259,19.9699,-4.26,12.05,34.92,34.08,NEUTRAL,0.0,1.75,0.0,LOW,
PLT.OL,2026-01-07,6.53,41.93,-2.12,-0.0123,7.2392,-9.8,12.63,55.06,35.01,NEUTRAL,0.0,1.75,0.0,LOW,
ZAL.OL,2026-01-07,86.8,42.91,-2.3,-0.2679,88.792,-2.24,17.51,37.59,31.82,NEUTRAL,0.0,1.75,0.0,LOW,
SALM.OL,2026-01-07,589.0,43.22,0.94,-3.6801,591.03,-0.34,25.55,56.68,29.9,NEUTRAL,0.0,3.0,0.0,MODERATE,
AMSC.OL,2026-01-07,1.476,43.72,0.0,0.0001,1.476,0.0,13.09,,41.3,NEUTRAL,0.0,1.75,0.0,LOW,
INIFY.OL,2026-01-07,3.5,44.07,-0.0,0.0439,4.3224,-19.03,30.89,68.41,41.13,NEUTRAL,0.0,5.0,0.0,HIGH,
TEL.OL,2026-01-07,144.3,44.55,-3.71,0.3102,147.358,-2.08,18.94,52.95,43.59,NEUTRAL,0.0,1.75,0.0,LOW,
IOX.OL,2026-01-07,0.843,44.99,-6.16,0.0212,1.0849,-22.3,19.2,44.5,47.62,NEUTRAL,0.0,1.75,0.0,LOW,
ASA.OL,2026-01-07,6.999,45.31,0.67,-0.0295,7.2542,-3.52,30.43,49.17,46.29,NEUTRAL,0.0,5.0,0.0,HIGH,
HYPRO.OL,2026-01-07,2.2,45.61,-3.2,0.0353,2.6007,-15.41,16.75,27.04,50.47,NEUTRAL,0.0,1.75,0.0,LOW,
MOWI.OL,2026-01-07,232.8,45.78,-1.24,-1.1764,229.3723,1.49,26.38,56.12,28.46,NEUTRAL,0.0,3.0,0.0,MODERATE,
CLCO.OL,2026-01-07,96.8,45.87,24.63,-0.4969,98.174,-1.4,29.14,37.26,46.64,NEUTRAL,0.0,3.0,0.0,MODERATE,
NORCO.OL,2026-01-07,44.25,46.19,7.17,-0.0097,45.385,-2.5,17.01,47.92,45.72,NEUTRAL,0.0,1.75,0.0,LOW,
GYL.OL,2026-01-07,444.0,46.3,-19.99,-0.0691,435.12,2.04,27.75,27.98,30.6,NEUTRAL,0.0,3.0,0.0,MODERATE,
EQNR.OL,2026-01-07,232.2,46.33,-10.78,0.6814,236.5354,-1.83,21.33,49.0,41.02,NEUTRAL,0.0,3.0,0.0,MODERATE,
VAR.OL,2026-01-07,31.77,46.45,-13.92,0.1009,32.3476,-1.79,17.81,46.02,41.12,NEUTRAL,0.0,1.75,0.0,LOW,
EIOF.OL,2026-01-07,12.35,46.62,-4.15,0.0135,12.516,-1.33,34.3,66.19,41.52,NEUTRAL,0.0,5.0,0.0,HIGH,
ENH.OL,2026-01-07,8.04,47.01,-4.36,-0.0059,8.1268,-1.07,12.4,8.92,44.25,NEUTRAL,0.0,1.75,0.0,LOW,
BOR.OL,2026-01-07,18.15,47.03,0.0,-0.1155,17.942,1.16,27.04,47.16,33.41,NEUTRAL,0.0,3.0,0.0,MODERATE,
PRS.OL,2026-01-07,3.5,47.36,-0.18,-0.0396,3.4237,2.23,31.14,40.7,40.45,NEUTRAL,0.0,5.0,0.0,HIGH,
VOW.OL,2026-01-07,2.455,47.52,-2.13,-0.0762,2.1324,15.13,24.89,20.5,31.5,NEUTRAL,0.0,3.0,0.0,MODERATE,
KID.OL,2026-01-07,133.0,48.01,-1.2,0.1584,133.9763,-0.73,25.77,37.77,47.79,NEUTRAL,0.0,3.0,0.0,MODERATE,
BAKKA.OL,2026-01-07,494.4,48.18,0.82,-1.9573,486.122,1.7,26.33,65.77,32.1,NEUTRAL,0.0,3.0,0.0,MODERATE,
MING.OL,2026-01-07,196.4,48.25,-5.28,-0.4873,192.5636,1.99,31.12,59.61,32.14,NEUTRAL,0.0,5.0,0.0,HIGH,
WSTEP.OL,2026-01-07,18.3,48.68,-7.99,0.0941,18.484,-1.0,18.57,92.88,42.77,NEUTRAL,0.0,1.75,0.0,LOW,
DNO.OL,2026-01-07,15.15,49.29,-18.44,0.0183,14.6392,3.49,19.67,55.39,40.01,NEUTRAL,0.0,1.75,0.0,LOW,
ININ.OL,2026-01-07,2.93,49.35,-3.48,-0.0006,2.893,1.28,14.5,68.53,42.35,NEUTRAL,0.0,1.75,0.0,LOW,
ORK.OL,2026-01-07,109.5,49.35,-3.86,-0.3819,107.168,2.18,29.96,45.61,37.72,NEUTRAL,0.0,3.0,0.0,MODERATE,
AURG.OL,2026-01-07,255.0,49.53,-3.24,-0.3382,250.921,1.63,16.24,32.55,42.98,NEUTRAL,0.0,1.75,0.0,LOW,
BMA.OL,2026-01-07,14.2,49.53,3.26,-0.0024,14.116,0.6,18.16,14.68,48.78,NEUTRAL,0.0,1.75,0.0,LOW,
JIN.OL,2026-01-07,5.84,49.67,1.86,-0.0003,5.8616,-0.37,8.41,53.76,53.36,NEUTRAL,0.0,1.75,0.0,LOW,
HAVI.OL,2026-01-07,0.972,49.95,-1.43,0.0182,1.0974,-11.43,46.54,44.57,71.24,NEUTRAL,0.0,5.0,0.0,HIGH,
GJF.OL,2026-01-07,291.8,50.08,-14.85,-0.3534,283.556,2.91,25.48,60.73,35.9,NEUTRAL,0.0,3.0,0.0,MODERATE,
SATS.OL,2026-01-07,39.55,50.24,2.1,-0.2378,38.507,2.71,22.38,51.45,43.5,NEUTRAL,0.0,3.0,0.0,MODERATE,
SWON.OL,2026-01-07,110.56,50.39,-0.37,-0.3717,106.7496,3.57,17.95,57.71,41.1,NEUTRAL,0.0,1.75,0.0,LOW,
SOAG.OL,2026-01-07,450.0,50.45,2.88,-1.1977,443.6644,1.43,15.29,27.54,40.97,NEUTRAL,0.0,1.75,0.0,LOW,
MELG.OL,2026-01-07,193.98,50.69,-20.07,-0.6204,186.1558,4.2,36.8,30.58,28.91,NEUTRAL,0.0,5.0,0.0,HIGH,
GSF.OL,2026-01-07,74.0,50.79,1.0,-0.301,71.321,3.76,19.31,57.06,38.89,NEUTRAL,0.0,1.75,0.0,LOW,
HELG.OL,2026-01-07,179.5,51.85,-0.61,-0.1336,175.7676,2.12,10.47,33.72,49.19,NEUTRAL,0.0,1.75,0.0,LOW,
AKER.OL,2026-01-07,764.0,51.95,-12.25,4.4607,767.6945,-0.48,21.97,52.91,51.34,NEUTRAL,0.0,3.0,0.0,MODERATE,
SDSD.OL,2026-01-07,1.86,52.01,0.0,0.0008,1.8466,0.73,19.0,84.27,48.86,NEUTRAL,0.0,1.75,0.0,LOW,
AKSO.OL,2026-01-07,30.9,52.09,-12.22,0.0623,30.3948,1.66,23.76,56.85,50.41,NEUTRAL,0.0,3.0,0.0,MODERATE,
ATEA.OL,2026-01-07,155.2,52.43,5.0,-0.9314,151.2075,2.64,26.72,35.5,46.62,NEUTRAL,0.0,3.0,0.0,MODERATE,
YAR.OL,2026-01-07,400.5,52.81,-13.12,-0.6644,382.288,4.76,37.18,75.61,36.33,NEUTRAL,0.0,5.0,0.0,HIGH,
PARB.OL,2026-01-07,88.6,52.9,-4.82,0.0569,86.43,2.51,20.94,50.87,44.34,NEUTRAL,0.0,3.0,0.0,MODERATE,
FRO.OL,2026-01-07,233.0,52.97,11.37,0.1659,238.3921,-2.26,20.71,49.94,64.94,NEUTRAL,0.0,3.0,0.0,MODERATE,
DNB.OL,2026-01-07,277.0,53.15,-4.06,-0.2052,269.148,2.92,25.89,62.89,40.76,NEUTRAL,0.0,3.0,0.0,MODERATE,
HEX.OL,2026-01-07,7.78,53.57,4.72,0.045,7.608,2.26,18.13,64.88,59.6,NEUTRAL,0.0,1.75,0.0,LOW,
EPR.OL,2026-01-07,93.5,53.68,3.28,-0.0811,91.128,2.6,20.36,48.63,50.28,NEUTRAL,0.0,3.0,0.0,MODERATE,
ENTRA.OL,2026-01-07,113.6,54.31,9.58,0.0617,112.028,1.4,18.8,55.71,55.75,NEUTRAL,0.0,1.75,0.0,LOW,
GOD.OL,2026-01-07,10.05,54.61,-2.38,-0.0137,9.4294,6.58,31.57,49.95,46.67,NEUTRAL,0.0,5.0,0.0,HIGH,
GENT.OL,2026-01-07,57.2,54.81,0.0,0.0038,55.58,2.91,17.29,66.78,58.28,NEUTRAL,0.0,1.75,0.0,LOW,
ACR.OL,2026-01-07,7.6,54.97,-7.31,0.0192,7.27,4.54,38.33,64.3,48.62,NEUTRAL,0.0,5.0,0.0,HIGH,
NRC.OL,2026-01-07,8.9,55.14,-0.75,-0.0694,8.027,10.88,35.25,51.17,42.48,NEUTRAL,0.0,5.0,0.0,HIGH,
PSE.OL,2026-01-07,4.79,55.29,7.03,0.0152,4.6676,2.62,45.41,72.2,58.5,NEUTRAL,0.0,5.0,0.0,HIGH,
QEC.OL,2026-01-07,2.34,55.29,-7.62,0.0139,2.2452,4.22,29.27,60.93,53.09,NEUTRAL,0.0,3.0,0.0,MODERATE,
HSHP.OL,2026-01-07,92.4,55.3,0.0,-0.2692,86.9221,6.3,22.47,36.55,58.71,NEUTRAL,0.0,3.0,0.0,MODERATE,
AFK.OL,2026-01-07,136.0,55.31,4.58,0.0385,133.7,1.72,10.47,79.97,61.04,NEUTRAL,0.0,1.75,0.0,LOW,
LSG.OL,2026-01-07,49.46,55.42,-3.05,0.1026,47.7176,3.65,27.34,77.2,44.41,NEUTRAL,0.0,3.0,0.0,MODERATE,
SOGN.OL,2026-01-07,279.85,55.55,0.13,-0.4645,270.568,3.43,20.05,37.92,55.88,NEUTRAL,0.0,3.0,0.0,MODERATE,
MULTI.OL,2026-01-07,176.0,55.77,-1.71,0.0623,167.52,5.06,44.98,81.34,49.11,NEUTRAL,0.0,5.0,0.0,HIGH,
HUNT.OL,2026-01-07,1.956,55.93,11.4,-0.0524,1.6501,18.53,37.58,41.97,60.7,NEUTRAL,0.0,5.0,0.0,HIGH,
MEDI.OL,2026-01-07,263.0,56.43,2.0,0.6575,254.74,3.24,25.83,36.85,61.74,NEUTRAL,0.0,3.0,0.0,MODERATE,
ABG.OL,2026-01-07,8.17,56.51,-0.56,-0.0357,7.7204,5.82,26.81,36.72,46.76,NEUTRAL,0.0,3.0,0.0,MODERATE,
TOM.OL,2026-01-07,136.6,56.71,-3.55,0.0966,128.136,6.61,14.16,66.12,56.74,NEUTRAL,0.0,1.75,0.0,LOW,
POL.OL,2026-01-07,56.0,57.47,7.62,0.0302,51.788,8.13,19.35,88.11,60.14,NEUTRAL,0.0,1.75,0.0,LOW,
VVL.OL,2026-01-07,394.0,57.77,0.0,1.2046,382.92,2.89,20.61,90.98,55.66,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODL.OL,2026-01-07,88.5,58.39,-5.45,0.0432,83.1449,6.44,32.84,46.42,57.26,NEUTRAL,0.0,5.0,0.0,HIGH,
AFG.OL,2026-01-07,186.8,58.41,3.63,-0.5086,176.965,5.56,28.81,74.78,57.1,NEUTRAL,0.0,3.0,0.0,MODERATE,
SBO.OL,2026-01-07,36.5,58.56,1.37,0.0642,34.357,6.24,33.35,77.32,54.38,NEUTRAL,0.0,5.0,0.0,HIGH,
TIETO.OL,2026-01-07,219.8,58.95,4.52,-0.3142,213.572,2.92,26.58,74.92,64.7,NEUTRAL,0.0,3.0,0.0,MODERATE,
BRG.OL,2026-01-07,197.8,59.46,1.09,0.2238,190.308,3.94,8.44,58.94,61.59,NEUTRAL,0.0,1.75,0.0,LOW,
KOA.OL,2026-01-07,2.17,59.47,4.29,-0.0183,1.9076,13.76,26.42,31.32,64.0,NEUTRAL,0.0,3.0,0.0,MODERATE,
2020.OL,2026-01-07,145.1,59.5,6.7,0.1562,140.5747,3.22,11.75,60.29,65.64,NEUTRAL,0.0,1.75,0.0,LOW,
STB.OL,2026-01-07,169.6,59.71,-10.98,-0.0321,161.918,4.74,33.68,72.76,45.7,NEUTRAL,0.0,5.0,0.0,HIGH,
REACH.OL,2026-01-07,6.79,59.94,-0.39,0.072,6.5116,4.28,22.48,64.19,69.61,NEUTRAL,0.0,3.0,0.0,MODERATE,
SCATC.OL,2026-01-07,106.5,60.33,-0.87,0.3683,102.755,3.64,26.92,73.89,60.67,NEUTRAL,0.0,3.0,0.0,MODERATE,
NONG.OL,2026-01-07,149.86,60.53,1.23,-0.0864,143.0476,4.76,19.53,68.95,55.6,NEUTRAL,0.0,1.75,0.0,LOW,
SPOL.OL,2026-01-07,199.42,62.05,-2.23,-0.1388,186.2832,7.05,44.81,59.18,45.45,NEUTRAL,0.0,5.0,0.0,HIGH,
DOFG.OL,2026-01-07,97.2,62.32,-3.45,0.4685,93.1056,4.4,15.14,42.5,72.37,NEUTRAL,0.0,1.75,0.0,LOW,
BWLPG.OL,2026-01-07,136.4,62.42,2.3,1.4194,128.7363,5.95,11.55,70.29,73.81,NEUTRAL,0.0,1.75,0.0,LOW,
SUBC.OL,2026-01-07,210.4,62.76,-10.36,1.3155,193.4487,8.76,25.22,62.91,62.14,NEUTRAL,0.0,3.0,0.0,MODERATE,
NOD.OL,2026-01-07,140.4,62.93,3.91,1.6457,137.212,2.32,23.32,81.29,83.91,NEUTRAL,0.0,3.0,0.0,MODERATE,
TRE.OL,2025-12-12,39.5,64.51,0.0,0.1807,35.3084,11.87,21.48,99.46,75.03,NEUTRAL,0.0,3.0,0.0,MODERATE,
VENDB.OL,,,,,,,,,,,,,,,,download_failed_or_insufficient_data
