ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
HEX.OL,2025-10-23,9.47,26.07,3.7,0.0739,13.4982,-29.84,55.94,40.75,28.44,BUY,3,5.0,5.0,HIGH
VOW.OL,2025-10-23,1.55,28.99,3.83,-0.0624,1.9475,-20.41,27.06,10.1,18.76,BUY,2,3.0,3.0,MODERATE
WAWI.OL,2025-10-23,77.2,30.07,5.81,-0.6019,88.6962,-12.96,38.42,14.59,33.7,BUY,2,5.0,3.0,HIGH
SOFF.OL,2025-10-23,45.1,30.22,5.44,-0.6495,52.805,-14.59,36.03,16.83,32.36,BUY,2,5.0,3.0,HIGH
DNO.OL,2025-10-23,13.03,33.12,9.34,-0.213,14.5401,-10.39,31.84,28.67,34.95,BUY,2,5.0,3.0,HIGH
HAUTO.OL,2025-10-23,93.75,34.54,3.85,-0.3743,105.307,-10.97,35.26,24.56,37.78,BUY,2,5.0,3.0,HIGH
DOFG.OL,2025-10-23,89.4,34.56,5.13,-0.9834,95.9719,-6.85,31.71,31.55,35.18,BUY,2,5.0,3.0,HIGH
CLCO.OL,2025-10-23,96.0,68.42,-1.83,-0.5752,85.73,11.98,23.37,54.35,55.26,SELL,3,3.0,3.0,MODERATE
HSPG.OL,2025-10-22,161.0,21.81,0.0,-0.975,169.486,-5.01,78.52,17.13,20.3,BUY-watch,1,5.0,1.5,HIGH
WSTEP.OL,2025-10-23,19.9,25.76,-7.78,-0.0381,22.098,-9.95,27.07,11.06,26.24,BUY-watch,1,3.0,1.5,MODERATE
PHO.OL,2025-10-23,51.3,30.84,-3.33,-0.2899,58.686,-12.59,31.21,25.87,26.71,BUY-watch,1,5.0,1.5,HIGH
JIN.OL,2025-10-23,5.62,31.5,-4.01,-0.0361,6.2008,-9.37,12.09,32.94,19.57,BUY-watch,1,1.75,1.5,LOW
SBO.OL,2025-10-23,33.25,34.11,-0.85,-0.0353,35.501,-6.34,23.26,24.95,36.16,BUY-watch,1,3.0,1.5,MODERATE
BRG.OL,2025-10-23,187.8,34.4,-2.67,0.2495,200.1,-6.15,32.92,53.27,28.46,BUY-watch,2,5.0,3.0,HIGH
EMGS.OL,2025-10-23,1.105,34.71,-1.22,0.0043,1.3497,-18.13,28.46,36.83,35.59,BUY-watch,2,3.0,3.0,MODERATE
ININ.OL,2025-10-23,2.55,66.58,6.4,0.0262,2.1423,19.03,35.8,70.63,78.98,SELL-watch,1,5.0,1.5,HIGH
SALM.OL,2025-10-23,605.0,67.51,0.82,1.7373,541.742,11.68,56.17,82.44,62.18,SELL-watch,1,5.0,1.5,HIGH
MOWI.OL,2025-10-23,230.6,71.67,2.15,0.828,213.5495,7.98,41.41,73.27,75.59,SELL-watch,1,5.0,1.5,HIGH
PLT.OL,2025-10-23,6.2,72.31,0.63,0.1445,5.2106,18.99,26.72,64.0,82.02,SELL-watch,1,3.0,1.5,MODERATE
TIETO.OL,2025-10-23,208.0,74.95,16.06,2.1886,184.1661,12.94,18.47,84.25,84.84,SELL-watch,1,1.75,1.5,LOW
KIT.OL,2025-10-23,70.25,76.22,16.93,0.9071,59.431,18.2,19.61,73.28,87.18,SELL-watch,1,1.75,1.5,LOW
BMA.OL,2025-10-23,13.8,35.56,-8.48,-0.0123,16.522,-16.48,27.4,33.05,29.64,NEUTRAL,0,3.0,0.0,MODERATE
SUBC.OL,2025-10-23,193.0,36.15,0.43,-1.7029,203.49,-5.16,21.81,42.49,31.23,NEUTRAL,0,3.0,0.0,MODERATE
BWLPG.OL,2025-10-23,126.6,36.22,8.26,-0.284,146.5489,-13.61,42.04,35.86,48.53,NEUTRAL,0,5.0,0.0,HIGH
TOM.OL,2025-10-23,128.9,36.66,-1.18,-1.3893,147.736,-12.75,34.77,28.92,40.28,NEUTRAL,0,5.0,0.0,HIGH
