# oslo-screener report=report_2026-03-09T0716Z.csv data_fetch_started=2026-03-09T07:16:10Z data_fetch_completed=2026-03-09T07:16:29Z generated_at=2026-03-09T07:16:29Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
AKSO.OL,2026-03-06,40.7,69.11,-0.88,-0.0947,35.5332,14.54,55.13,81.63,64.39,SELL,3,5.0,5.0,HIGH
YAR.OL,2026-03-06,489.9,70.69,-0.83,1.1829,441.904,10.86,32.18,70.81,72.6,SELL,2,5.0,3.0,HIGH
HAUTO.OL,2026-03-06,132.5,74.37,-1.69,1.2932,106.5261,24.38,55.34,75.59,66.46,SELL,2,5.0,3.0,HIGH
WAWI.OL,2026-03-06,134.1,80.66,-2.36,0.1583,113.809,17.83,52.08,75.53,77.42,SELL,2,5.0,3.0,HIGH
PYRUM.OL,2026-03-06,280.0,30.09,-11.76,-0.5164,310.32,-9.77,11.66,68.96,20.51,BUY-watch,1,1.75,1.5,LOW
GENT.OL,2026-03-06,39.0,30.38,-0.95,0.0864,51.65,-24.49,22.75,66.38,32.44,BUY-watch,2,3.0,3.0,MODERATE
PRS.OL,2026-03-06,3.11,31.22,-1.12,-0.0571,3.4748,-10.5,29.78,21.22,19.17,BUY-watch,1,3.0,1.5,MODERATE
ACR.OL,2026-03-06,7.06,31.91,-1.18,-0.0679,7.876,-10.36,41.14,31.2,27.04,BUY-watch,1,5.0,1.5,HIGH
NAS.OL,2026-03-06,14.895,34.37,-2.88,-0.2561,16.566,-10.09,16.94,18.01,26.12,BUY-watch,1,1.75,1.5,LOW
HUNT.OL,2026-03-06,4.77,65.08,0.83,0.0991,2.6788,78.07,52.39,56.66,58.34,SELL-watch,1,5.0,1.5,HIGH
AKER.OL,2026-03-06,945.0,66.01,1.59,-0.5572,861.22,9.73,32.33,71.99,66.58,SELL-watch,2,5.0,3.0,HIGH
QEC.OL,2026-03-06,2.09,66.27,10.94,0.044,2.0059,4.19,26.4,77.08,85.82,SELL-watch,1,3.0,1.5,MODERATE
RING.OL,2026-03-06,463.0,67.47,0.0,-0.7004,430.649,7.51,20.95,27.97,60.13,SELL-watch,2,3.0,3.0,MODERATE
EIOF.OL,2026-03-06,14.5,68.64,2.71,0.0555,13.125,10.48,19.19,77.6,71.65,SELL-watch,1,1.75,1.5,LOW
POL.OL,2026-03-06,59.5,68.99,4.89,0.4578,54.71,8.76,25.15,97.52,81.59,SELL-watch,1,3.0,1.5,MODERATE
SOFF.OL,2026-03-06,56.0,70.38,0.29,0.4782,49.651,12.79,30.65,88.85,70.56,SELL-watch,1,5.0,1.5,HIGH
B2I.OL,2026-03-06,25.15,70.74,0.0,0.0458,21.296,18.1,62.89,70.93,69.64,SELL-watch,1,5.0,1.5,HIGH
VAR.OL,2026-03-06,38.68,71.74,2.03,0.3861,33.6833,14.83,28.74,70.77,75.68,SELL-watch,1,3.0,1.5,MODERATE
AUSS.OL,2026-03-06,103.8,73.07,0.35,0.7806,95.37,8.84,27.68,73.32,82.91,SELL-watch,1,3.0,1.5,MODERATE
PEN.OL,2026-03-06,27.4,76.67,2.22,0.2808,21.7657,25.89,46.21,71.47,77.05,SELL-watch,1,5.0,1.5,HIGH
EQNR.OL,2026-03-06,316.7,77.15,3.15,3.273,257.8556,22.82,46.32,73.77,81.06,SELL-watch,1,5.0,1.5,HIGH
IDEX.OL,2026-03-06,9.0,78.75,16.87,0.2497,6.0442,48.9,27.1,96.26,88.65,SELL-watch,1,3.0,1.5,MODERATE
KOA.OL,2026-03-06,2.03,36.78,-0.48,-0.017,2.1533,-5.73,15.18,35.8,26.69,NEUTRAL,0,1.75,0.0,LOW
GJF.OL,2026-03-06,261.8,37.6,-4.76,-0.1758,277.464,-5.65,27.87,56.26,33.71,NEUTRAL,0,3.0,0.0,MODERATE
ZAL.OL,2026-03-06,75.4,37.91,0.72,-0.0783,83.404,-9.6,29.11,30.3,42.24,NEUTRAL,0,3.0,0.0,MODERATE
ASA.OL,2026-03-06,4.99,38.38,1.16,0.0402,6.0384,-17.36,28.91,39.91,40.76,NEUTRAL,0,3.0,0.0,MODERATE
BRG.OL,2026-03-06,173.2,38.45,1.01,0.3457,186.308,-7.04,26.96,34.85,39.31,NEUTRAL,0,3.0,0.0,MODERATE
HYPRO.OL,2026-03-06,1.48,38.59,-2.25,0.0154,1.8585,-20.37,13.15,36.74,37.45,NEUTRAL,0,1.75,0.0,LOW
ININ.OL,2026-03-06,2.8,38.63,-2.49,-0.0293,3.0464,-8.09,10.0,83.15,30.54,NEUTRAL,0,1.75,0.0,LOW
PLT.OL,2026-03-06,6.03,38.89,4.64,-0.0673,6.5538,-7.99,19.68,27.01,33.48,NEUTRAL,0,1.75,0.0,LOW
ABG.OL,2026-03-06,7.95,39.68,-6.79,-0.0246,8.1232,-2.13,16.49,15.46,26.68,NEUTRAL,0,1.75,0.0,LOW
TOM.OL,2026-03-06,116.1,39.92,0.23,-0.0855,126.906,-8.51,32.75,52.28,43.02,NEUTRAL,0,5.0,0.0,HIGH
CLCO.OL,2026-01-13,95.3,41.33,0.0,-0.4046,98.112,-2.87,24.67,21.33,40.05,NEUTRAL,0,3.0,0.0,MODERATE
NORCO.OL,2026-03-06,39.95,41.58,3.64,0.0529,43.002,-7.1,21.7,49.38,48.06,NEUTRAL,0,3.0,0.0,MODERATE
MULTI.OL,2026-03-06,156.5,41.62,-0.72,0.2184,167.19,-6.39,17.67,43.15,41.2,NEUTRAL,0,1.75,0.0,LOW
BAKKA.OL,2026-03-06,446.4,42.5,-1.53,-0.9187,469.82,-4.98,12.21,48.76,41.71,NEUTRAL,0,1.75,0.0,LOW
ODFB.OL,2026-03-06,115.2,42.55,-2.13,0.0909,120.3551,-4.28,17.14,54.4,33.44,NEUTRAL,0,1.75,0.0,LOW
SWON.OL,2026-03-06,86.29,42.86,1.19,0.9464,97.1096,-11.14,38.44,72.9,59.72,NEUTRAL,0,5.0,0.0,HIGH
2020.OL,2026-03-06,134.1,43.09,-6.45,0.5362,139.485,-3.86,25.67,64.15,43.32,NEUTRAL,0,3.0,0.0,MODERATE
AFG.OL,2026-03-06,182.4,43.66,-3.35,-0.6118,185.612,-1.73,14.19,47.49,35.1,NEUTRAL,0,1.75,0.0,LOW
ODF.OL,2026-03-06,121.4,44.56,-1.62,0.2318,125.8285,-3.52,16.93,60.32,36.47,NEUTRAL,0,1.75,0.0,LOW
ATEA.OL,2026-03-06,143.8,44.59,1.13,0.4934,151.056,-4.8,17.41,48.93,52.29,NEUTRAL,0,1.75,0.0,LOW
WSTEP.OL,2026-03-06,17.8,45.19,6.96,-0.0693,18.404,-3.28,16.92,22.99,48.66,NEUTRAL,0,1.75,0.0,LOW
NRC.OL,2026-03-06,8.0,45.24,3.21,0.0037,8.7218,-8.28,16.66,33.41,53.2,NEUTRAL,0,1.75,0.0,LOW
STB.OL,2026-03-06,173.3,45.97,-3.98,-0.9245,173.432,-0.08,21.73,56.53,37.57,NEUTRAL,0,3.0,0.0,MODERATE
