ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
EMGS.OL,2025-12-12,0.26,26.93,0.49,0.032,0.6646,-60.88,45.39,77.47,39.36,BUY,3,5.0,5.0,HIGH
MELG.OL,2025-12-12,193.0,67.57,-6.79,-0.2052,179.552,7.49,42.49,97.4,53.64,SELL,3,5.0,5.0,HIGH
WWIB.OL,2025-12-12,529.0,68.37,-5.58,1.6854,487.05,8.61,32.85,77.35,68.46,SELL,2,5.0,3.0,HIGH
NHY.OL,2025-12-12,75.8,69.51,-0.47,0.2591,70.9116,6.89,21.17,71.39,83.7,SELL,2,3.0,3.0,MODERATE
PHO.OL,2025-12-12,67.1,73.62,-1.38,0.3412,58.38,14.94,45.65,88.31,80.45,SELL,2,5.0,3.0,HIGH
WWI.OL,2025-12-12,586.0,74.17,-4.89,3.0492,524.8,11.66,39.32,92.78,76.47,SELL,2,5.0,3.0,HIGH
WAWI.OL,2025-12-12,104.1,74.48,-11.25,1.244,86.225,20.73,46.1,90.16,71.88,SELL,2,5.0,3.0,HIGH
HAVI.OL,2025-12-12,1.025,28.74,-0.45,-0.0142,1.195,-14.23,38.04,17.46,16.69,BUY-watch,1,5.0,1.5,HIGH
IOX.OL,2025-12-12,0.883,31.91,-7.61,-0.0152,1.2039,-26.65,14.1,37.86,21.16,BUY-watch,1,1.75,1.5,LOW
SATS.OL,2025-12-12,40.05,65.01,0.32,0.2625,38.208,4.82,23.14,68.85,78.65,SELL-watch,1,3.0,1.5,MODERATE
BWO.OL,2025-12-12,39.3,65.55,1.0,0.2645,36.4912,7.7,22.32,89.33,77.11,SELL-watch,1,3.0,1.5,MODERATE
GOD.OL,2025-12-12,9.66,66.08,0.48,0.0342,9.09,6.27,14.51,42.03,78.27,SELL-watch,1,1.75,1.5,LOW
NRC.OL,2025-12-12,8.74,66.36,1.04,0.1302,7.912,10.47,38.67,76.16,71.45,SELL-watch,1,5.0,1.5,HIGH
SKUE.OL,2025-12-12,332.8,67.34,3.79,0.875,319.499,4.16,13.09,92.73,75.52,SELL-watch,1,1.75,1.5,LOW
AFG.OL,2025-12-12,186.8,67.53,3.2,0.2808,171.9901,8.61,29.96,97.55,76.89,SELL-watch,1,3.0,1.5,MODERATE
SPOG.OL,2025-12-12,75.24,67.7,2.05,0.2538,72.3628,3.98,49.46,76.83,77.37,SELL-watch,1,5.0,1.5,HIGH
VEI.OL,2025-12-12,173.0,67.97,6.63,0.1197,162.212,6.65,30.0,61.7,73.93,SELL-watch,1,3.0,1.5,MODERATE
ABG.OL,2025-12-12,8.17,68.08,0.57,-0.0029,7.3946,10.49,40.17,54.03,68.02,SELL-watch,2,5.0,3.0,HIGH
STB.OL,2025-12-12,165.8,68.42,0.34,0.8869,157.932,4.98,17.7,75.21,82.28,SELL-watch,1,1.75,1.5,LOW
