# oslo-screener report=report_2026-02-26T0714Z.csv data_fetch_started=2026-02-26T07:14:33Z data_fetch_completed=2026-02-26T07:14:55Z generated_at=2026-02-26T07:14:55Z
# columns=ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk
PHO.OL,2026-02-25,59.3,28.56,8.51,-0.5031,68.79,-13.8,51.9,11.5,31.85,BUY,2,5.0,3.0,HIGH
SWON.OL,2026-02-25,82.7,31.08,1.2,-0.1818,100.6814,-17.86,43.32,55.41,25.92,BUY,2,5.0,3.0,HIGH
HYPRO.OL,2026-02-25,1.47,33.79,3.57,-0.0232,1.9546,-24.79,13.83,28.42,30.43,BUY,2,1.75,3.0,LOW
KOG.OL,2026-02-25,383.95,65.1,-2.5,-0.3399,318.463,20.56,42.93,66.5,55.74,SELL,3,5.0,5.0,HIGH
EQNR.OL,2026-02-25,279.3,65.83,-1.09,0.9693,250.302,11.59,37.71,65.65,67.73,SELL,2,5.0,3.0,HIGH
AKVA.OL,2026-02-25,99.4,67.28,-0.66,0.6694,89.104,11.56,33.46,92.73,72.39,SELL,2,5.0,3.0,HIGH
WWIB.OL,2026-02-25,667.0,70.66,-3.03,3.8886,585.62,13.9,42.05,81.79,69.52,SELL,2,5.0,3.0,HIGH
VEI.OL,2026-02-25,193.2,71.27,-0.69,0.7587,180.26,7.18,33.04,85.73,78.25,SELL,2,5.0,3.0,HIGH
ORK.OL,2026-02-25,130.1,72.86,-1.68,0.3389,116.47,11.7,44.54,80.94,69.84,SELL,2,5.0,3.0,HIGH
HSHP.OL,2026-02-25,132.4,81.93,-5.71,2.2525,100.2031,32.13,49.85,89.49,83.01,SELL,2,5.0,3.0,HIGH
HUNT.OL,2026-02-25,4.005,84.07,-4.91,0.1327,2.4396,64.17,46.34,73.76,87.09,SELL,2,5.0,3.0,HIGH
FRO.OL,2026-02-25,342.0,86.34,-0.12,4.8961,262.476,30.3,44.32,89.08,95.39,SELL,2,5.0,3.0,HIGH
NORCO.OL,2026-02-25,39.2,28.84,-0.37,-0.3233,43.65,-10.19,25.24,33.7,19.15,BUY-watch,1,3.0,1.5,MODERATE
PCIB.OL,2026-02-25,0.132,29.75,-3.85,-0.0074,0.2292,-42.41,16.41,34.03,13.59,BUY-watch,1,1.75,1.5,LOW
GENT.OL,2026-02-25,41.0,30.79,0.0,-0.6069,54.194,-24.35,29.09,35.93,31.55,BUY-watch,1,3.0,1.5,MODERATE
TOM.OL,2026-02-25,114.1,32.65,-2.5,-1.1294,129.488,-11.88,27.43,32.43,21.58,BUY-watch,1,3.0,1.5,MODERATE
AUSS.OL,2026-02-25,99.0,65.12,0.0,0.4702,94.06,5.25,18.47,73.09,71.1,SELL-watch,1,1.75,1.5,LOW
EIOF.OL,2026-02-25,13.8,65.56,2.76,0.0505,12.87,7.23,19.68,75.85,70.83,SELL-watch,1,1.75,1.5,LOW
NONG.OL,2026-02-25,158.52,65.57,2.86,0.7432,150.0904,5.62,20.86,65.68,69.04,SELL-watch,1,3.0,1.5,MODERATE
SOFF.OL,2026-02-25,52.3,66.12,10.18,0.0201,47.807,9.4,17.77,76.64,76.6,SELL-watch,1,1.75,1.5,LOW
BWLPG.OL,2026-02-25,166.4,66.19,0.1,0.1007,144.114,15.46,48.52,55.9,63.87,SELL-watch,1,5.0,1.5,HIGH
SKUE.OL,2026-02-25,363.95,66.21,12.18,1.1525,342.597,6.23,15.8,71.58,73.23,SELL-watch,1,1.75,1.5,LOW
YAR.OL,2026-02-25,470.5,67.05,2.98,-0.2283,430.162,9.38,25.8,55.32,71.0,SELL-watch,2,3.0,3.0,MODERATE
MING.OL,2026-02-25,213.15,67.33,3.42,1.1558,200.1544,6.49,33.25,75.35,69.97,SELL-watch,1,5.0,1.5,HIGH
SPOG.OL,2026-02-25,82.45,68.26,0.6,0.1219,78.9084,4.49,21.09,82.37,81.41,SELL-watch,1,3.0,1.5,MODERATE
SCATC.OL,2026-02-25,122.0,68.7,3.86,0.2725,112.754,8.2,28.35,67.26,81.0,SELL-watch,1,3.0,1.5,MODERATE
AFK.OL,2026-02-25,173.0,69.19,0.0,0.5185,150.09,15.26,44.53,29.45,66.46,SELL-watch,1,5.0,1.5,HIGH
B2I.OL,2026-02-25,23.8,69.72,0.91,0.1238,20.2076,17.78,62.28,90.28,65.83,SELL-watch,1,5.0,1.5,HIGH
AKSO.OL,2026-02-25,40.4,73.32,2.47,0.1566,34.0948,18.49,52.66,78.83,74.47,SELL-watch,1,5.0,1.5,HIGH
RING.OL,2026-02-25,459.0,73.57,0.0,1.8704,421.181,8.98,22.75,28.93,76.01,SELL-watch,1,3.0,1.5,MODERATE
DOFG.OL,2026-02-25,126.2,73.58,1.02,0.6568,106.7557,18.21,43.62,82.71,74.2,SELL-watch,1,5.0,1.5,HIGH
ROGS.OL,2026-02-25,152.0,73.84,3.98,0.6318,142.6304,6.57,21.7,92.53,87.32,SELL-watch,1,3.0,1.5,MODERATE
SUBC.OL,2026-02-25,263.8,74.75,4.95,-0.4116,228.564,15.42,46.87,67.56,74.1,SELL-watch,2,5.0,3.0,HIGH
BWO.OL,2026-02-25,52.5,76.35,1.38,0.1204,46.203,13.63,42.78,98.47,78.7,SELL-watch,1,5.0,1.5,HIGH
WWI.OL,2026-02-25,770.0,77.05,0.35,4.9097,653.28,17.87,50.05,68.23,77.55,SELL-watch,1,5.0,1.5,HIGH
MOBA.OL,2026-01-02,16.05,79.43,0.0,0.2647,13.692,17.22,31.66,77.88,91.33,SELL-watch,1,5.0,1.5,HIGH
WAWI.OL,2026-02-25,128.2,79.56,0.88,0.5315,109.485,17.09,44.35,79.69,80.05,SELL-watch,1,5.0,1.5,HIGH
HAUTO.OL,2026-02-25,125.7,80.27,4.61,0.8966,104.815,19.93,44.6,79.52,87.92,SELL-watch,1,5.0,1.5,HIGH
PEN.OL,2026-02-25,26.25,81.89,15.2,0.2005,21.1132,24.33,37.05,80.21,88.44,SELL-watch,1,5.0,1.5,HIGH
ENH.OL,2026-02-25,9.68,83.06,0.0,0.0989,8.2921,16.74,36.6,80.35,91.39,SELL-watch,1,5.0,1.5,HIGH
ODL.OL,2026-02-25,111.4,84.3,5.37,0.8523,93.128,19.62,48.31,91.01,91.2,SELL-watch,1,5.0,1.5,HIGH
KIT.OL,2026-02-25,110.1,84.77,1.23,1.7931,82.216,33.92,61.47,84.46,93.2,SELL-watch,1,5.0,1.5,HIGH
ATEA.OL,2026-02-25,141.6,36.03,-2.38,0.125,153.448,-7.72,17.65,53.86,34.59,NEUTRAL,0,1.75,0.0,LOW
ACR.OL,2026-02-25,7.5,36.14,-0.45,-0.091,7.8992,-5.05,39.07,37.22,25.36,NEUTRAL,0,5.0,0.0,HIGH
2020.OL,2026-02-25,133.0,36.83,-0.46,-0.3031,140.2231,-5.15,29.08,29.63,39.37,NEUTRAL,0,3.0,0.0,MODERATE
ASA.OL,2026-02-25,5.1,38.15,2.55,0.0239,6.3741,-19.99,30.18,33.54,41.66,NEUTRAL,0,5.0,0.0,HIGH
NRC.OL,2026-02-25,8.01,39.06,3.98,-0.0862,8.8786,-9.78,18.78,16.83,40.77,NEUTRAL,0,1.75,0.0,LOW
BRG.OL,2026-02-25,176.0,39.6,-0.86,0.5161,188.98,-6.87,26.38,30.73,44.03,NEUTRAL,0,3.0,0.0,MODERATE
