ticker,date,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,note
AMSC.OL,2025-08-19,1.462,22.03,0.67,0.0424,1.4877,-1.73,57.89,29.66,40.4,BUY,3.0,5.0,5.0,HIGH,
EQNR.OL,2025-08-19,244.4,33.83,0.72,-1.5495,261.4129,-6.51,14.76,39.9,20.14,BUY,2.0,1.75,3.0,LOW,
WWI.OL,2025-08-19,503.0,66.27,-1.01,0.0374,465.11,8.15,27.9,67.93,66.67,SELL,2.0,3.0,3.0,MODERATE,
GJF.OL,2025-08-19,288.6,69.36,-0.97,0.3746,268.636,7.43,37.89,65.07,76.77,SELL,2.0,5.0,3.0,HIGH,
NOD.OL,2025-08-19,166.6,71.74,-3.74,3.4088,140.674,18.43,26.16,78.12,78.35,SELL,2.0,3.0,3.0,MODERATE,
STB.OL,2025-08-19,156.0,71.77,-6.32,0.4372,144.564,7.91,36.8,78.24,73.54,SELL,2.0,5.0,3.0,HIGH,
PCIB.OL,2025-08-19,0.375,14.63,-27.9,-0.0646,1.5573,-75.92,25.27,4.35,7.83,BUY-watch,1.0,3.0,1.5,MODERATE,
MULTI.OL,2025-08-19,185.0,26.63,-16.44,-2.5139,207.14,-10.69,31.94,15.2,15.42,BUY-watch,1.0,5.0,1.5,HIGH,
KOG.OL,2025-08-19,285.15,32.09,-10.21,0.7847,337.168,-15.43,35.04,41.29,29.22,BUY-watch,2.0,5.0,3.0,HIGH,
NORCO.OL,2025-08-19,41.25,34.51,-8.98,-0.1167,44.132,-6.53,12.1,53.53,24.95,BUY-watch,1.0,1.75,1.5,LOW,
EMGS.OL,2025-08-19,1.58,34.56,-1.74,-0.041,1.887,-16.27,27.28,9.74,25.73,BUY-watch,1.0,3.0,1.5,MODERATE,
IDEX.OL,2025-08-19,2.9595,34.8,-4.52,-0.0153,3.4385,-13.93,20.97,10.89,20.5,BUY-watch,1.0,3.0,1.5,MODERATE,
SOAG.OL,2025-08-19,445.2,65.15,6.58,3.1136,421.013,5.74,21.72,88.35,72.42,SELL-watch,1.0,3.0,1.5,MODERATE,
WWIB.OL,2025-08-19,473.0,65.7,1.56,0.7627,441.06,7.24,38.42,65.88,69.25,SELL-watch,1.0,5.0,1.5,HIGH,
CLCO.OL,2025-08-19,79.1,65.82,6.15,0.0679,71.634,10.42,30.46,49.38,74.29,SELL-watch,1.0,5.0,1.5,HIGH,
SUBC.OL,2025-08-19,207.0,66.0,5.47,0.2692,195.362,5.96,15.39,48.43,78.12,SELL-watch,1.0,1.75,1.5,LOW,
AKVA.OL,2025-08-19,97.0,66.51,1.48,0.8781,87.272,11.15,18.79,83.89,84.74,SELL-watch,1.0,1.75,1.5,LOW,
PLT.OL,2025-08-19,5.13,66.82,3.85,0.0365,4.2472,20.79,29.34,50.74,71.64,SELL-watch,1.0,3.0,1.5,MODERATE,
ORK.OL,2025-08-19,112.7,67.0,5.07,0.3444,108.938,3.45,21.12,77.2,78.39,SELL-watch,1.0,3.0,1.5,MODERATE,
RING.OL,2025-08-19,394.85,67.86,0.79,1.5099,381.2,3.58,23.78,92.37,82.03,SELL-watch,1.0,3.0,1.5,MODERATE,
BWO.OL,2025-08-19,37.5,68.56,0.87,-0.0015,33.897,10.63,35.99,77.06,72.96,SELL-watch,2.0,5.0,3.0,HIGH,
ODL.OL,2025-08-19,77.1,69.71,21.08,-0.0202,71.048,8.52,25.5,44.21,80.87,SELL-watch,2.0,3.0,3.0,MODERATE,
KOA.OL,2025-08-19,1.82,69.96,2.77,0.033,1.6069,13.26,27.03,78.0,81.12,SELL-watch,1.0,3.0,1.5,MODERATE,
BWLPG.OL,2025-08-19,156.8,70.38,4.85,0.1167,133.33,17.6,34.5,67.12,76.35,SELL-watch,1.0,5.0,1.5,HIGH,
BRG.OL,2025-08-19,209.5,70.74,4.7,0.7196,198.002,5.81,22.87,84.66,89.18,SELL-watch,1.0,3.0,1.5,MODERATE,
TRE.OL,2025-08-19,36.4,79.23,1.53,0.2419,31.238,16.52,22.13,46.12,83.56,SELL-watch,1.0,3.0,1.5,MODERATE,
GYL.OL,2025-08-18,454.0,79.47,0.0,5.5462,420.02,8.09,38.61,59.16,95.03,SELL-watch,1.0,5.0,1.5,HIGH,
HUNT.OL,2025-08-19,0.71,35.93,-3.27,-0.0097,0.9009,-21.19,13.14,49.91,29.05,NEUTRAL,0.0,1.75,0.0,LOW,
POL.OL,2025-08-19,59.5,36.22,0.0,-0.203,61.39,-3.08,18.03,61.97,23.16,NEUTRAL,0.0,1.75,0.0,LOW,
VOW.OL,2025-08-19,1.588,38.15,-0.64,0.0229,2.0446,-22.33,20.11,56.68,40.88,NEUTRAL,0.0,3.0,0.0,MODERATE,
ACR.OL,2025-08-19,7.92,40.48,-3.65,-0.1522,7.9584,-0.48,26.63,36.18,23.61,NEUTRAL,0.0,3.0,0.0,MODERATE,
WSTEP.OL,2025-08-19,23.8,41.18,5.98,-0.0259,24.424,-2.55,14.13,68.6,39.2,NEUTRAL,0.0,1.75,0.0,LOW,
KIT.OL,2025-08-19,59.2,41.22,-7.29,-0.317,61.233,-3.32,16.31,48.67,35.2,NEUTRAL,0.0,1.75,0.0,LOW,
NAPA.OL,2025-08-19,23.1,41.64,-4.92,-0.047,24.552,-5.91,12.37,35.85,37.04,NEUTRAL,0.0,1.75,0.0,LOW,
SOGN.OL,2025-08-19,265.95,41.73,0.0,-0.2926,278.729,-4.58,20.44,17.09,45.06,NEUTRAL,0.0,3.0,0.0,MODERATE,
ENTRA.OL,2025-08-19,125.6,41.83,4.21,-0.4539,127.808,-1.73,13.48,49.34,35.66,NEUTRAL,0.0,1.75,0.0,LOW,
NONG.OL,2025-08-19,143.9,42.11,0.08,-0.2837,147.5636,-2.48,11.0,40.23,44.85,NEUTRAL,0.0,1.75,0.0,LOW,
INIFY.OL,2025-08-19,5.55,42.17,-2.56,-0.0538,6.002,-7.53,19.82,37.6,28.37,NEUTRAL,0.0,1.75,0.0,LOW,
SATS.OL,2025-08-19,36.35,42.2,4.6,-0.2787,36.9,-1.49,18.75,33.56,35.6,NEUTRAL,0.0,1.75,0.0,LOW,
HYPRO.OL,2025-08-19,3.155,42.48,1.63,-0.0235,3.5505,-11.14,18.02,24.75,44.44,NEUTRAL,0.0,1.75,0.0,LOW,
ININ.OL,2025-08-18,2.02,42.86,0.0,-0.0004,2.2524,-10.32,11.43,39.79,43.94,NEUTRAL,0.0,1.75,0.0,LOW,
OLT.OL,2025-08-19,292.0,44.23,1.06,-1.9469,293.8,-0.61,33.56,18.03,33.22,NEUTRAL,0.0,5.0,0.0,HIGH,
XXL.OL,2025-07-18,9.87,44.37,0.0,0.0138,9.9424,-0.73,6.97,,51.46,NEUTRAL,0.0,1.75,0.0,LOW,
HELG.OL,2025-08-19,171.96,44.46,1.51,-1.0975,176.4476,-2.54,18.1,49.11,44.88,NEUTRAL,0.0,1.75,0.0,LOW,
BGBIO.OL,2025-08-19,1.17,44.5,-2.63,0.0065,1.2669,-7.65,13.89,46.53,48.84,NEUTRAL,0.0,1.75,0.0,LOW,
PRS.OL,2025-08-19,4.48,44.81,1.21,0.2333,6.1083,-26.66,21.51,74.06,60.87,NEUTRAL,0.0,3.0,0.0,MODERATE,
AFK.OL,2025-08-19,132.5,45.1,-3.54,-0.5545,134.32,-1.35,18.71,50.11,36.12,NEUTRAL,0.0,1.75,0.0,LOW,
YAR.OL,2025-08-19,375.4,45.35,-2.41,-0.449,382.05,-1.74,14.58,48.94,43.42,NEUTRAL,0.0,1.75,0.0,LOW,
GOD.OL,2025-08-19,9.46,45.37,-4.12,-0.0468,9.328,1.42,19.48,43.61,28.29,NEUTRAL,0.0,1.75,0.0,LOW,
PEN.OL,2025-08-19,23.15,45.43,2.54,-0.1015,23.721,-2.41,13.41,37.73,42.28,NEUTRAL,0.0,1.75,0.0,LOW,
VEI.OL,2025-08-19,163.2,45.92,8.59,-0.8122,163.504,-0.19,20.07,37.75,41.66,NEUTRAL,0.0,3.0,0.0,MODERATE,
SPOG.OL,2025-08-19,74.92,46.41,-4.87,0.022,75.975,-1.39,14.5,34.55,47.23,NEUTRAL,0.0,1.75,0.0,LOW,
NRC.OL,2025-08-19,7.02,46.48,1.67,-0.0973,6.916,1.5,24.92,33.52,38.2,NEUTRAL,0.0,3.0,0.0,MODERATE,
VAR.OL,2025-08-19,32.82,46.5,-2.5,-0.1687,32.8586,-0.12,16.52,13.45,33.88,NEUTRAL,0.0,1.75,0.0,LOW,
SKUE.OL,2025-08-19,324.75,46.73,4.04,-0.2909,335.428,-3.18,14.79,22.48,54.61,NEUTRAL,0.0,1.75,0.0,LOW,
IOX.OL,2025-08-18,1.48,46.77,-1.57,0.0031,1.5746,-6.01,28.36,34.59,45.37,NEUTRAL,0.0,3.0,0.0,MODERATE,
DNO.OL,2025-08-19,13.92,47.15,0.63,-0.0601,13.9186,0.01,13.49,47.87,37.39,NEUTRAL,0.0,1.75,0.0,LOW,
GENT.OL,2025-08-19,57.0,47.5,-4.44,0.2048,59.128,-3.6,11.72,27.95,45.06,NEUTRAL,0.0,1.75,0.0,LOW,
ROGS.OL,2025-08-19,144.0,47.54,0.0,-0.1453,144.9332,-0.64,10.15,38.91,42.57,NEUTRAL,0.0,1.75,0.0,LOW,
HEX.OL,2025-08-19,17.3,47.82,1.44,-0.0416,17.4612,-0.92,19.45,64.86,45.09,NEUTRAL,0.0,1.75,0.0,LOW,
MORG.OL,2025-08-19,104.54,47.85,4.14,-0.1925,105.5696,-0.98,16.12,26.91,48.08,NEUTRAL,0.0,1.75,0.0,LOW,
AKSO.OL,2025-08-19,30.98,47.93,7.86,0.1671,33.058,-6.29,28.71,50.16,60.58,NEUTRAL,0.0,3.0,0.0,MODERATE,
ODFB.OL,2025-08-19,118.2,47.96,1.93,-1.1188,115.916,1.97,22.83,32.71,41.47,NEUTRAL,0.0,3.0,0.0,MODERATE,
BMA.OL,2025-08-19,18.3,48.17,-2.14,-0.0253,18.442,-0.77,21.04,58.07,45.58,NEUTRAL,0.0,3.0,0.0,MODERATE,
BAKKA.OL,2025-08-19,430.6,48.43,4.9,1.0398,439.444,-2.01,11.23,66.51,49.83,NEUTRAL,0.0,1.75,0.0,LOW,
VVL.OL,2025-08-19,380.0,48.5,5.43,-0.7602,382.0,-0.52,30.6,85.41,51.73,NEUTRAL,0.0,5.0,0.0,HIGH,
ODF.OL,2025-08-19,121.0,48.73,4.07,-1.276,117.992,2.55,23.02,43.36,43.91,NEUTRAL,0.0,3.0,0.0,MODERATE,
GOGL.OL,2025-08-19,84.4,48.95,5.75,-0.8892,82.397,2.43,21.1,52.17,46.6,NEUTRAL,0.0,3.0,0.0,MODERATE,
EIOF.OL,2025-08-19,13.15,49.06,3.76,-0.0565,12.98,1.31,16.31,61.9,41.6,NEUTRAL,0.0,1.75,0.0,LOW,
GSF.OL,2025-08-19,70.4,49.19,6.91,0.0194,71.449,-1.47,11.8,49.39,54.77,NEUTRAL,0.0,1.75,0.0,LOW,
SBO.OL,2025-08-19,36.55,49.28,0.71,-0.092,36.086,1.29,14.63,50.81,39.53,NEUTRAL,0.0,1.75,0.0,LOW,
MING.OL,2025-08-19,193.26,49.46,1.27,-0.0341,193.5616,-0.16,10.79,36.52,51.74,NEUTRAL,0.0,1.75,0.0,LOW,
HAVI.OL,2025-08-19,1.53,49.51,2.58,-0.0111,1.4456,5.84,41.73,62.63,39.8,NEUTRAL,0.0,5.0,0.0,HIGH,
MELG.OL,2025-08-18,173.5,49.54,0.0,0.2854,175.8616,-1.34,45.65,19.16,58.4,NEUTRAL,0.0,5.0,0.0,HIGH,
SEAPT.OL,2025-08-19,0.1505,50.57,0.11,-0.001,0.1465,2.7,22.05,68.13,49.02,NEUTRAL,0.0,3.0,0.0,MODERATE,
TIETO.OL,2025-08-19,183.0,50.73,6.45,0.5571,186.414,-1.83,14.53,44.01,61.18,NEUTRAL,0.0,1.75,0.0,LOW,
ABG.OL,2025-08-19,6.97,51.6,-2.76,0.0013,6.9146,0.8,7.78,31.27,48.63,NEUTRAL,0.0,1.75,0.0,LOW,
PYRUM.OL,2025-08-19,370.0,51.82,-6.04,-0.4786,352.68,4.91,9.95,68.92,43.5,NEUTRAL,0.0,1.75,0.0,LOW,
MEDI.OL,2025-08-19,225.0,52.02,0.0,-0.6625,216.8,3.78,15.39,42.57,50.29,NEUTRAL,0.0,1.75,0.0,LOW,
ATEA.OL,2025-08-19,144.6,52.2,0.64,0.6709,148.124,-2.38,19.1,71.84,73.51,NEUTRAL,0.0,1.75,0.0,LOW,
FRO.OL,2025-08-19,194.35,52.39,3.26,-1.0963,188.209,3.26,11.38,59.57,51.48,NEUTRAL,0.0,1.75,0.0,LOW,
SPOL.OL,2025-08-19,191.12,53.01,5.21,-0.2643,189.5312,0.84,19.1,49.97,58.96,NEUTRAL,0.0,1.75,0.0,LOW,
ZAL.OL,2025-08-19,76.2,53.66,-4.21,0.3568,76.08,0.16,22.81,53.97,58.68,NEUTRAL,0.0,3.0,0.0,MODERATE,
SDSD.OL,2025-08-19,1.835,53.84,-2.64,0.0018,1.8273,0.42,28.22,98.83,59.78,NEUTRAL,0.0,3.0,0.0,MODERATE,
BOR.OL,2025-08-19,20.2,54.08,0.0,-0.0988,18.874,7.03,36.05,67.22,49.6,NEUTRAL,0.0,5.0,0.0,HIGH,
PARB.OL,2025-08-19,92.7,54.89,5.02,-0.6885,87.852,5.52,29.22,63.08,49.75,NEUTRAL,0.0,3.0,0.0,MODERATE,
DNB.OL,2025-08-19,269.2,56.24,4.32,1.0891,269.286,-0.03,19.43,78.05,65.07,NEUTRAL,0.0,1.75,0.0,LOW,
QEC.OL,2025-08-19,2.805,56.27,-2.3,-0.025,2.3617,18.77,43.23,57.17,50.65,NEUTRAL,0.0,5.0,0.0,HIGH,
VENDB.OL,2025-08-19,384.6,56.39,1.51,-2.331,360.972,6.55,15.6,45.55,44.5,NEUTRAL,0.0,1.75,0.0,LOW,
ASA.OL,2025-08-19,9.764,56.41,9.37,-0.0434,9.3598,4.32,21.31,38.91,65.33,NEUTRAL,0.0,3.0,0.0,MODERATE,
DOFG.OL,2025-08-19,95.05,56.48,6.57,-0.2496,91.775,3.57,21.26,41.59,57.59,NEUTRAL,0.0,3.0,0.0,MODERATE,
ELK.OL,2025-08-19,25.6,56.49,2.27,-0.0098,24.266,5.5,20.06,66.37,55.23,NEUTRAL,0.0,3.0,0.0,MODERATE,
JIN.OL,2025-08-19,6.32,56.54,3.78,-0.0289,5.9048,7.03,38.07,63.27,55.96,NEUTRAL,0.0,5.0,0.0,HIGH,
REACH.OL,2025-08-19,8.07,57.28,3.08,0.0141,7.8404,2.93,19.93,75.22,60.23,NEUTRAL,0.0,1.75,0.0,LOW,
FLNG.OL,2025-08-19,255.5,57.29,0.0,-0.7477,241.41,5.84,10.5,38.9,50.35,NEUTRAL,0.0,1.75,0.0,LOW,
AKER.OL,2025-08-19,694.0,57.4,2.55,-0.6859,671.56,3.34,28.21,54.84,58.14,NEUTRAL,0.0,3.0,0.0,MODERATE,
PHO.OL,2025-08-19,63.4,58.05,3.12,-0.2641,58.158,9.01,33.93,38.01,64.79,NEUTRAL,0.0,5.0,0.0,HIGH,
VENDA.OL,2025-08-19,407.0,58.11,0.45,-2.2149,379.0676,7.37,24.94,55.98,46.43,NEUTRAL,0.0,3.0,0.0,MODERATE,
